;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
82;aguardar;0.00;0.00;0.00;O ativo apresenta tendência de baixa no horizonte macro (6 meses), secundário (3 meses) e de curto prazo, com sequência de topos e fundos descendentes. O preço trabalha abaixo da MMS 20, que se inclina negativamente, confirmando pressão vendedora. MACD permanece abaixo da linha zero com barras negativas, indicando momentum baixista ainda ativo, embora o histograma comece a perder força. O IFR 14 tocou a zona de sobrevenda (<30) e tenta reagir, sugerindo possível repique técnico, mas sem reversão confirmada. As velas estão muito próximas da banda inferior de Bollinger após forte queda, apontando condição de mercado esticado para baixo. Como o preço encontra-se em região de suporte próxima a 190–195 e indicadores mostram sobrevenda, há risco aumentado de pullback contra a tendência principal, gerando assim assimetria risco/retorno desfavorável para novas vendas e falta de confirmação suficiente para compras contra a tendência. Portanto, a melhor decisão, no momento, é aguardar sinal mais claro: ou um pullback para venda em região de resistência (220–230) ou um pivô de alta com retomada acima da MMS 20 para considerar compra.;2021_5_16;0
83;comprar;240.00;260.00;224.00;"O ativo mantém tendência secundária de alta (últimos 3 meses com topos e fundos ascendentes) e se aproxima da zona de suporte visual em 225–230, concomitantemente à banda inferior de Bollinger. O preço testa a MMS 20, que ainda apresenta leve inclinação positiva, sugerindo pull-back dentro da estrutura de alta. RSI recuou para a região neutra (~50), afastando risco de sobrecompra e abrindo espaço para nova pernada de alta. O MACD segue acima da linha zero, embora o histograma esteja contraindo, indicando apenas perda de ritmo – não mudança de direção – desde que o suporte seja respeitado. Entrada no rompimento da máxima do candle anterior (≈ 240) aproveita possível retomada compradora; stop abaixo do último fundo relevante (224) invalida a tese; alvo na resistência de curto prazo (260), proporcionando relação risco/retorno de ~1,3:1.";2021_5_2;0
84;aguardar;0.00;0.00;0.00;Tendência macro e secundária de baixa, com topos e fundos descendentes nos últimos 6 e 3 meses. Preço abaixo da MMS20, que se inclina para baixo, confirmando o viés vendedor. Apesar do repique recente a partir da banda inferior de Bollinger, o ativo ainda não superou a média nem resistências relevantes. RSI saiu da zona de sobrevenda, mas permanece abaixo de 40, indicando falta de força compradora. MACD segue negativo, apenas sinalizando perda de ritmo da queda, sem cruzamento autista. Com suporte imediato em 185-190 e ausência de confluência clara para compra ou venda de alto probabilidade, a relação risco/retorno está desfavorável. Portanto, a recomendação é aguardar um rompimento decisivo da MMS20 para avaliar compra ou a perda do suporte para avaliar venda.;2021_5_23;0
85;aguardar;0.00;0.00;0.00;"O macro e o secundário continuam de baixa, com topos e fundos descendentes nos últimos 6 e 3 meses. O movimento das últimas semanas é apenas um repique de curto prazo que já alcança a resistência da MMS20 descendente (linha central das Bandas de Bollinger). O preço ainda trabalha ligeiramente abaixo/colado a essa média, que segue inclinada para baixo, mantendo o viés vendedor dominante. O MACD mostra histograma negativo mas em recuperação, sugerindo perda de força vendedora, porém ainda não confirmou reversão pois permanece abaixo da linha zero. O RSI saiu da sobrevenda e caminha para a zona neutra (≈55), sem fornecer sinal extremo de compra ou venda. A proximidade da banda média, somada à resistência horizontal em torno de 215-220, oferece risco elevado para entrar comprado agora, enquanto vender carece de confirmação de exaustão desse repique. Com a confluência de tendência maior de baixa, repique testando resistência imediata e indicadores em transição, o cenário apresenta relação risco/retorno desfavorável para novas posições; portanto, a orientação é aguardar por definição mais clara (rompimento consistente acima de 220 para buscar compras ou sinal de reversão pelo preço/RSI para retomar vendas).";2021_5_30;0
86;aguardar;0.00;0.00;0.00;O preço trabalha dentro de um retângulo lateral nos últimos 3 meses (≈220 como suporte e ≈255 como resistência). No curtíssimo prazo prevalece microtendência de baixa, com topos e fundos descendentes e candles abaixo da MMS20, que começa a apontar para baixo. MACD virou para venda (histograma negativo e linhas em cruzamento descendente), sinalizando perda de momento comprador. Apesar disso, o preço já se aproxima da banda inferior de Bollinger e o IFR14 está perto de 30, indicando região de sobrevenda próxima ao suporte, onde historicamente houve repiques. A confluência sugere risco elevado para iniciar venda em suporte e falta de gatilho claro para compra enquanto não surgir candle de reversão/rompimento da MMS20. Portanto, a probabilidade-retorno não é favorável neste momento e a postura mais prudente é aguardar definição (ou rompimento de 220 para vendas, ou sinal de reversão acima da MMS20 para compras).;2021_5_9;0
87;aguardar;0.00;0.00;0.00;A tendência macro e secundária permanece de baixa, com topos e fundos descendentes nos últimos 6 e 3 meses. O preço encontra-se apenas ligeiramente acima da MMS20, que ainda apresenta inclinação negativa, evidenciando que o viés dominante segue vendedor. O movimento de curto prazo é de recuperação, porém já se aproxima de uma zona de resistência relevante (≈216), enquanto o RSI está em terreno neutro (50–60) — longe de sobrevenda ou sobrecompra — e o MACD acabou de cruzar para cima, mas ainda muito próximo da linha zero. Além disso, o preço está no miolo das Bandas de Bollinger, sem evidência de expansão de volatilidade. Como não há confluência forte (momentum de alta recente contra estrutura maior de baixa) e a relação risco/retorno em qualquer direção é desfavorável neste ponto intermediário do range, a postura mais prudente é aguardar definição: compra somente acima de 216/220 ou venda abaixo de 194/190.;2021_6_13;0
88;aguardar;0.00;0.00;0.00;"O ativo permanece em tendência macro de baixa (topos e fundos descendentes nos últimos 6 meses). Nos últimos 3 meses a tendência secundária é lateral-aquecida, formando um possível fundo duplo entre 180–192, mas ainda sem romper a resistência de 216–224 que confirmaria reversão. O preço trabalha ligeiramente acima da MMS20, porém a média ainda está praticamente flat, indicando falta de força direcional. O RSI saiu da zona de sobrevenda e estacionou perto de 50, refletindo momento neutro. MACD está levemente positivo, porém sem divergência clara e com histograma perdendo tração. As Bandas de Bollinger estreitaram, mostrando queda de volatilidade; o preço está no miolo das bandas, longe de pontos de assimetria. Ausência de confluência forte entre price action (resistência próxima) e indicadores (momento apenas morno) não justifica entrada imediata. Melhor aguardar rompimento consistente acima de 224 para compra ou perda de 192 para venda, quando haveria relação risco/retorno mais favorável e confirmação de direção.";2021_6_20;0
89;vender;224.00;200.00;238.00;Tendência macro segue de baixa (topos e fundos descendentes em 6 meses). A alta das últimas semanas é um repique que alcançou resistência forte em 235-240, mesma região da banda superior de Bollinger. O candle mais recente indica rejeição nessa faixa. IFR(14) virou para baixo em sobrecompra (>70), sinalizando exaustão compradora. Embora o MACD apresente histograma positivo, as linhas ainda próximas da linha zero apontam momento limitado. Confluência de: (1) resistência 235-240, (2) preço esticado na banda superior, (3) IFR sobrecomprado em reversão, favorece correção até o suporte de 200. Venda no rompimento da mínima do último candle (≈224), stop acima da máxima recente (≈238) e alvo no suporte (≈200), oferecendo relação risco/retorno ~1,9.;2021_6_27;0
90;vender;192.00;170.00;216.00;"A estrutura de preço mantém topos e fundos descendentes nos horizontes macro (6 meses) e secundário (3 meses). O recente repique falhou na resistência de 215-220 e o candle de reversão colocou o preço novamente abaixo da MMS20, que segue inclinada para baixo – reforçando o viés vendedor. O RSI saiu da sobrevenda, mas perdeu força e vira para baixo na região neutra (~55), indicando exaustão do rali. O MACD está levemente positivo porém o histograma diminui e as linhas convergem para um cruzamento de baixa, sinalizando perda de momentum. O preço migra para a metade inferior das Bandas de Bollinger, com espaço para testar o suporte de 175-180. A confluência desses fatores favorece a retomada da tendência de baixa; o trade proposto é entrar na perda da mínima recente (≈192), com stop acima do topo do pullback (≈216) e alvo no suporte de 170, oferecendo relação risco/retorno próxima de 1:1 dentro do cenário predominante de baixa.";2021_6_6;0
91;comprar;222.00;238.00;208.00;"O ativo encontra-se em tendência secundária de alta (últimos 3 meses vêm apresentando topos e fundos ascendentes). Após um rally que levou o preço à resistência de 235-238, houve correção controlada até a região de confluência formada por: (i) média móvel simples de 20 períodos ascendente, (ii) banda média de Bollinger e (iii) zona de suporte horizontal nos 210-212. O candle mais recente mostra rejeição à perda dessa região, indicando possível retomada da pressão compradora. O RSI, que havia saído de sobrecompra (>70), recuou para a faixa neutra (~50-55), abrindo espaço para novo avanço sem condição de sobrecompra. O MACD permanece acima da linha zero, sinalizando momento positivo; apesar da diminuição do histograma, não houve cruzamento baixista efetivo. A operação consiste em entrada no rompimento da máxima do candle de reversão (≈222), stop abaixo do último fundo relevante (≈208) que invalida a sequência de topos e fundos ascendentes, e alvo no topo recente/limite superior da Bollinger em 238, proporcionando relação risco/retorno próxima de 1,1:1 alinhada à manutenção da trajetória de alta.";2021_7_11;0
92;aguardar;0.00;0.00;0.00;"A estrutura de preço mostra tendência macro ainda de baixa (topos e fundos descendentes ao longo dos 6 meses), enquanto a secundária vinha se firmando em alta; porém a microtendência das últimas semanas virou correção. O candle mais recente fecha abaixo da MMS 20, que perdeu inclinação, sinalizando arrefecimento da força compradora. O MACD acabou de cruzar a linha de sinal para baixo com histograma já negativo, confirmando perda de momento. O IFR recua para a faixa de 35-40, ainda fora de sobrevenda, e o preço encontra-se no meio das Bandas de Bollinger, sem esticamento nem teste do suporte principal em 208-210 (banda inferior/último fundo). Não há, portanto, confluência de sinais para compras (faltam sobrevenda e reação no suporte) nem relação risco/retorno atraente para vendas (alvo curto até o suporte imediato). Assim, o cenário favorece manter-se fora até que haja: a) sinal de reversão sobre 208-210 com IFR <30 para compra; ou b) pullback falhado abaixo de 225 gerando nova máxima inferior para venda com melhor relação risco/retorno.";2021_7_18;0
93;vender;214.00;200.00;224.00;"1) Price Action: tendência macro ainda de baixa (topos e fundos descendentes nos últimos 6 meses); tendência secundária perdeu força de alta e o curto prazo virou para baixa com sequência de candles descendentes. 2) Níveis chave: resistência relevante na faixa de 232-236 (último topo) e suporte imediato em 208-200. 3) Indicadores: preço rompeu para baixo a MMS20 e a média está começando a virar para baixo; MACD positivo porém declinante, prestes a cruzar a linha de sinal — perda de momentum comprador; IFR caiu de sobrecompra (>70) para a região de 40, sem estar em sobrevenda, abrindo espaço para mais correção; preço opera no terço inferior das Bandas de Bollinger, mas ainda distante da banda inferior, indicando potencial para novo teste de suporte. 4) Confluência: macro e micro em baixa, perda da MMS20, enfraquecimento de momentum no MACD e IFR sinalizando pressão vendedora sustentam a probabilidade de continuidade da correção até a zona de 200-208. Entrada vendida no rompimento da mínima recente (≈214), stop técnico acima da MMS20 e do último topo menor (≈224) e alvo no suporte de 200, oferecendo relação risco/retorno favorável (~1,4:1).";2021_7_25;0
94;aguardar;0.00;0.00;0.00;O ativo mostra tendência macro ainda de baixa (não superou o topo relevante de 6 m atrás), porém com tendência secundária e micro de alta (topos e fundos ascendentes nos últimos 3 m e semanas). O preço trabalha acima da MMS20, que inclina para cima, e o MACD permanece positivo, sustentando viés altista. Entretanto, o preço testa região de resistência imediata em 238 – 240 e se mantém próximo da banda superior de Bollinger, enquanto o IFR recuou levemente da zona de sobrecompra, mas ainda acima de 60, indicando mercado esticado. O histograma do MACD perde força, sugerindo possível correção ou lateralização. Sem relação risco/retorno favorável para compras neste patamar e sem sinal claro de reversão para venda, a estratégia mais prudente é aguardar: ou por um pullback até suporte/MA20 (≈215-220) para considerar compra, ou rompimento consistente de 240 com aumento de volume para nova entrada.;2021_7_4;0
95;comprar;233.00;248.00;219.00;"1) Estrutura de preço: macro (6m) em consolidação ampla, porém os últimos 3 meses mostram topos e fundos ascendentes, caracterizando tendência secundária de alta. Nas últimas semanas houve micro-consolidação entre 215-232 e o candle mais recente rompeu a faixa superior, sugerindo continuidade compradora. 2) MMS20: preço voltou a trabalhar acima da média, que já virou para cima, reforçando momentum positivo. 3) Bandas de Bollinger: fechamento próximo à banda superior, indicando força, porém sem rompimento extremo (não sobre-esticado). Expansão moderada da banda sugere aumento gradual de volatilidade a favor do movimento. 4) RSI(14): saiu de sobrevenda (≈25) há duas semanas, fez fundo ascendente e agora oscila em torno de 55-60, longe da sobrecompra, entregando espaço para avanço. 5) MACD: histograma negativo vem diminuindo; linhas estão muito próximas e prestes a cruzar para cima, sinal clássico de retomada do momentum altista. 6) Confluência: rompimento do teto de 232, média ascendente, RSI neutro-positivo e MACD em iminente cruzamento formam cenário com probabilidade superior para continuidade da alta. 7) Gestão de risco: entrada no rompimento de 233, stop abaixo do último fundo relevante e MMS20 (219), alvo na próxima zona de resistência histórica em 248, fornecendo relação risco/retorno ≈1:1.1. A operação permanece válida enquanto respeitar 219; abaixo desse nível, configuração altista é invalidada.";2021_8_1;0
96;comprar;248.00;268.00;233.00;"O ativo apresenta topos e fundos ascendentes nas últimas 10-12 semanas (tendência secundária e de curto prazo de alta), trabalhando acima da MMS20 com inclinação positiva. O MACD está positivo (acima da linha zero) e, embora o histograma venha perdendo força, mantém cruzamento altista, apontando momentum ainda favorável. O IFR14 oscila próximo de 65, abaixo da zona de sobrecompra, indicando espaço para novas altas. O preço encosta na banda superior de Bollinger exatamente na região de resistência de 245-247; um rompimento dessa faixa tende a disparar nova onda de compra. A entrada é condicionada ao rompimento de 248, com stop abaixo do último fundo relevante (233) e alvo na próxima zona de oferta, projetada entre 265-270, fixando 268.00. A operação oferece relação risco/retorno ≈ 1,3:1, alinhada à direção predominante do movimento e respaldada pela confluência dos indicadores.";2021_8_15;0
97;aguardar;0.00;0.00;0.00;"A estrutura de preço mostra tendência macro e secundária de alta (topos e fundos ascendentes desde a mínima em ~180), porém a microtendência das últimas semanas é de correção baixista. O preço testou a região de suporte dos 220, reagiu, mas negocia apenas ligeiramente acima da MMS20, que perdeu inclinação e se encontra praticamente horizontal – sinal de indefinição. O RSI recuou da sobrecompra (>70) para a zona neutra (~45), sem alcançar sobrevenda, indicando perda de força compradora mas sem gatilho claro. O MACD cruzou para baixo com histograma negativo, confirmando momento vendedor de curto prazo. O preço está no interior das Bandas de Bollinger, distante tanto da banda inferior (onde haveria compra de pullback) quanto da superior (zona de venda por exaustão), oferecendo relação risco/retorno desfavorável para entradas agora. Falta confluência de sinais para compra ou venda: compra só ganha probabilidade se romper a resistência de ~235/240 (retomando a micro-alta); venda apenas se perder os 220 (invalidando a sequência de fundos ascendentes). Portanto, a recomendação é aguardar novo sinal técnico antes de posicionar-se.";2021_8_22;0
98;comprar;242.00;260.00;225.00;"O preço trabalha em tendência secundária de alta com topos e fundos ascendentes nos últimos 3 meses e encontra-se acima da MMS20, que tem leve inclinação positiva. MACD permanece acima da linha zero, indicando viés comprador, embora o histograma mostre leve perda de força (consolidação). RSI em torno de 55 confirma ausência de sobrecompra, abrindo espaço para nova pernada de alta. O ativo está próximo da banda superior de Bollinger, mas ainda sem sinal de exaustão; um rompimento do topo recente em 241-242 sugere continuação até a próxima resistência em 260 (máxima de 6 meses). O stop abaixo do último fundo relevante em 225 invalida a estrutura de alta, mantendo relação risco/retorno aproximada de 1:1.";2021_8_29;0
99;aguardar;0.00;0.00;0.00;Tendência secundária de alta (últimos 3 meses) ainda intacta, com topos e fundos ascendentes, preço acima da MMS20 ascendente. Contudo, no curtíssimo prazo há sinal de exaustão: candle de correção após tocar a banda superior de Bollinger, RSI recuando da faixa de sobrecompra (>70) e histograma do MACD perdendo força (barras decrescentes). A combinação sugere perda momentânea de momentum comprador e maior probabilidade de pull-back em direção à média de 20 períodos (≈224-228). Assim, o risco de entrada imediata é alto e não há sinal claro de reversão para venda. O cenário mais prudente é aguardar nova estrutura de alta (pivot ou candle de rejeição sobre suporte) ou um enfraquecimento adicional que valide venda. Portanto, recomendação é aguardar.;2021_8_8;0
100;aguardar;0.00;0.00;0.00;"O ativo apresenta tendência macro e secundária de alta, trabalhando acima da MMS20 com inclinação positiva e topos/fundos ascendentes. Contudo, o último candle foi de recuo após tocar a banda superior de Bollinger e a região de forte resistência em 255-260, configurando um sinal de exaustão de curto prazo. O RSI recuou da zona de sobrecompra (>70) e o histograma do MACD perde força, sugerindo arrefecimento do momentum comprador. A confluência de: (i) resistência imediata, (ii) volatilidade esticada até a banda superior e (iii) perda de força do RSI/MACD, eleva o risco de um pullback até a média/banda central (~240), onde haveria melhor relação risco/retorno para compras. Assim, não há entrada favorável neste patamar; a orientação é aguardar nova sinalização de força compradora após correção ou rompimento consistente de 260 com volume.";2021_9_12;0
101;aguardar;0.00;0.00;0.00;"Apesar da tendência macro, secundária e de curto prazo permanecerem de alta (topos e fundos ascendentes e preço sustentado acima da MMS20 com inclinação positiva), o ativo negocia muito próximo da resistência imediata (≈258) e encostado na Banda de Bollinger superior, indicando movimento já ‘esticado’. O IFR 14 recuou levemente, mas ainda está em patamar elevado (~65-70), sem espaço amplo para avanço antes de ingressar oficialmente em sobrecompra. O MACD segue positivo, porém o histograma mostra perda de momentum (barras decrescentes), sugerindo possível consolidação/pullback. O risco/retorno para compras neste nível é desfavorável; vendas vão contra a tendência principal. Assim, a postura mais prudente é aguardar: (a) um recuo até a zona de suporte/média (≈240-245) para eventual compra com melhor assimetria, ou (b) o rompimento confirmado de 258 com volume para retomar a compra seguindo a tendência.";2021_9_19;0
102;comprar;257.00;270.00;245.00;A ação vem formando topos e fundos ascendentes nos últimos 3-4 meses (tendência secundária de alta) e acaba de romper o topo anterior em um candle forte, permanecendo acima da MMS20 que segue inclinada para cima. O preço encontra-se próximo à banda superior de Bollinger, indicando expansão de volatilidade em favor do movimento. O RSI de 14 períodos volta a subir, ainda abaixo da zona de sobrecompra (<70), sugerindo espaço para avanço. O MACD está acima da linha zero e começa a virar para cima após breve correção, reforçando retomada de momentum comprador. Essa confluência de tendência, rompimento de resistência, força relativa crescente e impulso positivo sugere probabilidade maior de continuidade da alta, justificando posição comprada com entrada no rompimento de 257, stop abaixo do último fundo relevante (245) e alvo projetado em 270, oferecendo relação risco/retorno superior a 1:1.;2021_9_26;0
103;comprar;248.00;260.00;238.00;"Tendência de alta em todos os prazos (macro, secundário e micro) com topos e fundos ascendentes; preço acima da MMS20, que exibe inclinação positiva, reforçando força compradora. MACD com histograma positivo e linha MACD acima da sinal confirma momento altista. RSI em 65, subindo, mas ainda abaixo da zona de sobrecompra, indicando espaço para avanço. Bollinger com bandas abrindo e preço encostando na banda superior sugere expansão de volatilidade favorável ao rompimento. Confluência desses fatores aponta maior probabilidade de continuidade do movimento de alta; entrada no rompimento recente (≈248), stop abaixo do último fundo relevante/MMS20 (≈238) e alvo na resistência mais próxima (≈260), oferecendo relação risco / retorno de 1 : 1,2.";2021_9_5;0
104;aguardar;0.00;0.00;0.00;O preço permanece bem abaixo da MMS20 descendente, caracterizando tendência secundária e de curto prazo de baixa. Apesar de ter reagido próximo da banda inferior de Bollinger e o IFR sair levemente da região de sobrevenda, o MACD segue negativo sem cruzamento de alta, mostrando que o momento vendedor ainda prevalece. A região de suporte em 200-210 foi testada, mas não há sinal de reversão confirmado nem rompimento de resistência (≈240-250). Frente a essa falta de confluência de compra e com a tendência dominante para baixo, o cenário mais prudente é aguardar por: (i) formação de fundo ascendente, (ii) fechamento acima da MMS20 e (iii) cruzamento altista do MACD para então considerar entrada compradora. Enquanto esses gatilhos não ocorrerem, a probabilidade favorece continuidade ou consolidação da queda, tornando arriscadas operações de compra ou venda imediatas.;2022_10_16;0
105;aguardar;0.00;0.00;0.00;"O ativo encontra-se pressionado sobre a principal zona de suporte dos últimos meses (~270), mas ainda sustentando micro-tendência de baixa: 1) Preço abaixo da MMS20, que começa a se inclinar para baixo, sinalizando perda de momento comprador; 2) MACD já cruzado para venda e histograma ampliando-se em terreno negativo, indicando aceleração da força vendedora; 3) IFR recua rapidamente, mas ainda não atingiu região de sobrevenda (<30), mostrando que há espaço para mais correção; 4) Candles tocam a banda inferior de Bollinger, o que pode gerar reação compradora, porém sem confirmação de reversão; 5) Estrutura de preço mostra topos e fundos descendentes nas últimas semanas, configurando curto prazo vendedor. Diante da confluência de pressão baixista versus suporte relevante—sem sinal claro de rompimento nem de reversão—o cenário apresenta relação risco/retorno desfavorável para entradas imediatas tanto na compra quanto na venda. Assim, a postura mais prudente é aguardar definição: compra somente se surgir candle de reversão com volume acima da MMS20 ou venda no rompimento claro de 270, com confirmação de indicadores.";2022_10_2;0
106;aguardar;0.00;0.00;0.00;"O ativo mantém tendência macro e secundária de baixa (topos e fundos descendentes) e trabalha abaixo da MMS20 fortemente inclinada para baixo. Apesar de haver reação compradora recente – RSI saindo da região de sobrevenda e MACD registrando cruzamento altista, ambos ainda permanecem abaixo de suas zonas de neutralidade (RSI <50 e MACD <0) – o movimento caracteriza-se apenas como repique dentro de um viés dominante de queda. O preço encontra-se entre a banda inferior e a média de 20 períodos, sem ter superado resistência relevante (≈240-250). A confluência atual sugere falta de assimetria favorável para venda (repique ainda ativo) ou compra (tendência principal de baixa ainda não revertida). Assim, a probabilidade-risco não justifica entrada imediata; o cenário recomenda aguardar definição: venda somente se o repique falhar próximo à MMS20/resistência, ou compra somente após rompimento e fechamento acima dessa zona com indicadores confirmando reversão.";2022_10_23;0
107;vender;225.00;200.00;245.00;"1) Estrutura de preço: tendência macro e secundária de baixa (topos e fundos descendentes); o atual repique de curto prazo formou apenas um topo inferior nos 235-240, região que coincide com resistência horizontal. 2) MMS20: preço segue abaixo da média, que está inclinada para baixo, reforçando a tendência dominante de venda. 3) Bandas de Bollinger: repique partiu da banda inferior e encontra a banda média, padrão clássico de pullback dentro de um movimento principal de baixa. 4) RSI 14: saiu da sobrevenda e segue em zona neutra (~55), indicando perda de pressão compradora sem atingir sobrecompra; espaço para nova pernada de baixa. 5) MACD: linhas cruzaram para cima, mas histograma ainda muito próximo do zero, sinal de força compradora limitada dentro de um bear market. Confluência: pullback atinge resistência técnica (Banda média + topo anterior + MMS20) dentro de tendência maior de baixa; setup de venda no rompimento da mínima do candle anterior (225), com alvo no suporte recente de 200 e stop acima da resistência em 245, resultando em relação risco/retorno ≈ 1,25.";2022_10_30;0
108;comprar;240.00;275.00;225.00;"1) Preço encostado/fora da banda inferior de Bollinger após sequência de candles de forte queda, indicando condição de ‘stretch’ e probabilidade estatisticamente maior de pullback. 2) IFR(14) em zona de sobrevenda (<30) reforça expectativa de repique técnico. 3) Último candle deixou sombra inferior e fechou positivo, sugerindo exaustão vendedora; entrada acima da máxima desse candle (240) confirma força compradora. 4) Alvo em 275 coincide com antiga região de suporte agora resistência e proximidade da MMS20 descendente, onde a pressão vendedora tende a reaparecer. 5) Stop abaixo do recente fundo (225) invalida o cenário de repique. Relação risco/retorno ≈ 1 : 2,3 favorece a operação mesmo contra a tendência de curto-prazo, que permanece de baixa.";2022_10_9;0
109;comprar;205.00;235.00;184.00;"Preço defendeu suporte relevante na faixa dos 185–190, deixando sombra inferior longa e iniciando reação compradora nas duas últimas sessões. Embora a tendência macro e secundária ainda seja de baixa (topos e fundos descendentes) e o ativo opere abaixo da MMS20 inclinada para baixo, a microtendência virou para alta após novo fundo sem continuidade vendedora. Há confluência de sinais de repique: (1) candle de reversão junto à banda inferior de Bollinger; (2) RSI saiu da zona de sobrevenda, fazendo fundo ascendente, indicando perda de força vendedora; (3) MACD abaixo de zero porém com histograma negativo diminuindo, sinalizando possível cruzamento de alta. Compra no rompimento de 205 busca retorno até 235, região da MMS20/ banda média e antigo suporte que virou resistência, com stop abaixo do fundo recente (184), garantindo relação risco-retorno ≈ 1,4:1 em trade de correção dentro de tendência maior de baixa.";2022_11_13;0
110;aguardar;0.00;0.00;0.00;O ativo mantém tendência macro e secundária de baixa, com topos e fundos descendentes e preço trabalhando abaixo da MMS20, que segue inclinada para baixo. Contudo, o candle atual já se aproxima de uma região de suporte em torno de 180–185, coincidente com a banda inferior de Bollinger. O IFR flutua próximo de 30, sinalizando possível condição de sobrevenda, enquanto o MACD, embora ainda abaixo de zero, apresenta histograma praticamente neutro, indicando perda de força vendedora. A confluência sugere enfraquecimento do momentum baixista, mas ainda não há sinal claro de reversão (ausência de pivô de alta ou cruzamento positivo consistente no MACD). Nessas circunstâncias, abrir posição vendida oferece risco elevado de repique e posição comprada carece de confirmação. Portanto, o cenário favorece aguardar um gatilho mais claro (rompimento abaixo de 180 para venda ou pivô acima da MMS20 para compra) antes de assumir exposição.;2022_11_20;0
111;aguardar;0.00;0.00;0.00;O ativo segue em tendência macro e secundária de baixa, com topos e fundos descendentes e preço trabalhando abaixo da MMS20, que apresenta inclinação negativa. O candle atual está no interior das Bandas de Bollinger, longe da banda inferior (não sobrevendido) e ainda bem distante da banda superior (não há ponto de exaustão claro). O IFR saiu da região de sobrevenda, mas permanece abaixo de 50, indicando força compradora ainda fraca. O MACD segue negativo, com histograma reduzindo a pressão vendedora, mas sem cruzamento efetivo das linhas acima da linha-zero. Não há confluência suficiente de suporte relevante, sinal de reversão ou rompimento de resistência que justifique entrada compradora, tampouco há retorno-risco atrativo para venda neste nível. Portanto, o cenário favorece aguardar definição (rompimento consistente acima de 210 para compra ou falha e retomada de baixa abaixo de 170 para venda) antes de iniciar posição.;2022_11_27;0
112;aguardar;0.00;0.00;0.00;"A estrutura de preço mostra tendência macro e secundária de baixa (topos e fundos descendentes) e microtendência lateral; o preço voltou a trabalhar abaixo da MMS20, que apresenta inclinação negativa, reforçando viés vendedor. Apesar de o MACD ter feito cruzamento de compra com histograma levemente positivo, ele ainda opera próximo da linha zero, sinal de momento indefinido. O RSI saiu da sobrevenda, mas recuou e se mantém na faixa neutra (40-50), sem força direcional clara. O candle atual encontra-se próximo da banda inferior de Bollinger, zona de suporte em torno de 200-210, o que limita o potencial de venda imediata, enquanto a presença de tendência dominante de baixa desestimula compras antecipadas. A ausência de confluência forte (baixa perdendo suporte ou reversão convincente) faz com que o cenário de risco/retorno seja desfavorável em ambos os lados, recomendando aguardar sinal mais claro antes de posicionar.";2022_11_6;0
113;vender;175.00;155.00;190.00;"Macro e secundariamente o ativo segue topos e fundos descendentes, caracterizando tendência de baixa. O preço voltou a ser negociado abaixo da MMS20 que mantém inclinação negativa. O MACD exibe enfraquecimento do momentum comprador, com histograma positivo mas decrescente e linhas próximas de um novo cruzamento para baixo. O RSI saiu da faixa de 60 e se situa em região neutra (~45), indicando espaço para queda antes de qualquer sobrevenda. As cotações estão na metade inferior das Bandas de Bollinger, deixando margem até a banda inferior. Há suporte imediato em 170-172; perda desse patamar libera caminho para o próximo suporte em 155. A venda é acionada no rompimento de 175, com stop técnico acima do último topo relevante (190) e alvo em 155, entregando relação risco/retorno de aproximadamente 1:1 alinhada à tendência predominante de baixa.";2022_12_11;0
114;aguardar;0.00;0.00;0.00;A estrutura de preço exibe topos e fundos descendentes nos horizontes macro (6 meses), secundário (3 meses) e de curto prazo, caracterizando tendência firmemente baixista. O preço trabalha abaixo da MMS20 inclinada para baixo, reforçando a pressão vendedora. O MACD cruza para baixo com histograma negativo, sinalizando perda de momentum. O IFR 14 recua para a região de 35–40, ainda fora da zona de sobrevenda, sugerindo que há espaço para mais queda, porém o preço já encosta na banda inferior de Bollinger, indicando possível exaustão de curto prazo e risco de pullback. A proximidade da banda inferior deteriora a relação risco/retorno para novas vendas enquanto inexistem sinais de reversão que justifiquem compras. Assim, o cenário favorece aguardar por: (a) pullback até a MMS20/zona de resistência (~180) para buscar venda com melhor assimetria, ou (b) sinais claros de fundo (divergência no MACD/IFR ou candle de reversão) antes de considerar compra contra­tendência. Portanto, a decisão é permanecer em observação até surgirem gatilhos com relação risco/retorno mais favorável.;2022_12_18;0
115;aguardar;0.00;0.00;0.00;Tendência macro, secundária e de curto prazo claramente de baixa, evidenciada por topos e fundos descendentes e preço sustentadamente abaixo da MMS20, que apresenta forte inclinação negativa. O MACD está abaixo da linha zero com histograma voltando a se ampliar no campo negativo, confirmando momentum vendedor. Apesar disso, o preço encontra-se colado à banda inferior de Bollinger e o IFR14 está em zona de sobrevenda extrema (<30), sugerindo probabilidade aumentada de movimento corretivo de alta (short squeeze) no curtíssimo prazo. A relação risco/retorno para novas vendas é desfavorável nesse ponto esticado, enquanto compras estariam contra a tendência predominante. Assim, o cenário mais prudente, segundo a confluência de sinais, é aguardar um pullback até regiões de resistência (próx. MMS20 ou banda média) ou um sinal claro de reversão de tendência antes de iniciar nova posição.;2022_12_25;0
