;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
62;aguardar;0.00;0.00;0.00;O ativo encontra-se em forte tendência de alta (topos e fundos ascendentes, MACD positivo e abrindo). Contudo, os dois últimos candles fecharam fora da banda superior de Bollinger, evidenciando condição de ‘stretch’ e maior probabilidade de pullback/mean-reversion no curtíssimo prazo. O RSI já se aproxima da zona de sobrecompra (≈65-70), reduzindo a relação risco/retorno de novas compras no pico. Prefiro aguardar recuo até a média de 20 períodos/faixa central das bandas (≈54-55) ou formação de novo pivô de alta para avaliar entrada com stop abaixo de 52 e alvo projetado em 63-65. Enquanto não houver correção ou consolidação que melhore o setup, a postura mais prudente é esperar.;2021_12_19;0
63;aguardar;0.00;0.00;0.00;"O ativo permanece em tendência principal de alta (candles acima da média de 20 períodos e da banda média de Bollinger), porém apresenta sinais de perda de fôlego: (1) formação de topo recente na região de 63 com candle de rejeição e sequência de corpos menores, indicando dificuldade de rompimento; (2) RSI saiu da zona de sobrecompra (>70) e faz topos descendentes enquanto o preço fez topo ligeiramente mais alto, configurando divergência bearish; (3) histograma do MACD vem diminuindo e as linhas MACD e sinal começam a convergir, sugerindo possível cruzamento de baixa. Embora ainda não haja gatilho claro de reversão (preço não perdeu a média de 20 e nem a banda inferior), o risco-retorno para novas compras deteriorou-se e um sinal efetivo de venda somente ocorrerá com fechamento abaixo da média de 20/Bollinger central (~55). Portanto, a probabilidade atual favorece consolidação ou correção, tornando mais prudente aguardar definição antes de abrir posições compradas ou vendidas.";2021_12_26;0
64;aguardar;0.00;0.00;0.00;O ativo mantém viés primário de alta (preço acima da média móvel curta e dentro do canal superior das Bandas de Bollinger), porém os indicadores de força e momentum apontam exaustão de curto prazo. O RSI recuou de zona de sobrecompra (acima de 70) para a região de 60, indicando perda de força compradora, sem ainda sinalizar sobrevenda que justificasse entrada. O MACD segue positivo, mas o histograma diminui e as linhas caminham para possível cruzamento descendente, sugerindo provável correção ou lateralização. A relação risco-retorno não é atraente para compra imediata — preço está a ~6 % acima da média de 20 períodos e próximo à resistência de 56, enquanto o stop técnico ficaria distante (abaixo de 51). Também não há sinal claro de reversão baixista para venda, pois a tendência maior segue ascendente. Portanto, a melhor decisão probabilística é aguardar: • Nova oportunidade de compra apenas se romper e fechar acima de 56 com aumento de volume, ou • Pullback até a faixa de suporte dinâmico 50-52 com novo sinal de força antes de entrar.;2021_12_5;0
65;aguardar;0.00;0.00;0.00;"O preço permanece abaixo da média móvel curta (aprox. 20 períodos) com inclinação negativa, caracterizando tendência de baixa ainda ativa. Apesar de o RSI ter saído da zona de sobrevenda, ele se encontra abaixo de 50, indicando que a força compradora ainda não retomou o controle. O MACD continua em terreno negativo e, embora a convergência das linhas sinalize possível enfraquecimento da pressão vendedora, ainda não houve cruzamento autista para confirmar reversão. As Bandas de Bollinger exibem leve afunilamento após forte expansão, sugerindo consolidação e ausência de um gatilho claro de rompimento. Dessa forma, o cenário atual oferece relação risco-retorno desfavorável tanto para entrada comprada quanto vendida; o posicionamento mais prudente é aguardar configuração de alta probabilidade (ex.: fechamento acima da média móvel com MACD cruzando para positivo ou novo teste de fundo com falha e divergência de momento).";2021_1_10;0
66;aguardar;0.00;0.00;0.00;O ativo perdeu força após o forte pico de volatilidade, retornando para dentro das Bandas de Bollinger e operando abaixo da média de 20 períodos, que agora começa a virar para baixo. A banda está se estreitando, sinalizando consolidação e indefinição. O RSI recuou do sobrecomprado, fez mínima abaixo de 30 e agora oscila em torno de 50, sem viés claro. O MACD também está próximo da linha-zero, com as linhas praticamente sobrepostas e histograma enfraquecendo, indicando ausência de momentum direcional. Não há rompimento de resistência (≈38,00) nem perda decisiva de suporte (≈36,00). Dessa forma, o cenário técnico favorece a espera por um gatilho mais nítido: compra somente acima de 38,00 com volume ou venda abaixo de 36,00. Até lá, o trade apresenta relação risco/retorno desfavorável e maiores incertezas, justificando a recomendação de aguardar.;2021_1_17;0
67;aguardar;0.00;0.00;0.00;O preço segue abaixo da média curta (linha laranja) e da linha central das Bandas de Bollinger, indicando tendência de curto prazo ainda baixista. Apesar de o MACD mostrar perda de força vendedora (histograma negativo diminuindo) e possível cruzamento de alta nas próximas sessões, isso ainda não foi confirmado. O RSI permanece abaixo de 50, sem divergência clara de reversão. Com a volatilidade comprimida e ausência de sinal de rompimento (nem da banda inferior para venda nem da média para compra), o setup apresenta relação risco-retorno desfavorável neste momento. Aguardar um fechamento acima de ~37,20 (média/Bollinger central) para comprar ou abaixo de ~35,60 (banda inferior) para vender traria maior probabilidade de sucesso.;2021_1_24;0
68;aguardar;0.00;0.00;0.00;O ativo está em tendência de curto prazo descendente, com candles abaixo da média móvel de 20 períodos e topos e fundos descendentes. O MACD encontra-se abaixo da linha de sinal e da linha zero, sem indícios de cruzamento altista – sinal de que o momentum vendedor ainda prevalece. O RSI tocou a zona de sobrevenda (<30) mas ainda não apresentou divergência altista ou reversão consistente, indicando que o excesso de venda não se converteu em força compradora. O preço opera próximo à banda inferior de Bollinger, o que eleva a probabilidade de um repique de curtíssimo prazo, porém a ausência de um padrão de reversão confiável torna a relação risco/retorno desfavorável tanto para compras quanto para vendas adicionais. Por não haver confluência de sinais que suportem uma posição com boa probabilidade e risco controlado, a orientação é aguardar até a formação de um pivô de alta acima da média (≈ 38,00) ou, alternativamente, um enfraquecimento da pressão vendedora que resulte em cruzamento altista do MACD acompanhado de RSI saindo da sobrevenda.;2021_1_3;0
69;vender;35.80;34.20;37.20;O ativo apresenta retomada da pressão vendedora após falha no rompimento da média móvel de 20 períodos (centro das Bandas de Bollinger). O último candle é forte, fechando próximo da mínima e perdendo a linha de tendência de alta de curtíssimo prazo, sugerindo aceleração baixista. O RSI voltou a ficar abaixo de 50, indicando retomada de momentum negativo ainda distante da região de sobrevenda, o que abre espaço para queda adicional. O MACD permanece abaixo da linha zero, com histograma voltando a se ampliar no campo negativo, corroborando a leitura de continuação da tendência de baixa. A entrada é projetada no rompimento de 35,80 (abaixo do corpo real do candle de referência). O alvo inicial está na região de 34,20, próximo ao fundo recente e à banda inferior de Bollinger. O stop-loss deve ficar em 37,20, acima da máxima do candle que gerou o sinal e do topo do canal de consolidação, preservando relação risco/retorno superior a 1:1.;2021_1_31;0
70;aguardar;0.00;0.00;0.00;O ativo segue em tendência de baixa: candles posicionados abaixo da média móvel curta e encostados na banda inferior de Bollinger, sem qualquer candle de reversão ou fechamento acima da média. Apesar de o RSI estar em zona de sobrevenda e o MACD demonstrar leve convergência (perda de força vendedora), ainda não há cruzamento positivo nem rompimento de máximas anteriores que valide reação compradora. Vender agora expõe‐se a possível repique técnico, enquanto comprar antecipadamente carece de confirmação. Portanto, o cenário mais prudente é aguardar um sinal claro: 1) candle de força fechando acima de ~35,60/36,00 com RSI retornando acima de 30 e/ou 2) cruzamento altista no MACD. Caso isso não ocorra e o preço perca 34,00 com volume, poderá abrir novo espaço para venda. Até lá, a probabilidade favorece ficar de fora.;2021_2_14;0
71;aguardar;0.00;0.00;0.00;"O preço segue em tendência de baixa, negociando abaixo da média curta (aprox. 20 períodos) e encostado na banda inferior de Bollinger, o que sinaliza pressão vendedora ainda dominante. O RSI permanece abaixo da linha de 50 e não mostrou divergência de alta relevante, indicando momentum fraco. O MACD está negativo; embora o histograma mostre desaceleração da pressão vendedora, ainda não houve cruzamento altista das linhas de sinal. Não há padrão de reversão claro (ex.: martelo, engolfo ou candle de força) que justifique entrada compradora, nem sinal de aceleração adicional suficiente para venda a descoberto com boa relação risco/retorno. Diante da ausência de gatilhos técnicos confiáveis, o cenário sugere permanecer fora da operação até surgirem sinais mais consistentes de reversão ou continuação.";2021_2_21;0
72;aguardar;0.00;0.00;0.00;"O ativo segue em clara tendência de baixa: candles abaixo da média de 20 períodos, topos e fundos descendentes e preço encostado na banda inferior de Bollinger. O RSI opera próximo da zona de sobrevenda (≈30) sem apresentar divergência altista consistente, indicando que o movimento vendedor ainda predomina. O MACD continua negativo; o afunilamento do histograma sugere perda de momentum, mas ainda não houve cruzamento altista nem retorno das linhas para cima da linha-zero. Como o risco-retorno de ‘vender no fundo’ é desfavorável e não há sinal técnico robusto de reversão para compra, o cenário mais prudente é aguardar: 1) ou um pullback até a média/banda central para buscar venda com melhor relação risco-retorno, 2) ou a formação de padrão de reversão acompanhado de RSI saindo da sobrevenda e cruzamento altista no MACD para pensar em compra.";2021_2_28;0
73;vender;35.00;33.50;37.20;"1. Tendência primária de baixa: sequência nítida de topos e fundos descendentes com o preço operando abaixo da média móvel de 20 períodos (linha amarela). 2. Bollinger: candles recentes fecharam fora da banda inferior, indicando força vendedora; o retorno ainda ocorre abaixo da banda média, sugerindo que não houve reversão. 3. RSI em torno de 35, abaixo da linha neutra de 50 e sem divergência altista clara – momentum segue negativo. 4. MACD abaixo da linha zero, com histograma negativo e linhas ainda abertas em posição de venda; não há cruzamento altista iminente. 5. Ausência de padrões de reversão (ex.: martelo, engolfo) ou sinais de capitulação. Dessa forma, a probabilidade favorece continuidade da correção. Entrada sugerida em 35,00, stop técnico acima da resistência imediata (média de 20 períodos/próximo topo em 37,20) e alvo no suporte mais próximo em 33,50, proporcionando relação risco-retorno ~1:1,3.";2021_2_7;0
74;comprar;34.90;37.00;33.80;"Após um longo movimento de baixa, o ativo formou zona de consolidação na região de 33,20–34,20 (faixa cinza). Nos últimos candles houve: (i) rompimento da média móvel de 20 períodos (linha laranja) e fechamento acima da banda média de Bollinger, sinalizando retomada de força compradora; (ii) Bollinger Bands estreitas, sugerindo “squeeze” e possível expansão de volatilidade a favor do novo movimento; (iii) RSI voltando a trabalhar acima de 50, indicando ganho de momentum positivo; (iv) cruzamento de alta no MACD, com histograma já positivo, reforçando a reversão. Portanto, probabilisticamente, o cenário favorece operação de compra. Entrada em 34,90 (próximo ao último fechamento), alvo na região da banda superior e antigo suporte rompido, agora resistência, em 37,00. Stop-loss abaixo do fundo mais recente e da banda inferior, em 33,80, preservando relação risco/retorno superior a 2:1.";2021_3_14;0
75;comprar;36.70;38.50;35.20;"1) Reversão de tendência: após um longo movimento de baixa, o preço rompeu para cima a média móvel curta (linha laranja), mudou a inclinação dessa média para ascendente e passou a fechar fora da banda superior da Bollinger, indicando início de fase de expansão positiva. 2) Momentum positivo: o MACD está em terreno positivo, com linha MACD acima da linha de sinal e histograma crescente, sugerindo força compradora consistente. 3) RSI acima de 50 e ainda sustentando região de sobrecompra (>70), mostrando força, porém sem divergências baixistas no momento. 4) Estrutura de preços: último topo recente em 36,60 – 36,70 funciona como resistência imediata; o rompimento em fechamento tende a acionar nova perna de alta rumo à região de 38,00 – 38,50, onde há confluência de antiga região de consolidação e banda superior projetada. 5) Controle de risco: stop-loss abaixo de 35,20 (mínima do candle de rompimento da MM e banda média), protegendo contra falso rompimento e mantendo relação risco/retorno aproximada de 1:1,5. Assim, o cenário probabilístico favorece entrada na compra no rompimento, com alvo na próxima zona técnica relevante e stop ajustado abaixo do suporte dinâmico.";2021_3_21;0
76;aguardar;0.00;0.00;0.00;"O ativo engatou um repique de curto prazo, mas a configuração atual sugere relação risco/retorno pouco atraente para compras neste momento: (1) Preço encostado na banda superior de Bollinger após sequência de candles de alta, sinalizando extensão do movimento; (2) RSI acima de 70 indica condição de sobrecompra e maior probabilidade estatística de consolidação ou correção; (3) MACD apresentou cruzamento autista, porém ainda trabalha próximo/abaixo da linha zero, o que costuma caracterizar apenas alívio dentro de uma tendência maior de baixa; (4) Há resistência imediata entre 36,80-37,40 (topo anterior + banda superior). Para um trade de compra, o stop técnico ficaria abaixo da média de 20 períodos (~35,40), implicando risco superior a 3%, enquanto o alvo lógico (38,00-38,50) oferece payoff limitado. Assim, a probabilidade favorece aguardar: a) recuo até a região da média de 20 períodos/Bollinger central (35,20-35,50) para avaliar entrada com melhor assimetria, ou b) rompimento claro de 37,50 com volume para confirmar reversão de tendência. Até lá, a postura mais prudente é ficar de fora.";2021_3_28;0
77;comprar;34.50;36.00;33.30;"1) O preço formou um pivô de alta após testar a banda inferior de Bollinger e deixou dois candles consecutivos de corpo positivo, indicando reação compradora.
2) MACD apresentou cruzamento de linha de sinal de baixo para cima, com histograma migrando para o campo positivo – primeiro sinal de virada de momentum após longo período negativo.
3) RSI saiu da região de sobrevenda e rompeu a linha dos 50 pontos, sugerindo ganho de força compradora sem ainda estar sobrecomprado.
4) A média móvel de 20 períodos (linha central das bandas) ainda está levemente descendente, mas situa-se em 35,80–36,00; este nível coincide com o alvo proposto, que é a primeira resistência relevante e oferece relação risco/retorno ≈ 1,25.
5) O stop é colocado abaixo do fundo recente (33,50) acrescido de folga até 33,30, protegendo o trade caso o movimento seja apenas um repique dentro da tendência de baixa.
6) Caso o preço feche abaixo do stop ou a volatilidade aumente sem romper 34,50, a operação deve ser abortada. Portanto, a probabilidade favorece um repique de curto prazo, mas a posição deve ser gerenciada de forma disciplinada.";2021_3_7;0
78;aguardar;0.00;0.00;0.00;"O preço avançou até a região da banda superior de Bollinger e começa a perder força, enquanto o histograma do MACD se contrai e a linha MACD sinaliza possível cruzamento de baixa. O RSI ensaia retomada, mas permanece abaixo de 60, indicando ausência de momentum consistente. Não há rompimento claro de resistência nem sinal definido de reversão baixista; o balanço de probabilidades mostra‐se neutro. Assim, o cenário é de indefinição, sendo prudente aguardar confirmação de direção (rompimento acima de 36,80 com volume para compra ou retorno abaixo de 35,40 para venda) antes de abrir posição.";2021_4_11;0
79;comprar;39.10;42.80;36.90;"O preço rompeu a resistência recente na região dos 37,50–38,00 e fechou acima da banda superior de Bollinger com as bandas em expansão, sinalizando início de movimento de força. A média móvel central serve agora como suporte dinâmico. O RSI permanece em viés de alta, acima de 60 e ainda não em sobrecompra extrema (>70), indicando espaço para continuidade. O MACD está em terreno positivo, com linha MACD acima da signal e histograma crescente, confirmando momentum comprador. A entrada é projetada ligeiramente acima da máxima do candle de rompimento (39,10) para evitar falso breakout; alvo próximo ao topo anterior (42,80), onde há resistência histórica e projeção de 1,618 da amplitude do último pivot; stop abaixo do fundo mais recente e da média de 20 períodos (36,90), preservando relação risco-retorno próxima de 1:1,8.";2021_4_18;0
80;aguardar;37.40;40.50;36.20;O preço rompeu recentemente a banda superior de Bollinger e segue acima da média móvel de 20 períodos, caracterizando tendência de alta. Entretanto, o RSI superou a região de 70 e iniciou recuo, indicando sobrecompra e possível correção de curto prazo. O MACD permanece positivo, mas o histograma vem diminuindo, sugerindo perda de momentum. O cenário favorece aguardar uma correção até a média de 20 períodos (região de 37,40). Caso haja esse recuo, a relação risco-retorno melhora: alvo próximo ao topo recente em 40,50 e stop abaixo do suporte imediato e da banda média em 36,20. Entrar agora, sem pullback, expõe o trader a assimetria desfavorável.;2021_4_25;0
81;aguardar;0.00;0.00;0.00;"O preço vem de um rally curto que passou da média móvel de 20 períodos e alcançou a banda superior de Bollinger, mas o movimento perdeu força: 1) RSI recuou do nível de sobrecompra (>70) e exibe possível divergência de baixa, indicando arrefecimento do momentum comprador; 2) MACD continua acima da linha-zero, porém o histograma diminui — sinal clássico de perda de força na tendência de alta; 3) As últimas velas são pequenas (candles de indecisão) junto à banda superior, sugerindo exaustão e risco de pullback até a média (≈35,40) ou mesmo banda inferior (≈34,20). Como não há confirmação de reversão para venda e o risco-retorno não é atrativo para compra no topo da banda, a probabilidade favorece aguardarmos sinal mais claro (breakout acima de 37,80 com volume ou correção até suporte) antes de assumir posição.";2021_4_4;0
82;aguardar;40.85;43.50;38.90;"O ativo sustenta tendência de alta, cotado acima da média móvel de 20 períodos e dentro da banda superior de Bollinger, indicando força compradora estrutural. Entretanto o MACD perdeu inclinação e o histograma reduz‐se, sinalizando desaceleração do momentum; as linhas estão próximas de cruzamento para baixo. O RSI recuou da zona de sobrecompra (70+) para a região de 55–60, mostrando correção de fôlego, mas ainda sem retomar força clara. O preço encontra‐se congestionado entre 39,90 e 41,00, formando pequena lateralização (inside range) após forte rali. Compras tornam-se atrativas apenas com rompimento confirmado de 41,00 (entrada sugerida: 40,85 para evitar falso rompimento) pois abriria caminho para testar a região de 43,00–43,50 (extensão da banda superior e projecção de Fibonacci). Caso o rompimento não ocorra e o ativo perca a média de 20 períodos (~39,00), o risco de correção até 37,50/38,00 aumenta, justificando stop abaixo de 38,90 (último fundo relevante). Assim, a melhor postura no momento é aguardar o gatilho de rompimento ou novo recuo à média antes de posicionar-se.";2021_5_16;0
83;aguardar;0.00;0.00;0.00;O ativo vinha em tendência de alta, fazendo topos e fundos ascendentes e operando próximo à banda superior de Bollinger. Contudo, os últimos candles mostram enfraquecimento: o preço recuou levemente, o RSI saiu da região de sobrecompra (>70) e segue em queda, indicando perda de força compradora, enquanto o MACD apresenta convergência para um possível cruzamento de baixa e o histograma já reduz a amplitude. A média de 20 períodos (linha central da Bollinger) abaixo do preço pode funcionar como suporte, mas ainda não há confirmação de retomada da força compradora nem sinal claro de reversão para venda. Diante dessas evidências técnicas conflitantes — tendência primária de alta, porém perda momentânea de momentum — a postura com melhor relação risco/retorno no momento é aguardar um sinal mais robusto (pullback até a média com reação ou rompimento de máximas recentes) antes de entrar comprado, ou uma reversão confirmada para avaliar venda.;2021_5_2;0
84;vender;40.00;38.00;41.40;"O ativo vem de forte alta, mas nas últimas sessões mostra perda de momentum: 1) preço deixou de acompanhar a banda superior e começa a se deslocar para dentro das Bollinger, sinalizando possível movimento de retorno à média; 2) RSI formou topo duplo descendente enquanto o preço fez topos ascendentes (divergência baixista) e já recuou para a região de 50–55; 3) MACD realizou cruzamento de linha de sinal para baixo e o histograma migrou para terreno negativo, reforçando convergência de venda; 4) média curta (20 períodos) está em 39,50 – perda desse nível tende a acelerar realização até a banda média/próxima zona de suporte em 38,00. Assim, a relação risco/retorno favorece posição vendedora abaixo de 40,00, com stop técnico acima do topo recente em 41,40 e alvo inicial em 38,00, onde passa a média e a banda central, ponto provável de realização parcial/total.";2021_5_23;0
85;vender;38.80;36.00;40.50;O preço perdeu a média curta (20 períodos) e fechou próximo à banda inferior de Bollinger, indicando rompimento de suporte dinâmico e início de movimento corretivo. O RSI recuou de zona de sobrecompra e rompeu a linha dos 50 pontos, caminhando para região de sobrevenda, sinalizando mais espaço para queda. O MACD apresentou cruzamento de linha de sinal para baixo e histograma acelerando em terreno negativo, reforçando a reversão de momento. O stop-loss foi posicionado acima do topo recente e da banda média (≈40,5) para proteger contra falso rompimento, enquanto o alvo projeta teste do suporte horizontal anterior e da banda inferior estendida (≈36,0), oferecendo relação risco/retorno favorável.;2021_5_30;0
86;comprar;40.10;42.50;38.30;"• Tendência principal ainda é de alta, evidenciada por topos e fundos ascendentes e pela banda média ascendente das Bollinger (≈SMA20).
• O forte recuo recente levou o preço a testar simultaneamente a banda média e o suporte dinâmico da própria SMA20, deixando um candle com longa sombra inferior, sinalizando entrada de demanda nessa região (possível barra de reversão/hammer).
• RSI saiu da região de sobrecompra (>70) e recuou para ~55, criando espaço para novo impulso sem sinal de divergência baixista relevante.
• MACD continua positivo; embora o histograma tenha reduzido, não houve cruzamento de linha de disparo, sugerindo apenas perda temporária de momentum, não inversão de tendência.
• A entrada é condicionada ao rompimento de 40,10 (máxima do candle de reversão + filtro) para confirmar retomada compradora. 
• Alvo projetado em 42,50 coincide com: (i) projeção de 100% da última perna de alta e (ii) faixa superior das Bollinger caso o preço volte a expandir volatilidade.
• Stop-loss abaixo de 38,30 protege contra perda da SMA20 e do fundo imediato, invalidando o cenário de continuação caso ocorra.
• Relação risco/retorno ≈ 1 : 1,7, adequada para operação de swing trade.
• Caso o preço não confirme o rompimento, é preferível aguardar nova sinalização antes de se posicionar.";2021_5_9;0
87;comprar;41.10;44.00;38.20;"O ativo retoma a trajetória de alta após corrigir até a média de 20 períodos (linha laranja) e a banda inferior de Bollinger. O candle de força compradora que recoloca o preço acima da média, seguido por fechamento dentro da banda superior, sinaliza retomada da tendência principal. O RSI saiu da região de sobrevenda, superou a zona neutra (50) e aponta para cima, evidenciando ganho de momentum. O MACD realizou cruzamento de linha rápida sobre a lenta a partir de região negativa, reforçando reversão de curto prazo. Há resistência imediata em 41,00; a superação desse patamar caracteriza rompimento de topo recente e libera espaço até 44,00 (extensão de amplitude da consolidação e projeção da largura das bandas). Stop-loss técnico abaixo do fundo de 38,50, ajustado para 38,20, preserva relação risco-retorno de aproximadamente 1:1.3.";2021_6_13;0
88;aguardar;0.00;0.00;0.00;"O ativo encontra-se em consolidação estreita (caixa aproximado entre 38,50 e 41,00) após forte tendência de alta. O candle mais recente fecha junto à banda inferior de Bollinger, mas sem formação de padrão de reversão (hammer, engolfo, etc.). O estreitamento das bandas sugere forte movimento iminente, porém ainda sem direção definida. A média de 20 períodos foi perdida e está atuando como resistência. RSI em torno de 50 confirma neutralidade, não indicando condição de sobrevenda; MACD continua abaixo da linha de sinal e do eixo zero, sinalizando viés de baixa. Diante do equilíbrio entre compradores e vendedores e ausência de sinal claro de rompimento ou reversão, a melhor postura é aguardar confirmação: compra somente se houver candle de força acima da média de 20 e fechamento acima de 40,00, ou venda caso haja rompimento consistente de 38,50 com aumento de volume. Enquanto isso, o risco-retorno é desfavorável para iniciar posição.";2021_6_20;0
89;aguardar;0.00;0.00;0.00;"O ativo encontra-se em consolidação horizontal entre ≈38,50 e ≈40,50, com as Bandas de Bollinger comprimidas, indicando baixa volatilidade e ausência de tendência definida. 
• Preço: candles recentes sustentam-se no miolo da banda, sem sinal de rompimento ou rejeição clara nos extremos. 
• RSI: oscila na zona neutra (40-55) sem divergências significativas, reforçando equilíbrio entre compradores e vendedores. 
• MACD: linhas e histograma negativos, porém perdendo inclinação, sugerindo enfraquecimento da pressão vendedora, mas ainda sem cruzamento positivo que valide compra. 
Diante desse conjunto de sinais neutros, o risco-retorno de abrir posição agora é desfavorável. O cenário mais prudente é aguardar: (i) rompimento dos 40,50 com volume para compra, ou (ii) perda dos 38,50 para venda, sempre definindo stops adequados.";2021_6_27;0
90;aguardar;0.00;0.00;0.00;"O ativo encontra-se em correção dentro de um contexto de alta anterior, mas ainda sem sinais claros de exaustão da pressão vendedora. 1) Preço abaixo da média móvel de 20 períodos e sem padrão de reversão; 2) MACD em viés negativo, com histograma ampliando barras abaixo de zero, indicando continuidade da perda de momentum; 3) RSI caiu abaixo de 50 e segue em direção à região de sobrevenda, apontando enfraquecimento de força compradora; 4) Cotação testou a banda inferior de Bollinger, porém não formou candle de rejeição ou divergência de momento que justifique entrada. Assim, as probabilidades ainda favorecem consolidação ou nova baixa. Aguardaria rompimento consistente da média de 20 p (≈39,80) com confirmação nos osciladores para compra, ou perda decisiva de 38,30 para eventual venda. Até lá, o cenário é de indefinição, recomendando ficar de fora.";2021_6_6;0
91;aguardar;0.00;0.00;0.00;"O ativo opera há várias semanas dentro de um retângulo entre 38,50 – 40,50, com as Bandas de Bollinger praticamente paralelas e estreitando-se, caracterizando consolidação sem direção definida. 

— Preço: a última barra encostou na banda superior, mas ainda não houve fechamento acima da resistência de 40,50 / 41,00 que valide rompimento. 
— RSI: recuperou-se para a casa dos 55–60, indicando força moderada, porém abaixo da região de sobrecompra e sem divergência clara. 
— MACD: histogramas negativos vêm perdendo força e as linhas de MACD e signal convergem para possível cruzamento de compra, mas o gatilho ainda não ocorreu (cruzamento deve acontecer acima da linha zero para maior confiabilidade). 

Diante de: (i) ausência de rompimento confirmado, (ii) indicadores apenas sinalizando melhora, mas sem gatilho definitivo, e (iii) risco de nova correção até a base do range, a probabilidade favorece permanecer fora até confirmação de direção. A tomada de posição só faria sentido após fechamento consistente acima de 40,50 (compras) ou abaixo de 38,50 (vendas), quando então haveria relação risco/retorno mais clara.";2021_7_11;0
92;comprar;41.10;42.80;39.40;"1) Rompimento: o preço saiu de uma congestão de ~38,50‒40,50 e fechou acima da máxima anterior, indicando quebra de resistência.
2) Bollinger Bands: houve contração seguida de abertura, com candle fechando na banda superior – típico setup de expansão de volatilidade para cima.
3) MACD: cruzamento de linha MACD acima da linha de sinal e aproximação da linha zero, com histograma voltando ao território positivo – reforço de momentum altista.
4) RSI: rompeu a zona neutra e superou 60, apontando para tendência de força compradora sem estar excessivamente sobrecomprado.
5) Relação risco/retorno: alvo projetado (largura da faixa rompida ≈2,3) leva o preço à região de 42,80; stop posicionado abaixo da antiga resistência (agora suporte) e da média/linha central das Bandas, em 39,40, oferecendo relação R:R de ~1,5:1.
Diante desses sinais combinados, o cenário de maior probabilidade no curto prazo é de continuidade do movimento de alta; portanto, a recomendação é de compra.";2021_7_18;0
93;comprar;41.80;45.50;39.80;"O preço rompeu a máxima da congestão anterior (~40,00) com aumento de volatilidade, bandas de Bollinger abrindo e candles fechando sobre a banda superior – típico sinal de ‘break-out’ com força compradora. O MACD girou para cima, com linha MACD cruzando a linha de sinal e histograma crescente em território positivo, indicando aceleração de momentum. O RSI trabalha acima de 60 e avança para a zona de sobrecompra sem divergência de baixa, o que costuma ocorrer em tendências fortes; sobrecompra, nesse contexto, sugere força e não exaustão imediata. Pela projeção da amplitude da congestão (≈2,5 pontos), o objetivo estimado situa-se em torno de 45,50. O stop técnico fica abaixo da antiga resistência – agora suporte – na região de 40,00, protegendo a operação caso o rompimento falhe. A relação risco/retorno aproximada de 1:2 justifica a entrada.";2021_7_25;0
94;aguardar;40.70;42.40;39.50;"O ativo permanece lateralizado entre ~38,50 e ~40,60 desde o pico anterior, configurando um retângulo de consolidação. Apesar do recente repique a partir da banda inferior de Bollinger, os elementos de confirmação ainda são insuficientes: (1) as bandas continuam horizontais, sugerindo ausência de tendência; (2) o MACD está apenas começando a reduzir a inclinação negativa, sem cruzamento de linha de sinal; (3) o RSI recuperou-se da área de sobrevenda, mas não ultrapassou a zona de 50 para caracterizar retomada de força compradora. Por probabilidade, o ponto de maior assimetria ocorrerá somente acima de 40,60–40,70 (quebra do topo da consolidação e da banda superior), quando o preço emanaria sinal de força acompanhado, possivelmente, de cruzamento positivo no MACD. Somente neste patamar recomenda-se compra, projetando alvo em 42,40 (extensão da amplitude do retângulo) e stop abaixo de 39,50 (mínima recente e média curta), mantendo relação risco/retorno ≥1,5. Até que o rompimento ocorra, a melhor postura é aguardar.";2021_7_4;0
95;aguardar;0.00;0.00;0.00;O ativo segue em clara tendência de alta: máximas e mínimas ascendentes, preços acima da média móvel de 20 períodos e expansão das Bandas de Bollinger. Entretanto, o movimento recente foi extremamente acelerado, com candles fechando fora da banda superior e o RSI ultrapassando a região de sobrecompra (≥ 70) e já apontando leve inflexão para baixo. O MACD permanece positivo, mas em patamar esticado, indicando risco de correção ou consolidação de curto prazo. Não há sinal técnico claro de reversão para venda, mas o risco-retorno para novas compras é desfavorável neste momento. Assim, a melhor postura é aguardar um recuo até a média de 20 períodos ou sinal de continuação mais consistente antes de assumir posição.;2021_8_1;0
96;comprar;48.50;53.90;44.90;O ativo apresenta forte tendência de alta, com candles consecutivos fechando acima da média móvel curta e da banda superior de Bollinger em expansão – sinal típico de ‘band‐walk’. O MACD permanece com linhas ascendentes e histograma crescente, reforçando momentum comprador. Embora o RSI tenha recuado levemente, ele ainda sustenta leitura acima de 60, indicando força, mas sem divergência clara. Entrar acima do último topo (≈48,50) mantém o trade alinhado ao fluxo predominante. Stop-loss abaixo da média móvel/banda média (≈44,90) preserva capital caso ocorra correção até a zona de equilíbrio. Alvo projetado em 53,90 busca relação risco/retorno ≥1,5 levando em conta a amplitude média recente e possíveis extensões da tendência.;2021_8_15;0
