;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
50;aguardar;0.00;0.00;0.00;O ativo ainda opera abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger), mantendo topos e fundos descendentes – configuração típica de tendência de curto prazo negativa. O repique atual ocorreu após tocar a banda inferior e gerou discreta contração do histograma do MACD, mas o indicador permanece abaixo da linha zero, sinalizando que o momento segue baixista. O RSI recuperou-se da região de sobrevenda, porém continua abaixo de 50, indicando força compradora insuficiente para inverter a tendência. Enquanto não houver fechamento consistente acima da média de 20 períodos e superação do último topo relevante (~144-146), o risco de continuar em processo corretivo é maior do que o potencial de alta. Portanto, a probabilidade favorece aguardar um sinal de reversão mais claro antes de montar posição.;2020_9_27;0
51;aguardar;0.00;0.00;0.00;"O ativo vem de forte movimento de alta, com price action parabólico que levou o preço a negociar fora da banda superior de Bollinger. Na sequência houve correção brusca que devolveu parte relevante do ganho e trouxe o candle mais recente para a região da média móvel de 20 períodos (linha central das bandas) – primeiro suporte dinâmico. 

1. Bollinger Bands: a amplitude aumentou significativamente, sinalizando expansão de volatilidade. O candle atual trabalha dentro da banda após rompimento para fora, típico de fase de consolidação/correção. 
2. RSI: saiu da zona de sobrecompra (>70) e recua para a faixa de 50-55 sem sinal de pivot de alta ou de sobrevenda, indicando perda de momentum mas sem excesso de venda que justifique entrada compradora. 
3. MACD: histograma desacelera fortemente e as linhas de sinal estão em processo de cruzamento descendente, sugerindo provável continuação da correção no curto prazo. 
4. Estrutura de preços: tendência primária ainda é de alta (topos e fundos ascendentes), porém o último topo foi seguido por candle de reversão forte, criando risco de formação de topo mais significativo. 

Com indicadores mistos – tendência maior ainda positiva, mas momento de curto prazo enfraquecido – o ponto atual não oferece relação risco/retorno favorável nem para compra (precisa de sinal de retomada) nem para venda (contraria a tendência principal e falta gatilho claro). O cenário técnico recomenda aguardar definição: compra somente acima de sinal de retomada (ex.: fechamento firme acima de ~150, com RSI retomando >60 e MACD voltando a abrir), ou venda caso perca a média de 20 períodos com confirmação de cruzamento MACD e RSI abaixo de 50. Enquanto isso, a melhor decisão é ficar de fora.";2020_9_6;0
52;comprar;266.50;280.00;256.00;"• Tendência primária de alta: sequência de topos e fundos ascendentes e candles acima da média curta (linha laranja).
• Bollinger Bands: preço trabalha junto à banda superior, indicando força compradora; não há sinal de exaustão (sem candles de reversão ou fechamento fora da banda seguido de retorno).
• RSI (14): voltou a apontar para cima e está em torno de 65–70, mostrando momentum positivo, porém ainda sem entrar em sobrecompra extrema (>70), o que sugere margem para avanço adicional.
• MACD: linhas voltadas para cima, próximas a novo cruzamento de alta acima da linha-zero; histograma reduzindo a leitura negativa, sinalizando retomada do impulso.
• Gestão de risco: entrada no rompimento do topo recente (≈266,50); stop abaixo do suporte imediato/média e da banda média (≈256,00), preservando estrutura de alta. Alvo projetado em 280,00, região coincidente com a extrapolação da amplitude da última perna de alta e banda superior expandida, gerando relação risco/retorno ~1,3.
Dessa forma, o cenário favorece compra com stop técnico definido; caso o preço não rompa 266,50, recomenda-se aguardar novo sinal.";2021_10_10;0
53;comprar;280.00;300.00;262.00;"O ativo consolida um claro movimento de alta: 1) Preço trabalhando acima da média móvel central das Bandas de Bollinger, tocando e rompendo a banda superior – típica expansão após squeeze; 2) MACD em território positivo com linha rápida cruzando acima da lenta e histograma voltando a crescer, sinalizando retomada de momentum comprador; 3) RSI em 65-70, confirmando força mas ainda abaixo da zona de sobrecompra extrema (>70), deixando espaço adicional para avanço; 4) Ausência de divergências baixistas relevantes. Entrar próximo ao patamar de 280, que marca o rompimento, com stop técnico abaixo da média de 20 períodos e da mínima do candle de impulsão (≈262). Alvo projetado em 300, onde coincide a amplitude da última perna de alta e a próxima resistência psicológica, oferecendo relação risco/retorno superior a 1:1.";2021_10_17;0
54;aguardar;0.00;0.00;0.00;"O movimento atual é de forte alta, com candles sequenciais fechando fora da banda superior de Bollinger e afastamento expressivo da média curta, indicando ‘excesso’ de preço. O RSI está em região de sobrecompra (acima de 80), sugerindo risco elevado de correção ou consolidação. Embora o MACD confirme momentum altista, não há sinal de divergência ainda, o que reforça a tendência mas deixa a relação risco-retorno desfavorável para novas entradas. Portanto, o cenário técnico indica maior probabilidade de pullback de curto prazo antes de oferecer ponto de compra com risco controlado; tampouco há gatilho claro de reversão que valide venda descoberta. A melhor conduta é aguardar um recuo até zona de suporte (faixa da média de 20 períodos ou antiga resistência rompida) para reavaliar entrada com stop e alvo mais simétricos.";2021_10_24;0
55;comprar;252.00;270.00;245.00;O ativo mantém estrutura de topos e fundos ascendentes, negociando acima da média móvel de 20 períodos e da banda média de Bollinger, evidenciando tendência de alta. Após marcar máxima em ~270, recuou até a faixa de 255–250, zona de confluência entre banda média e suporte imediato, sem perda de estrutura. RSI perto de 60 confirma força compradora sem sobrecompra, enquanto o MACD encontra-se acima da linha zero, sugerindo correção dentro de tendência positiva. A entrada proposta (≈252) busca aproveitar o pullback, com alvo no topo recente (≈270). Stop abaixo de 245, região onde haveria perda da média e possível reversão do viés de curto prazo.;2021_10_3;0
56;aguardar;0.00;0.00;0.00;O ativo encontra-se em movimento parabólico, negociando muito acima da média curta (aprox. 30% sobre a MM20) e fora da banda superior de Bollinger, situação estatisticamente insustentável no curto prazo. O RSI está acima de 85, caracterizando forte sobrecompra, enquanto o MACD mostra máxima aceleração com grande afastamento entre as linhas — típico de fase tardia de impulso. Embora a tendência primária seja de alta, o risco de correção ou consolidação é elevado e o ponto de entrada apresenta relação risco/retorno desfavorável. Não há sinais claros de reversão para justificar venda a descoberto, portanto a postura mais prudente é aguardar um recuo até a região da MM20/Bollinger média ou formação de novo padrão de continuação antes de considerar compra.;2021_10_31;0
57;aguardar;0.00;0.00;0.00;"Após um movimento parabólico de alta, o ativo apresentou correção brusca com três candles de forte corpo negro, sinalizando exaustão compradora. O preço rompeu a máxima anterior e, na sequência, recuou até a média curta (≈SMA20), permanecendo sob pressão vendedora. 
• Bollinger Bands: a cotação saiu da banda superior e voltou para dentro, padrão típico de reversão/correção. A banda inferior ainda está distante (≈300), indicando espaço para mais queda/volatilidade.
• RSI: saiu da região de sobrecompra (>70) e caiu rapidamente para a faixa de 35-40, ainda sem entrar em sobrevenda (<30) e sem divergência positiva, sugerindo que a força compradora perdeu ímpeto, mas não há sinal de reversão.
• MACD: cruzamento de linha MACD abaixo da signal e histograma já negativo, confirmando perda de momentum.
• Candles: ausência de padrão de reversão (martelo, engolfo, etc.) próximo a suporte relevante; predominância de corpo real grande de baixa.
Em resumo, o ativo permanece em tendência primária de alta, porém com forte correção de curto prazo e indicadores apontando maior probabilidade de continuidade da retração ou consolidação. Não há configuração de risco/retorno favorável nem gatilho técnico claro para compra ou venda a descoberto neste momento, portanto a atitude mais prudente é aguardar novo padrão de reversão ou retomada de força direcional.";2021_11_14;0
58;aguardar;0.00;0.00;0.00;"O ativo vem de forte tendência de alta, mas apresenta clara fase de correção: 1) o MACD cruzou para venda e segue aprofundando em terreno negativo, evidenciando perda de momentum; 2) o RSI devolveu a região de sobrecompra e agora se aloja próximo da linha de 50, sem renovar força compradora; 3) após a barra de exaustão e a correção até a média/ banda média de Bollinger, os últimos candles mostram apenas um repique técnico, ainda contido pelo interior das bandas, sem rompimento de topo anterior (~420). Há, portanto, conflito entre a estrutura primária (ainda altista) e os osciladores (baixistas). A probabilidade de nova perna de correção permanece relevante, enquanto a confirmação de retomada de tendência exigiria rompimento consistente de 380-390. Diante desse cenário misto, o risco-retorno de abrir compra ou venda neste ponto é desfavorável; a melhor conduta é aguardar um sinal mais claro – compra acima de 390 com volume ou venda abaixo de 340 com expansão de volatilidade.";2021_11_21;0
59;aguardar;0.00;0.00;0.00;O ativo permanece em consolidação após uma forte pernada de alta, limitado pela faixa aproximada de 340–380. A cotação está ligeiramente abaixo da média móvel de 20 períodos (miolo das Bandas de Bollinger), o que indica perda de força compradora. O RSI segue declinante, abaixo da linha dos 50 e já próximo da zona de sobrevenda, mas ainda sem divergência altista que valide reversão. O MACD está negativo com histograma descendente e linhas abertas, reforçando momentum vendedor. As Bandas de Bollinger começam a afunilar, sugerindo compressão e possível movimento direcional futuro, porém ainda sem rompimento confirmado. Diante da ausência de sinal claro de continuação de queda (rompimento de 340) ou retomada de alta (rompimento de 380), o risco-retorno de qualquer posição se mostra desfavorável neste momento. O cenário técnico recomenda esperar um breakout consistente antes de assumir risco.;2021_11_28;0
60;aguardar;0.00;0.00;0.00;O ativo vem em forte tendência de alta, com candles alongados e preço muito esticado acima da banda superior de Bollinger e da média móvel curta (aprox. 20 períodos). O RSI está sobre-comprado (próximo de 80) e começa a divergir levemente para baixo, enquanto o histograma do MACD perde força, sinalizando possível exaustão do movimento. Embora o viés de médio prazo permaneça altista, o ponto de entrada apresenta relação risco-retorno desfavorável: alta probabilidade de correção ou congestão curta para aliviar o sobre-preço. Por não haver sinal claro de reversão para venda nem ponto técnico de compra com bom stop, a melhor decisão probabilística é aguardar recuo até a região da média curta/banda média (≈ 300–330) ou novo padrão de continuação com risco controlado antes de tomar posição.;2021_11_7;0
61;vender;340.00;300.00;370.00;"O ativo perdeu força após forte tendência de alta e entrou em processo de topos e fundos descendentes. O preço trabalha abaixo da média móvel curta (≈20 períodos) e foi recentemente rejeitado na banda média de Bollinger, mostrando manutenção da pressão vendedora. O MACD está negativo, com linhas abaixo da linha-zero e histograma ampliando, sinalizando momentum baixista. O RSI oscila abaixo de 40, sem divergência de alta, reforçando ausência de força compradora. A configuração sugere maior probabilidade de nova perna de baixa; venda nos 340,00 com alvo na região de suporte psicológico/pré-band inferior em 300,00 e stop acima do último topo relativo em 370,00 mantém relação risco/retorno equilibrada.";2021_12_12;0
62;aguardar;0.00;0.00;0.00;O ativo permanece em tendência de baixa de curto prazo: topos e fundos descendentes, candles posicionados abaixo da média móvel de 20 períodos (linha laranja) e dentro da metade inferior das Bandas de Bollinger. Embora o RSI esteja em região de sobrevenda (<30) e a banda inferior esteja sendo testada, não há sinal claro de reversão (padrão de candle, divergência de RSI ou cruzamento positivo de MACD). O MACD continua negativo, com linha de sinal acima da linha MACD e histograma ainda decrescente, indicando manutenção da pressão vendedora. Nesse cenário, a probabilidade de continuidade da correção é maior do que a de um repique sustentável. Aguardar um candle de reversão acompanhado de aumento de volume, cruzamento de MACD ou quebra da média de 20 p como confirmações antes de considerar entrada é a postura mais prudente.;2021_12_19;0
63;comprar;355.00;400.00;315.00;O ativo mostrou reação compradora forte após tocar a banda inferior de Bollinger, deixando um candle de ampla amplitude que engolfou as três sessões anteriores e fechou acima da média móvel de 20 períodos, sinalizando provável fim da correção. O RSI saiu da zona de sobrevenda (<30) com inclinação ascendente, indicando retomada de força compradora, e há contração no histograma do MACD, sugerindo iminente cruzamento de alta das linhas. O cenário favorece um trade de repique com alvo na região da banda superior/resistência imediata (~400) e stop abaixo do fundo recente (315), oferecendo relação risco-retorno próxima de 1,3:1.;2021_12_26;0
64;vender;345.00;310.00;375.00;O candle mais recente fechou abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger) e próximo à banda inferior, sinalizando perda de força compradora. O RSI rompeu para baixo a linha dos 50 pontos e segue declinante, o que indica momentum baixista. O MACD cruzou para venda há algumas barras e o histograma continua aprofundando em território negativo, reforçando a probabilidade de continuidade do movimento de baixa. Há espaço até o primeiro suporte relevante na região de 310, onde coincide a projeção da banda inferior e fundo prévio do congestionamento. O stop está posicionado acima de 375, patamar que invalida o setup ao superar o topo recente e a média, revertendo o viés.;2021_12_5;0
65;vender;290.00;255.00;305.00;O preço avançou de forma acelerada e rompeu a banda superior de Bollinger, configurando movimento de exaustão. O RSI opera acima de 80, território tipicamente associado a condição de sobrecompra extrema. O MACD está em abertura máxima de linhas e histograma, indicando momentum já esticado. A relação risco-retorno para novas compras tornou-se desfavorável, enquanto a probabilidade de correção até a média móvel de 20 períodos (região de 250-260) aumentou. A venda na faixa de 290, com alvo em 255 (área de antigo topo e da média) e stop técnico em 305 (máxima recente + colchão), oferece relação risco-retorno de ~1:2, alinhada ao princípio de reversão à média após sinal de sobrecompra.;2021_1_10;0
66;aguardar;0.00;0.00;0.00;O ativo segue em tendência primária de alta, mas apresenta sinais claros de exaustão de curto prazo: 1) Preço esticado, afastado da média de 50 períodos, com candles recentes deixando sombras superiores próximas à banda superior de Bollinger – típico de realização/ajuste. 2) RSI saiu da região de sobre-compra (>70) e fez topo mais baixo, configurando divergência negativa em relação ao novo topo histórico do preço. 3) MACD permanece positivo, porém com histograma decrescente e linhas começando a convergir – indício de perda de momentum. 4) Bandas de Bollinger começaram a se estreitar, indicando provável fase de consolidação ou correção lateral. Embora a estrutura de alta ainda não tenha sido rompida, o risco-retorno para entradas compradas neste patamar é desfavorável e não há sinal técnico robusto para venda a descoberto (tendência maior ainda é de alta). Assim, a conduta mais prudente é aguardar: (i) um pullback até zona de suporte dinâmica (média de 20 períodos ≈ 245-250 ou média de 50 períodos ≈ 230-235) seguido de sinal de retomada, ou (ii) um novo pivô de alta acima da máxima histórica com volume para retomar compras. Enquanto isso, manter capital preservado.;2021_1_17;0
67;aguardar;0.00;0.00;0.00;"O ativo continua em tendência primária de alta, mas mostra sinais claros de perda de força no curtíssimo prazo: (1) candles de corpo curto próximos ao topo histórico, evidenciando exaustão compradora; (2) RSI recuou do patamar de sobrecompra e formou topos descendentes enquanto o preço produziu topos ascendentes, configurando divergência baixista; (3) MACD mantém-se positivo, porém as barras do histograma diminuem e as linhas MACD-Signal convergem, sugerindo possível cruzamento de baixa; (4) preço segue distante ~10% da média curta (linha laranja), o que reduz a relação risco/retorno para novas compras e não oferece ainda confirmação para vendas. Assim, a probabilidade dominante é de consolidação ou correção antes de nova perna de alta. Recomenda-se aguardar: nova superação convincente da zona dos 300–310 (com volume) para compra, ou perda da média de 20 períodos (~255) para eventual venda. No momento, nenhuma das duas condições está satisfeita.";2021_1_24;0
68;aguardar;0.00;0.00;0.00;"O ativo segue em tendência de alta, negociando acima da média móvel de 20 períodos e encostado na banda superior de Bollinger, o que confirma força compradora. Entretanto: (1) o preço encontra-se esticado, longe da média e na região das máximas históricas; (2) o RSI voltou a tocar a zona de sobrecompra (~70), indicando risco de exaustão; (3) o MACD apresenta divergência baixista – máximas de preço ascendentes contra topos descendentes no indicador e histograma perto de zero –, sinalizando perda de momentum. A relação risco/retorno para novas compras é desfavorável e ainda não há sinal técnico claro de reversão que justifique venda descoberta. Assim, a melhor postura, com base nas probabilidades atuais, é aguardar por: (a) um pullback até a média/banda média de Bollinger para buscar entrada mais ajustada ou (b) confirmação de rompimento com volume que elimine a divergência.";2021_1_3;0
69;aguardar;0.00;0.00;0.00;O ativo vinha em clara tendência de alta, mas entrou em correção acentuada nos últimos candles. O preço rompeu a banda superior e retorna em direção à média móvel de 20 períodos, enquanto o RSI mergulhou abaixo de 30, indicando condição de sobrevenda. Entretanto, ainda não há sinal claro de exaustão vendedora: o candle mais recente não apresenta padrão de reversão (martelo, engolfo ou estrela da manhã), o MACD cruzou para venda e o histograma segue ampliando barras negativas, sugerindo que o impulso de baixa permanece ativo. A probabilidade de continuação da correção até a banda inferior ou média de 50 períodos ainda é significativa. Assim, aguardar um sinal concreto de retomada de força compradora (divergência de alta no RSI, cruzamento de alta no MACD ou candle de reversão próximo à banda inferior) oferece melhor relação risco/retorno do que entrar agora ou vender após movimento já esticado.;2021_1_31;0
70;vender;270.00;240.00;290.00;"1) Perda do suporte e da média central das Bandas de Bollinger (20 períodos), com fechamento consecutivo abaixo da banda média, sinalizando reversão de curto prazo.
2) Bandas começam a se abrir para baixo, indicando retomada de volatilidade em direção descendente.
3) RSI perdeu a linha de 50 e segue caindo, denotando mudança de regime de força compradora para vendedora.
4) MACD com cruzamento de linha rápida abaixo da lenta e histograma em expansão negativa, corroborando momentum de baixa.
5) Estrutura de topos e fundos descendentes recente configura tendência de curto prazo negativa. 
Diante desses fatores, a probabilidade favorece operações de venda/short. Entrada sugerida próximo aos 270, stop acima da última consolidação (≈290) e alvo na próxima zona de suporte visível entre 235-245, projetando relação risco/retorno ≈1,5.";2021_2_14;0
71;vender;268.00;232.00;286.00;"• Preço perdeu a média móvel de 20 períodos (linha laranja) e vem fazendo topos e fundos descendentes dentro das Bandas de Bollinger, sinalizando enfraquecimento da tendência de alta anterior.  • MACD cruzado para baixo com histograma aprofundando-se em território negativo, indicando manutenção do momentum vendedor.  • RSI abaixo de 50 e ainda distante da região de sobrevenda (<30), o que sugere espaço para queda adicional antes de eventuais pressões de compra.  • Bandas de Bollinger começam a estreitar após forte expansão, típico de fase de consolidação/correção que tende a resolver-se na direção do momentum vigente (hoje, baixista).  • Região dos 285-290 atua como resistência (último topo e parte superior das bandas); stop acima desse nível preserva relação risco/retorno de ~1:2.  • Primeiro alvo projetado na zona de suporte entre 230-235, próxima à banda inferior e fundo anterior, onde reavaliaremos o trade.";2021_2_21;0
72;aguardar;0.00;0.00;0.00;O ativo rompeu a média móvel de 20 períodos e segue negociado abaixo da banda média de Bollinger, caracterizando perda do controle comprador e transição para tendência de baixa. O MACD está cruzado para baixo com histogramas expandindo em território negativo, sinalizando momentum vendedor ainda predominante. Apesar de o RSI ter entrado em região de sobrevenda e mostrar leve inflexão, não há formação de candle de reversão nem divergência altista consistente. Entrar vendido agora expõe a risco de repique técnico, enquanto uma compra seria prematura diante da ausência de sinal claro de reversão. A melhor relação risco-retorno, portanto, é aguardar por: (i) um pullback até a média, que ofereça sinal de exaustão para possível venda, ou (ii) padrão de reversão acompanhado de divergência positiva, caso haja intenção de compra. Até lá, manter posição neutra é a alternativa com maior probabilidade de preservação de capital.;2021_2_28;0
73;comprar;285.00;315.00;259.00;O ativo segue em tendência principal de alta. Após uma correção de aproximadamente 15% a partir do topo recente (≈310), o preço encontrou suporte na média móvel de 20 períodos (linha média das Bandas de Bollinger) e na região dos 270-275, onde surgiram candles de rejeição da baixa. As Bandas de Bollinger começam a estreitar, sinalizando perda de volatilidade e possível novo movimento direcional. O RSI, que chegou a entrar em sobre-vendido, já rompeu de volta a linha dos 30 pontos e avança para a região neutra, indicando alívio da pressão vendedora. O MACD permanece negativo, porém o histograma perde força e as linhas se aproximam, sugerindo provável cruzamento altista nas próximas sessões. A relação risco/retorno é favorável: stop abaixo do último fundo e da banda inferior (≈259) e alvo no teste do topo histórico (≈315). Caso o preço perca 259, caracteriza reversão mais profunda, invalidando a compra.;2021_2_7;0
74;aguardar;0.00;0.00;0.00;"A tendência primária continua de baixa: o preço segue abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger) que ainda aponta para baixo, caracterizando resistência dinâmica. O repique recente ocorreu após forte sobre-venda (RSI abaixo de 30) e já trouxe o indicador para a região de 40-45, mas ainda sem superar a zona de 50 que sinalizaria retomada de força compradora. O MACD permanece negativo, apenas iniciando redução do histograma e sem cruzamento altista confirmado. Em resumo, há sinais iniciais de alívio, porém insuficientes para configurar reversão convincente; o risco de retomada da pressão vendedora na resistência de curto prazo (média de 20 / banda média) é elevado. Portanto, a probabilidade-risco favorece aguardar um fechamento acima da média de 20 e um cruzamento altista do MACD para considerar compra, ou a perda do fundo recente para avaliar venda.";2021_3_14;0
75;vender;225.00;190.00;242.00;O ativo permanece em tendência de baixa, caracterizada por topos e fundos descendentes e preço abaixo da média móvel de 20 períodos, que ainda aponta para baixo. O recente repique encontrou resistência exatamente na média e na banda média de Bollinger, falhando em superá-las. O candle de rejeição nessa região reforça a pressão vendedora. O RSI permanece abaixo de 50, indicando ausência de força compradora dominante, enquanto o MACD, embora tenha cruzado para cima, continua abaixo da linha zero, sinalizando que o movimento de alta é apenas um repique dentro de um contexto bearish. Dessa forma, a probabilidade maior é de retomada do movimento de queda até a região da banda inferior/último fundo (≈190). O stop loss deve ficar logo acima da resistência mais imediata (≈242), preservando relação risco/retorno favorável.;2021_3_21;0
76;aguardar;0.00;0.00;0.00;"O preço segue abaixo da média móvel de 20 períodos (centro das Bandas de Bollinger) e dentro da porção inferior das bandas, caracterizando tendência primária ainda de baixa. Embora o RSI tenha saído da região de sobrevenda e esteja se aproximando dos 50 pontos, e o MACD mostre convergência das linhas com histograma reduzindo em direção ao zero (sinal de possível perda de força vendedora), não há confirmação de reversão: a média segue descendente e a faixa de negociação permanece comprimida. A tomada de posição comprada exige fechamento acima da média/banda central (≈ 225) com RSI superando 55 e MACD cruzando para território positivo. Vender a descoberto também não se justifica, pois o ativo já reagiu do fundo e pode evoluir para um repique. Portanto, a probabilidade de falso sinal é alta; o cenário favorece aguardar rompimento ou falha clara antes de alinhar risco-retorno.";2021_3_28;0
77;vender;210.00;180.00;245.00;"• Tendência primária de baixa: preço abaixo da média móvel curta e da banda média de Bollinger, configurando sequência de topos e fundos descendentes.
• Pressão vendedora acentuada: candles fecham fora da banda inferior, indicando força no movimento de queda e ausência de sinal claro de exaustão.
• Indicadores confirmam fraqueza: RSI abaixo de 50 sem divergência altista significativa, mantendo viés vendedor. MACD abaixo da linha zero com linhas abertas e histograma negativo crescente, reforçando momentum de queda.
• Níveis técnicos: região de 245 (média móvel + banda média) atua como resistência imediata, servindo para posicionar o stop. Suporte relevante na faixa de 180–185, próximo ao fundo recente e projeção de 100% da última perna de baixa, definido como alvo de lucro.
• Relação risco/retorno ≈ 1:1,4 favorece operação short. Caso preço volte acima de 245, invalida configuração baixista de curto prazo, justificando stop.

Conclusão: cenário técnico predominantemente negativo; probabilidade maior de continuidade da queda do que reversão no curto prazo. Operação recomendada é de venda/short, respeitando níveis de manejo de risco indicados.";2021_3_7;0
78;comprar;236.00;275.00;210.00;"O ativo apresenta sinais consistentes de reversão de tendência. O preço voltou a trabalhar acima da média móvel curta (linha laranja) e da banda média de Bollinger, indicando retomada de força compradora. A banda de Bollinger está se estreitando, sugerindo possível expansão de volatilidade; o posicionamento atual na metade superior da banda favorece rompimento para cima. O RSI rompeu a região de 50 e se mantém ascendente, reforçando momentum positivo. No MACD houve cruzamento da linha MACD sobre a linha de sinal, com histograma já positivo, sinal clássico de virada de tendência. A entrada em 236,00 aproveita a superação da consolidação recente; o alvo em 275,00 coincide com o próximo nível de resistência visual (topo anterior / banda superior). O stop em 210,00 fica abaixo do último fundo ascendente e da banda inferior, preservando relação risco-retorno aproximada de 1:1,5.";2021_4_11;0
79;comprar;248.00;275.00;233.00;"O ativo rompeu a resistência na região de 245-250, fechando acima da média móvel de 20 períodos e da banda média de Bollinger, configurando retomada da tendência de alta. O MACD acabou de efetuar cruzamento de linha de sinal em terreno positivo, com histograma crescente, reforçando momentum comprador. O RSI superou a linha de 60 e se dirige à zona de sobrecompra, típico de fases iniciais de aceleração do preço. As bandas de Bollinger estão se abrindo, indicando expansão de volatilidade a favor da tendência. A entrada sugerida em 248,00 busca aproveitar eventual pullback à antiga resistência rompida; o stop em 233,00 fica logo abaixo da média de 20 períodos e de suporte recente, limitando perda caso o rompimento falhe. O alvo em 275,00 projeta a amplitude do último range (≈50 pontos) sobre o ponto de breakout, oferecendo relação risco/retorno próxima de 2:1.";2021_4_18;0
80;aguardar;0.00;0.00;0.00;O ativo vem de uma recuperação até a região de 255–260, mas os últimos candles mostram retração próxima à média móvel (linha laranja) e às bandas de Bollinger se estreitando, sinalizando perda de momentum. O RSI recuou de sobrecompra (>70) para perto de 60, indicando divergência baixista, enquanto o MACD permanece positivo porém com histograma decrescente e linhas convergindo para possível cruzamento de venda. A combinação de enfraquecimento do impulso, ausência de confirmação de rompimento e risco de correção sugere melhor relação risco/retorno em aguardar definição antes de abrir posição.;2021_4_25;0
81;comprar;233.00;255.00;205.00;O ativo concluiu um fundo duplo na região dos 195–200, rompeu a média móvel de 20 períodos (linha laranja) e fechou próximo à banda superior de Bollinger, sinalizando retomada de força compradora. O RSI saiu da zona de sobrevenda, superou a linha dos 50 e mantém viés ascendente, indicando aumento do momentum positivo. O MACD apresentou cruzamento de linha rápida acima da lenta em terreno negativo, com histograma migrando de barras negativas para positivas, reforçando possível reversão de tendência. O alvo de lucro em 255,00 coincide com resistência prévia e banda superior projetada, enquanto o stop em 205,00 fica abaixo do último fundo relevante e da banda inferior, preservando relação risco-retorno favorável.;2021_4_4;0
82;aguardar;0.00;0.00;0.00;"O ativo vem fazendo topos e fundos descendentes e trabalha abaixo da média móvel curta (linha laranja), confirmando tendência de baixa. O preço tocou a banda inferior de Bollinger e ensaia um repique, porém ainda dentro de um canal declinante. O RSI encontra-se em região de sobrevenda (<30), sugerindo provável alívio de curto prazo, mas sem sinal concreto de reversão. O MACD permanece abaixo da linha zero, com histograma negativo e linhas ainda abertas para baixo, indicando que a força vendedora segue predominante. Em síntese, há risco de falso repique em tendência primária de baixa; aguardar um pivô de alta, cruzamento autista no MACD ou fechamento acima da média curta para avaliar compra, ou perda de novo fundo após pull-back para eventual venda.";2021_5_16;0
83;vender;230.00;210.00;245.00;O ativo recuou após tocar a banda superior de Bollinger e perdeu a média curta (linha laranja), indicando enfraquecimento da pressão compradora. O RSI fez topo próximo de 70 e virou para baixo, rompendo a linha de tendência de alta interna e apontando perda de momentum. No MACD houve cruzamento de linha rápida (azul) para baixo da linha de sinal (vermelha) com histograma passando a diminuir, sinalizando inversão de tendência de curto prazo. Há espaço livre até a banda inferior de Bollinger (~210), que coincide com suporte horizontal recente. A relação risco/retorno estimada é de 1:1 (stop 245 / alvo 210), adequada para um trade de venda curta no curto prazo.;2021_5_2;0
84;aguardar;0.00;0.00;0.00;"O ativo vem de tendência primária de baixa, fazendo topos e fundos descendentes e permanecendo abaixo da média curta (aprox. 20 períodos), que segue inclinada para baixo. Embora o preço esteja reagindo após tocar a banda inferior de Bollinger e o RSI tenha saído da região de sobrevenda, esses sinais configuram apenas um repique técnico dentro de um contexto predominante de fraqueza. O MACD ainda se encontra em território negativo e não houve cruzamento efetivo de linha de sinal que valide reversão. A relação risco-retorno, portanto, não é favorável para compras enquanto não houver: (i) fechamento convincente acima da média curta/banda média; e (ii) confirmação de reversão pelos osciladores. Também não há espaço seguro para novas vendas após o recente estiramento, pois o preço já distanciou-se do ponto ótimo de stop. Diante da ausência de sinal claro de entrada com bom risco-retorno, a conduta mais prudente é aguardar por configuração mais definida.";2021_5_23;0
85;aguardar;0.00;0.00;0.00;"O ativo vinha em tendência de baixa, fez fundo na região de 184–188 e iniciou repique até a faixa de 210–215. Apesar da recuperação, o preço ainda se encontra: (i) abaixo da média móvel de 20 períodos, que segue inclinada para baixo; (ii) dentro da banda de Bollinger inferior a média (linha média ≈224), servindo como resistência imediata; (iii) com o RSI saindo da sobrevenda, mas ainda abaixo da zona de força compradora (>60); (iv) com o MACD em convergência, porém ainda negativo. O repique pode seguir até a zona de 224–230, mas o ponto de compra seguro exigiria rompimento e fechamento acima da média/banda média com confirmação de volume e MACD cruzando para terreno positivo. Entrar agora oferece relação risco-retorno desfavorável, pois o stop técnico ficaria abaixo do fundo recente (~184), enquanto o primeiro alvo lógico é a própria resistência média (~224). Portanto, o cenário sugere cautela e aguardar um sinal de reversão mais claro ou, para venda, esperar novo sinal de fraqueza próximo às resistências.";2021_5_30;0
86;vender;228.00;200.00;240.00;"O preço trabalha abaixo da média curta e no terço inferior das Bandas de Bollinger, apontando viés de baixa. A RSI perdeu a linha de 50 e se mantém próxima de 30, indicando momentum vendedor ainda dominante sem sinal claro de reversão. O MACD está negativo, com histograma decrescente e linhas ainda abertas para baixo, corroborando continuidade da pressão vendedora. A região de 220–225 é suporte imediato; a perda dessa faixa abre espaço para teste do fundo anterior em torno de 200. O stop é colocado acima da média e da resistência recente (≈240), garantindo relação risco-retorno favorável (≈1:2).";2021_5_9;0
