;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
75;aguardar;0.00;0.00;0.00;Curto prazo mostra rali com topos e fundos ascendentes, preço acima da MMS20 e MACD positivo, porém a tendência macro e secundária seguem de baixa. O ativo testa resistência imediata em torno de 36,5–36,8, encostando na banda superior de Bollinger, enquanto o IFR 14 supera 70 (sobrecompra), indicando risco de correção. A média ainda não virou claramente para cima no horizonte de 3-6 meses e não há padrão de reversão confirmado que valide venda, nem pullback até suporte que favoreça compra. Confluência de: 1) preço esticado na banda superior, 2) IFR em sobrecompra, 3) resistência horizontal próxima, contrapostos a um MACD ainda comprador. Melhor esperar definição—ou um recuo até a região de 34,8–35,0 (suporte/média) para buscar compra, ou candle de reversão/fechamento abaixo da MMS20 para venda.;2021_3_21;0
76;aguardar;0.00;0.00;0.00;O ativo apresenta tendência macro ainda de baixa (topos e fundos descendentes nos últimos 6 meses), apesar da microtendência de alta nas últimas semanas. O preço está acima da MMS20, que começa a ganhar inclinação positiva, sinalizando melhora de curto prazo. Contudo, a cotação trabalha muito próxima à banda superior de Bollinger e a região de resistência imediata (~36,5/37,0), indicando possível exaustão do movimento. O IFR 14 recuou levemente, mas permanece elevado (próximo a 70), sugerindo sobrecompra, enquanto o MACD segue positivo porém sem divergência clara de força adicional. A confluência de macro-tendência baixista, região de resistência testada e condição de sobrecompra reduz a relação risco/retorno para novas compras e ainda não oferece sinal de reversão consistente para vendas. Assim, o cenário favorece aguardar um pullback até suportes (~35,0) ou um rompimento consistente acima de 37,0 para melhor assimetria antes de abrir posição.;2021_3_28;0
77;vender;34.60;33.00;35.25;A tendência macro e secundária segue de baixa, com topos e fundos descendentes nos últimos 6 e 3 meses. No curto prazo houve apenas um repique até a região da MMS20, que está inclinada para baixo e atuando como resistência dinâmica. O candle mais recente testou simultaneamente a MMS20 e a banda superior de Bollinger, sinalizando provável exaustão do movimento corretivo dentro de um contexto de baixa. O RSI está em zona neutra (~50), sem força compradora relevante, enquanto o MACD permanece abaixo de zero, apesar de um leve cruzamento positivo, indicando que o impulso ainda é fraco. A confluência de: (1) tendência predominante de baixa, (2) teste da MMS20 descendente, (3) toque na banda superior de Bollinger e (4) momentum ainda negativo no MACD, favorece a retomada do movimento vendedor. Entrada sugerida no rompimento da mínima do candle que tocou a resistência (34,60), com alvo na zona de suporte mais recente próximo a 33,00 e stop acima do topo da correção, em 35,25, proporcionando relação risco/retorno ≈ 1,5:1.;2021_3_7;0
78;aguardar;0.00;0.00;0.00;"O ativo segue em tendência macro de baixa (topos e fundos descendentes nos últimos 6 meses) e secundária de consolidação, embora apresente microtendência de alta nas últimas semanas. O preço trabalha ligeiramente acima da MMS20, que começa a se inclinar para cima, mas o MACD mostra histograma enfraquecendo e possível cruzamento de linha de sinal, sugerindo perda de fôlego comprador. O RSI gira na região neutra (≈55–60), longe de sobrevenda ou sobrecompra, e as Bandas de Bollinger exibem o preço no terço superior porém sem rompimento da banda superior, indicando ausência de sinal claro de continuidade. Há resistência relevante em 37,00–37,20 e suporte em 35,50. Falta confluência forte de indicadores para uma entrada com relação risco/retorno favorável; o cenário favorece aguardar: compra somente acima de 37,20 (confirmação de força) ou venda num retorno à resistência caso surja padrão de reversão.";2021_4_11;0
79;comprar;38.90;41.80;37.20;A tendência macro encontra-se lateral a ligeiramente descendente, porém a secundária (últimos 3 meses) e a micro (últimas semanas) mostram topos e fundos ascendentes, configurando estrutura de alta. O preço está acima da MMS20, que aponta inclinação positiva, reforçando momentum comprador. O fechamento ocorreu na região da banda superior de Bollinger, sinalizando força, enquanto o IFR 14 está próximo de 70, indicando pressão compradora, mas ainda sem entrar em sobrecompra extrema. O MACD exibe linhas acima de zero com histograma crescente, confirmando aceleração de alta. A entrada é proposta no rompimento/continuidade do candle atual (≈38,90), com alvo na próxima zona de resistência histórica em 41,80. O stop é posicionado abaixo do último fundo relevante e da MMS20 (≈37,20) para invalidar a tese caso haja reversão. A relação risco/retorno é favorável (~1,5:1), sustentada pela confluência de tendência ascendente, momentum positivo de MACD e MMS20, apesar da proximidade da banda superior exigir gestão de risco apertada.;2021_4_18;0
80;comprar;37.90;40.70;36.80;"O ativo apresenta topos e fundos ascendentes nos últimos 3 meses, configurando tendência secundária de alta. O preço trabalha acima da MMS20, que possui inclinação positiva, confirmando força compradora. O recuo dos últimos candles ocorre após toque na banda superior de Bollinger e retirada do IFR da zona de sobrecompra, configurando pull-back saudável dentro da tendência. MACD segue positivo, indicando momentum ainda favorável, embora o histograma mostre leve desaceleração – típico de correção técnica. A região de 37,70-38,00 reúne: (i) média móvel ascendente, (ii) banda média das Bollinger e (iii) fundo rompido convertido em suporte, oferecendo bom ponto de entrada com relação risco/retorno de aproximadamente 1:3. Stop abaixo de 36,80 (perda do último fundo e da MMS20) invalida o setup; alvo na zona de resistência prévia em 40,70, perto da banda superior, onde há probabilidade de realização parcial.";2021_4_25;0
81;aguardar;0.00;0.00;0.00;"Apesar da microtendência de alta (topos e fundos ascendentes nas últimas semanas) e do preço estar acima da MMS20 levemente inclinada para cima, o cenário apresenta fatores de cautela: (1) tendência macro ainda é de baixa e a secundária é apenas lateral-alta, mantendo resistências relevantes na faixa de 36,8-37,2; (2) RSI recuou da zona de sobrecompra e permanece em torno de 60, indicando perda de força compradora; (3) MACD segue positivo, porém o histograma diminui, apontando perda de momentum; (4) o preço trabalha na metade superior das Bandas de Bollinger, próximo à banda superior, sugerindo possível exaustão de curto prazo. A combinação de macro bearish, resistência imediata e enfraquecimento de momentum reduz a relação risco/retorno para novas compras e ainda não gera sinal consistente de venda. Portanto, a postura mais prudente é aguardar: compra somente no rompimento consistente de 37,20 (com novo impulso de volume/momentum) ou venda se perder 35,00, onde o cenário mudaria para baixista de curto prazo.";2021_4_4;0
82;comprar;41.00;43.60;38.70;"Tendência secundária de alta com topos e fundos ascendentes; preço acima da MMS20 inclinada positivamente, sinalizando força compradora. Após correção, o ativo voltou a negociar próximo da resistência imediata em 41,00, enquanto o RSI permanece em região neutra (≈60), indicando espaço para nova pernada de alta. O MACD mantém linha e sinal acima de zero, embora o histograma esteja recuando, sugerindo desaceleração mas ainda em terreno positivo. O trade busca entrada no rompimento de 41,00 (confirmação de continuidade), com stop abaixo do último fundo relevante e da média em 38,70, e alvo projetado na região de 43,60, próximo à expansão da última perna e da banda superior de Bollinger, oferecendo relação risco/retorno aceitável.";2021_5_16;0
83;aguardar;0.00;0.00;0.00;"O ativo segue em tendência secundária de alta, com preço ainda acima da MMS20 ascendente (suporte dinâmico na região de 37,8). Contudo, há sinais de perda de momento: MACD positivo porém com histograma decrescente, indicando desaceleração, e RSI recuando de sobrecompra para a faixa de 60–65 sem gerar sinal de reversão. Após tocar a banda superior, o preço iniciou pullback e não formou sinal claro de retomada compradora; também há resistência imediata nos 40,0–40,5. A melhor relação risco/retorno está em aguardar: (1) um recuo até a MMS20/suporte de 37,5–38,0 com candle de reversão para compra, ou (2) rompimento consolidado acima de 40,5 com aumento de volume. Enquanto isso, recomenda-se ficar de fora até que haja nova convergência de força compradora ou definição de rompimento.";2021_5_2;0
84;aguardar;0.00;0.00;0.00;O ativo mantém tendência macro e secundária de alta (topos e fundos ascendentes) e trabalha ligeiramente acima da MMS20 ascendente, indicando viés positivo de longo prazo. Porém, no curtíssimo prazo apresenta consolidação abaixo da resistência em 41,0-41,3, com perda de momento: MACD realizou cruzamento de baixa e histograma já está negativo, enquanto o IFR saiu da região de sobrecompra e recua para a faixa neutra (~55). O preço oscilou próximo à banda superior de Bollinger e agora retorna para a região central, sugerindo possibilidade de correção até a média/banda média (≈39,5) ou mesmo banda inferior (≈38,0). A confluência de enfraquecimento de momentum (MACD e IFR) contra uma resistência relevante torna a relação risco/retorno desfavorável para compras imediatas, mas a força estrutural de alta ainda desalenta vendas contra a tendência. Assim, o cenário mais prudente é aguardar: 1) rompimento consistente de 41,3 para retomar compras na direção da tendência, ou 2) recuo até suporte forte (≈38,0-39,0) com IFR em sobrevenda para avaliar nova entrada compradora.;2021_5_23;0
85;vender;38.60;36.80;39.90;Microtendência de baixa nas últimas semanas com sequência de topos e fundos descendentes. O preço perdeu a MMS20 e esta começa a virar para baixo, reforçando a pressão vendedora. MACD cruzado para baixo e histograma negativo crescente indicam aumento de momentum baixista. RSI em queda, ainda acima da região de sobrevenda, mostrando espaço para nova pernada de baixa. Cotação desloca-se em direção à banda inferior de Bollinger, sugerindo alvo natural próximo ao suporte horizontal de 36,80. O stop fica acima da MMS20 e do último topo relevante (39,90), preservando relação risco/retorno favorável ≈1,5:1.;2021_5_30;0
86;comprar;39.50;42.50;37.80;"Preço em tendência secundária de alta (topos e fundos ascendentes nos últimos 3 meses) e recuou até a zona de suporte formada pelo intervalo 37.5-38.0, coincidindo com a MMS20 ascendente e a banda inferior de Bollinger. O candle mais recente demonstrou reação compradora, fechando novamente acima da média. RSI de 14 períodos está em região neutra (~55), longe da sobrecompra, indicando espaço para novo impulso. MACD permanece positivo, ainda com linha rápida acima da lenta, sugerindo que o momento de alta segue vigente apesar da recente correção. A confluência de: (i) pullback à MMS20, (ii) defesa da banda inferior de Bollinger, (iii) manutenção do RSI acima de 50 e (iv) MACD positivo, favorece entrada compradora visando retomar a tendência. Entrada no rompimento da máxima do candle de reação (≈ 39.50); stop abaixo do fundo da correção e da banda inferior (≈ 37.80), invalidando a tese se perdido; alvo na resistência do topo anterior/próxima banda superior (≈ 42.50), resultando em relação risco/retorno aproximada de 1.7 : 1.";2021_5_9;0
87;comprar;41.10;44.50;38.90;"Preço retomou a direção de alta após pullback, voltando a negociar acima da MMS20 levemente inclinada para cima; MACD mostra perda de força vendedora e iminente cruzamento autista, com histograma negativo mas ascendendo; RSI saiu da sobrevenda e avança para a zona neutro-alta sem sobrecompra, indicando recuperação de momentum; candles testam a banda superior de Bollinger, sinalizando pressão compradora. O rompimento da máxima histórica recente (41,00) aciona compra com alvo projetado na extensão de volatilidade (44,50). Stop abaixo do último fundo relevante (38,90) preserva a tese. Relação risco/retorno ≈ 1,55 favorece a operação.";2021_6_13;0
88;comprar;38.60;40.60;37.60;O preço trabalha dentro de um retângulo de consolidação (38,0–41,0) após uma tendência macro de alta. No momento encontra-se próximo ao suporte de 38,0 e encostando na banda inferior de Bollinger, sugerindo condição de sobrevenda local. A MMS20 está levemente plana e o preço acabou de ficar marginalmente abaixo dela, típico de pullback em tendência maior de alta. RSI de 14 períodos em torno de 55 indica que não há sobrecompra, deixando espaço para retomada compradora. Embora o MACD ainda esteja negativo, o histograma perdeu força vendedora, sinalizando possível mudança de momento. A entrada próxima a 38,60 oferece relação risco/retorno favorável (≈2:1), com alvo na resistência de 40,60 (topo da faixa e banda superior) e stop abaixo do suporte de 37,60, ponto que invalidaria a tese.;2021_6_20;0
89;aguardar;0.00;0.00;0.00;O preço perdeu força após a forte tendência de alta de médio prazo e segue lateralizado entre ~38,50 (suporte) e ~41,00 (resistência). No curto prazo trabalha abaixo da MMS20 plana, o MACD ficou negativo e sem divergência clara, enquanto o RSI oscila em faixa neutra (45-60), sem indicar sobrecompra nem sobrevenda. As Bandas de Bollinger estão estreitando, reforçando a ausência de direção predominante. Como não há confluência forte de sinais para rompimento iminente nem relação risco/retorno favorável dentro do range, a melhor decisão é aguardar um rompimento consistente de 41,00 para compra ou de 38,50 para venda antes de assumir posição.;2021_6_27;0
90;vender;38.80;36.40;40.40;"1) Price action: após formar topo em 41,8 a estrutura de micro-prazo passou a produzir topos e fundos descendentes; o candle actual trabalha abaixo da mínima da semana passada e pressiona o suporte de 38,8. 2) MMS20: preço opera abaixo da média de 20 com inclinação negativa, sinalizando enfraquecimento da tendência secundária de alta. 3) MACD: linhas cruzadas para baixo e histograma crescente no terreno negativo, indicando momentum vendedor. 4) Bollinger: candles escorregam pela banda inferior, caracterizando ‘walking the band’ e sugerindo continuação da correção; não há sinal de exaustão. 5) IFR14: em 35, ainda fora da sobrevenda (<30), abrindo espaço para queda adicional. Confluência: tendência micro de baixa + momentum negativo + perda iminente de suporte dão probabilidade maior a movimento descendente. A venda é proposta no rompimento de 38,8, com stop acima da resistência de curto prazo (40,4) e alvo no próximo suporte relevante (36,4), oferecendo relação risco/retorno aproximada de 1,5:1.";2021_6_6;0
91;comprar;40.60;42.50;39.40;"Preço em consolidação após tendência de alta, trabalhando na parte superior do retângulo (38,50–40,50). A macro-tendência permanece ascendente e o candle atual fechou acima da MMS20, que está levemente ascendente. Bandas de Bollinger comprimidas sugerem iminente expansão de volatilidade; o preço pressiona a banda superior. MACD cruza a linha de sinal de baixo para cima, histograma próximo do zero indicando possível reversão para momentum positivo. RSI em 60, saindo da neutralidade e ainda longe da sobrecompra, reforça espaço para avanço. A confluência de Bollinger squeeze + pressão em resistência + sinais positivos de MACD/RSI favorece operação de compra condicionada ao rompimento de 40,50. Entrada projetada em 40,60 (acima do topo do range), alvo em 42,50 (projeção da amplitude do retângulo) e stop em 39,40 (abaixo da MMS20 e do meio da consolidação), oferecendo relação risco/retorno ~1,6:1.";2021_7_11;0
92;comprar;41.10;43.50;39.80;"1) Estrutura de preço: tendência macro ainda é de alta (topos e fundos ascendentes); nos últimos 3 meses o ativo ficou em congestão entre 38,50–40,80 e agora ameaça romper o teto da faixa. 2) Preço trabalha acima da MMS20, que começa a virar para cima, reforçando retomada da força compradora. 3) MACD cruzou a linha de sinal para cima e o histograma voltou à zona positiva, indicando aceleração de momentum bullish. 4) Preço encosta na banda superior de Bollinger após um período de contração, sugerindo possível breakout de squeeze. 5) IFR 14 em sobrecompra (>70) sinaliza força, mas também exige gerenciamento de risco; por isso a entrada é condicionada ao rompimento claro da resistência em 41,00. 6) Stop abaixo da base mais recente da congestão (39,80) protege contra falso rompimento e mantém R/R ~1:2 até o alvo em 43,50 (projeção da amplitude da lateralização). A confluência de rompimento iminente da resistência, MMS20 apontando alta e MACD crescente sustenta a estratégia de compra.";2021_7_18;0
93;comprar;42.20;45.80;40.20;"O ativo rompeu uma resistência relevante em torno de 41,50, confirmando topos e fundos ascendentes em todos os tempos-tendência (macro, secundário e micro). O preço opera acima da MMS20, que apresenta inclinação positiva, reforçando força compradora. O MACD está acima da linha zero com abertura crescente do histograma, indicando aceleração de momentum de alta. Apesar do IFR14 estar em sobrecompra (~75), tal condição em conjunto com o preço colado à banda superior de Bollinger caracteriza ‘upper-band ride’, comum em tendências fortes – o que favorece continuação do movimento. A compra no rompimento de 42,20 aproveita o impulso; stop abaixo do último fundo relevante (40,20) invalida a tese caso o rompimento falhe. O alvo projetado em 45,80 busca a próxima zona psicológica/projeção de amplitude das bandas, oferecendo relação risco/retorno ~1,8:1.";2021_7_25;0
94;aguardar;0.00;0.00;0.00;O ativo mantém tendência macro de alta, mas passou a consolidar há cerca de 3 meses entre 38,00 (suporte) e 40,50 (resistência). O preço voltou a se posicionar levemente acima da MMS20, que segue praticamente flat, mostrando ausência de momentum direcional. O MACD permanece negativo, apenas reduzindo a força vendedora, sem cruzamento favorável. O RSI saiu da região de sobrevenda e está em torno de 45–50, sinal neutro. As Bandas de Bollinger estão comprimidas (squeeze), indicando provável expansão de volatilidade, porém ainda sem definição de sentido. A falta de confluência forte de compra ou venda sugere maior probabilidade em aguardar rompimento claro de 40,50 para compra ou perda de 38,00 para venda antes de abrir posição.;2021_7_4;0
95;comprar;42.90;46.20;41.00;Tendência macro, secundária e de curto prazo são de alta, com topos e fundos ascendentes e rompimento de consolidação recente. O preço trabalha acima da MMS20, que apresenta forte inclinação positiva, reforçando momentum comprador. MACD está acima da linha zero com histograma crescente, sinalizando aceleração de força. Apesar de o IFR14 estar em sobrecompra (>70), não há divergência baixista e o ativo segue “colado” à banda superior de Bollinger, padrão típico de mercado em forte tendência. A entrada é proposta no patamar de equilíbrio pós‐pullback/continuação (42,90), com stop logo abaixo do suporte imediato e da MMS20 (41,00). O alvo projeta a amplitude do último movimento de expansão até a próxima resistência psicológica em 46,20, proporcionando relação risco/retorno favorável (~1,7:1).;2021_8_1;0
96;aguardar;0.00;0.00;0.00;Tendência macro, secundária e de curto prazo continuam de alta, com topos e fundos ascendentes. Entretanto, o preço está bastante esticado: trabalha colado à banda superior de Bollinger após forte expansão, distante da MMS20 (inclinação positiva). O RSI recuou da zona de sobrecompra (>70) para a região de 60-65, indicando perda de fôlego, enquanto o MACD segue positivo mas começa a mostrar redução no histograma. A assimetria risco/retorno para compras no patamar atual é desfavorável e, por outro lado, vender contra a tendência principal apresenta baixa probabilidade de sucesso. O cenário sugere aguardar um pullback mais próximo da MMS20 ou da banda média para buscar nova entrada compradora com melhor relação risco/retorno.;2021_8_15;0
97;aguardar;0.00;0.00;0.00;"Tendência primária e secundária claramente de alta com topos e fundos ascendentes e preço acima da MMS20 fortemente inclinada, mas o movimento está esticado: 1) Preço ainda próximo à banda superior de Bollinger após forte expansão das bandas; 2) RSI recuando da zona de sobrecompra (>70) para ~65, indicando perda de momentum comprador; 3) MACD permanece positivo, porém histograma desacelera e linhas começam a convergir, sinalizando enfraquecimento do impulso; 4) Últimos candles mostram rejeição de máximas e início de correção. A confluência sugere maior probabilidade de pullback até regiões de 46,5–47,5 (próximas à MMS20) antes de novo movimento direcional. Portanto, o risco de entrar comprado agora é alto e vender contra a tendência tem baixa relação risco/retorno; a melhor decisão, no momento, é aguardar definição: nova sinalização de força compradora acima de 52,0 ou recuo até suporte para buscar compra com melhor assimetria.";2021_8_22;0
98;aguardar;0.00;0.00;0.00;"Tendência macro e secundária continuam de alta (topos e fundos ascendentes), porém a microtendência das últimas semanas virou baixista após formação de topo em 52,00. O preço recuou até a região da MMS20, mas ainda sem sinal claro de reversão; o candle atual é vendedor e fecha próximo da mínima. O RSI perdeu a região de sobrecompra e segue declinante na faixa neutra, indicando perda de força compradora. O MACD cruzou para venda com histograma negativo, reforçando momento de correção. As Bandas de Bollinger mostram o preço saindo da banda superior e caminhando para o centro, com espaço livre até a banda inferior (~43-45), sugerindo que a correção pode continuar. Como não há confluência de sinais de compra nem rompimento de suporte para venda, o cenário mais prudente é aguardar um novo padrão de reversão na zona de suporte (45-46) ou reaceleração acima de 50 para retomar a ponta compradora.";2021_8_29;0
99;aguardar;0.00;0.00;0.00;O ativo mantém tendência de alta em todos os prazos (macro, secundário e micro) com topos e fundos ascendentes, mas encontra-se bastante esticado: preço negociado muito acima da MMS20, tocando a banda superior de Bollinger com bandas já abertas (volatilidade alta). O IFR de 14 períodos opera na região de sobrecompra (≈70-75), sinalizando risco de correção ou consolidação. O MACD permanece positivo, porém o histograma mostra leve perda de força, indicando desaceleração do momentum. Como a confluência atual sugere assimetria risco/retorno desfavorável para compras (e vender contra a tendência principal é estatisticamente arriscado), o cenário mais prudente é aguardar um pullback até zonas de suporte (≈42,50/41,50) ou novo sinal de continuação antes de posicionar-se.;2021_8_8;0
100;aguardar;0.00;0.00;0.00;A estrutura de preço mostra tendência macro e secundária de alta, mas a microtendência das últimas semanas é de correção, formando topos e fundos descendentes. O preço trabalha levemente abaixo da MMS20, que ainda tem inclinação positiva, sugerindo pullback dentro de um movimento maior de alta. O MACD cruzado para baixo e histograma negativo reforçam perda de momentum comprador. O IFR recuou de sobrecompra e está perto de 40, fora de zona de sobrevenda, sinalizando que ainda há espaço para queda antes de um sinal de compra de melhor relação risco/retorno. O preço está na metade inferior das Bandas de Bollinger, sem tocar a banda inferior, indicando ausência de esticamento extremo que justificaria entrada contrária. Sem confluência clara de sinais de reversão ou continuação, o cenário favorece aguardar definição: rompimento do suporte na região de 44-45 abriria venda, enquanto sinal de força (fechamento acima da MMS20 e melhora do MACD/IFR) validaria compra. Portanto, a recomendação é aguardar novo gatilho técnico antes de posicionar-se.;2021_9_12;0
101;aguardar;0.00;0.00;0.00;O ativo apresenta tendência macro de alta, porém a secundária e a de curto prazo seguem de baixa, com topos e fundos descendentes nas últimas semanas. O preço opera abaixo da MMS20 inclinada para baixo, reforçando o momento vendedor. MACD negativo e em expansão para baixo confirma perda de momentum comprador. Apesar de o candle atual tocar a banda inferior de Bollinger e o IFR 14 reagir de zona de sobrevenda (<30), não há ainda sinal claro de reversão (candle de força ou cruzamento altista no MACD). A confluência de tendência de baixa no curto/médio prazo, média móvel atuando como resistência e indicadores ainda pressionados recomenda aguardar confirmação de reversão ou rompimento de suportes antes de abrir posição.;2021_9_19;0
102;aguardar;0.00;0.00;0.00;O ativo apresenta macro-tendência ainda de alta, mas a tendência secundária (últimos 3 meses) é de baixa, com topos e fundos descendentes. O preço encontra-se abaixo da MMS20, que está inclinada para baixo, reforçando o viés vendedor de curto prazo. O MACD está negativo e com a linha MACD abaixo da linha de sinal, indicando perda de momentum comprador. Apesar de o preço estar encostado na banda inferior de Bollinger e o IFR14 estar em zona de sobrevenda (<30), não há ainda candle de reversão nem cruzamento altista no MACD que confirmem entrada compradora. A confluência atual sugere risco de continuação da correção, portanto a melhor postura é aguardar sinal claro de força compradora (ex.: rompimento da MMS20 ou formação de pivô de alta) antes de assumir posição.;2021_9_26;0
103;aguardar;0.00;0.00;0.00;O ativo apresenta tendência macro de alta, porém encontra-se em correção: topos e fundos descendentes nas últimas semanas caracterizam microtendência de baixa. O preço trabalha ligeiramente abaixo da MMS20, que perdeu inclinação ascendente, sinalizando perda de momento comprador. O MACD cruzou para baixo, com histograma negativo, reforçando viés vendedor. O RSI cai de região de sobrecompra e se encontra em torno de 45, ainda distante de sobrevenda, indicando espaço para mais correção. O preço está entre as bandas de Bollinger, sem estiramento (nem na banda inferior nem na superior), o que reduz pontos de assimetria para entradas. Diante da falta de confluência clara entre suporte relevante, sinal de reversão ou esgotamento da queda, a melhor postura é aguardar novo sinal de força compradora próximo ao suporte de 44-45 ou confirmação de retomada da tendência principal acima de 49.;2021_9_5;0
104;aguardar;0.00;0.00;0.00;"O ativo permanece em tendência de baixa nos horizontes macro (6 meses), secundário (3 meses) e ainda não formou pivô de alta no curto prazo – segue com topos e fundos descendentes. O preço trabalha abaixo da MMS20, que tem inclinação negativa, reforçando o viés vendedor. Apesar de ter reagido após tocar a banda inferior de Bollinger, este movimento configura-se como repique técnico dentro de uma estrutura maior de baixa. O RSI recuperou-se da região de sobrevenda, mas continua abaixo de 50, mostrando força compradora limitada. O MACD segue abaixo da linha zero, com histograma negativo, indicando que o momento vendedor ainda domina, mesmo com leve perda de força. A confluência desses fatores sugere que não há, neste momento, assimetria suficiente nem para iniciar compras (pois seria contra a tendência) nem para vendas imediatas (pois o preço está afastado de resistências técnicas e pode continuar o repique até a região da MMS20/Bollinger média). Portanto, a recomendação é aguardar um sinal mais claro: para venda, esperar pullback até 44,80-45,50 ou perda dos 42,00; para compra, aguardar a formação de pivô de alta acima da MMS20.";2022_10_16;0
105;aguardar;0.00;0.00;0.00;O ativo apresenta tendência macro, secundária e de curto prazo claramente de baixa, com topos e fundos descendentes. O preço opera abaixo da MMS20, que está inclinada para baixo, reforçando o viés vendedor. Contudo, o candle atual trabalha colado à banda inferior de Bollinger e o RSI está em zona de sobrevenda (<30), enquanto o histograma do MACD segue negativo porém com redução de amplitude, sinalizando possível perda de força vendedora. Essa confluência de tendência fortemente baixista com condição técnica de excesso de venda gera sinais divergentes, sem relação risco/retorno favorável para novas vendas e sem confirmação de reversão para compras. Assim, a probabilidade de um movimento direcional claro é baixa no momento, e o melhor curso é aguardar um sinal mais consistente (pullback até a MMS20 para venda ou rompimento convincente de resistência para compra) antes de se posicionar.;2022_10_2;0
106;comprar;45.50;49.00;42.00;"Apesar da tendência macro e secundária ainda serem de baixa (topos e fundos descendentes nos últimos 6-3 meses), o ativo mostra reversão de curto prazo: formou fundo duplo na região de suporte de 42, gerou candle forte de reversão e vem construindo topos e fundos ascendentes nas últimas semanas. O preço reagiu na banda inferior de Bollinger, houve cruzamento de alta do MACD (linha MACD acima da signal, histograma crescente, embora ainda negativo) e o IFR saiu da zona de sobrevenda e superou a linha dos 50, indicando recuperação de momentum. A MMS20 continua descendente, mas o candle atual testou sua região; o rompimento da máxima de hoje (45,50) sugere continuação do repique até a próxima resistência em 49,00 (banda superior / último topo relevante). O stop abaixo de 42,00 invalida a tese, pois retoma a sequência de fundos descendentes. A relação risco/retorno é ~1,1:1, aceitável para trade de contra-tendência com sinais de reversão de curto prazo.";2022_10_23;0
107;aguardar;0.00;0.00;0.00;Apesar do forte rali das últimas semanas (microtendência de alta), o ativo ainda se encontra em tendência macro e secundária de baixa, operando próximo à resistência de 47-48 e tocando a banda superior de Bollinger, configurando preço ‘esticado’. O IFR(14) está acima de 70 (sobrecompra) e o candle do dia mostra sombra superior, sugerindo exaustão. Por outro lado, o MACD segue com histograma crescente acima de zero, sem cruzamento de reversão, o que impede uma venda imediata. Essa falta de confluência (força de momentum x condição de sobrecompra em zona de resistência) reduz a relação risco/retorno tanto para compra quanto para venda. A melhor decisão, portanto, é aguardar: comprar somente em pullback mais próximo ao suporte (44-45) ou vender caso surja candle de reversão confirmado e MACD inicie divergência/virada.;2022_10_30;0
108;vender;42.70;39.00;46.00;"1) Estrutura de preço: topos e fundos descendentes nos horizontes macro, secundário e micro; o candle mais recente confirmou novo rompimento de suporte na região de 43, reforçando continuação da tendência de baixa. 2) MMS20: preço trabalha abaixo da média, que possui inclinação negativa, corroborando momentum vendedor. 3) Bandas de Bollinger: candle fechou junto à banda inferior, típico comportamento de mercados em forte tendência de queda (price riding the band). 4) MACD: linhas e histograma seguem abaixo de zero, sem sinal de reversão, indicando força vendedora predominante. 5) IFR14: manteve-se próximo da zona de sobrevenda (~30) porém ainda descendente, sinal de que o ativo permanece fraco e pode continuar caindo antes de qualquer repique significativo. A confluência de rompimento de suporte, tendência definida, MMS20 descendente e indicadores de momento/força negativos suporta operação de venda. Entrada é projetada abaixo da mínima recente (42.70); stop acima do último topo relevante e da MMS20 (46.00); alvo na próxima zona de suporte psicológico e técnico em 39.00, proporcionando relação risco/retorno aproximada de 1:1.1.";2022_10_9;0
109;vender;47.30;45.00;49.30;"1) Estrutura de preço: tendência macro e secundária ainda de baixa (topos e fundos descendentes nos últimos 6-3 meses); curto prazo teve repique de alta, porém já perdeu força e consolidou abaixo da resistência de 49-50, configurando possível pullback dentro de um movimento ainda corretivo. 2) MMS20: preço ainda acima da média, mas a inclinação começa a reduzir; perda da mínima recente (47,30) sinaliza rompimento do micro-suporte e retorno para a média. 3) Bandas de Bollinger: após toque na banda superior, preço lateraliza no terço superior, indicando exaustão; bandas se abrem, favorecendo correção até a banda média (≈45). 4) IFR14: saiu da sobrecompra (>70) e desce para a região de 60, mostrando perda de momentum e possível continuação da correção. 5) MACD: linhas acima de zero mas histograma decrescente, apontando divergência e enfraquecimento da força compradora. A confluência destes sinais sugere probabilidade maior de movimento corretivo de baixa, justificando venda com alvo na zona de suporte/média (45,00) e stop técnico acima da resistência recente (49,30).";2022_11_13;0
110;comprar;50.20;54.50;45.90;O ativo reverteu a tendência secundária para alta após formar fundo em 41 e vem registrando topos e fundos ascendentes nas últimas semanas. O preço trabalha acima da MMS20 – que já se inclina para cima – e recuou de forma moderada, mantendo-se dentro das Bandas de Bollinger, sugerindo pullback saudável. O RSI cedeu da zona de sobrecompra, porém permanece acima de 50, indicando força compradora ainda presente. O MACD segue positivo, embora com histograma em redução, típico de correção dentro de tendência de alta. A operação propõe entrada no rompimento da máxima recente (≈50.20), com stop abaixo do suporte imediato e da MMS20 (≈45.90) e alvo na próxima resistência relevante (≈54.50), oferecendo relação risco/retorno próxima de 1 : 1,7.;2022_11_20;0
