;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
55;vender;20.70;19.00;22.40;1) Tendência curta: o preço rompeu a média de 20 períodos (centro das Bandas de Bollinger) e segue fazendo topos e fundos descendentes, caracterizando viés baixista. 2) Bandas de Bollinger: candles fluem pela metade inferior da banda, sem sinais de exaustão ou squeeze, indicando continuidade da pressão vendedora. 3) MACD: ambas as linhas estão abaixo da linha-zero, divergindo para baixo e sem cruzamento de reversão, sustentando momentum negativo. 4) RSI: oscila em torno de 35, abaixo da zona neutra (50) e distante da região de sobrevenda, sugerindo espaço para nova pernada de baixa. Esses fatores, combinados, aumentam a probabilidade de extensão do movimento para o suporte imediato em torno de 19,00. O stop é colocado acima do último topo relevante (≈22,00-22,50) para invalidar o cenário.;2021_10_3;0
56;aguardar;0.00;0.00;0.00;O ativo rompeu recentemente a banda superior de Bollinger em movimento de forte expansão de volatilidade e segue acima da média de 20 períodos, indicando viés claramente altista. MACD está cruzado para cima, com barras do histograma ganhando amplitude, validando a força compradora. Entretanto, o preço se encontra afastado da média, negociando várias faixas acima da banda superior, enquanto o RSI já opera acima de 75, zona de sobrecompra que historicamente aumenta a probabilidade de pullback/consolidação. A relação risco-retorno para novas entradas neste patamar é desfavorável: stop técnico ficaria distante (abaixo do fundo mais recente ou da média de 20) enquanto o upside marginal, após a escalada recente, é limitado. Dessa forma, a probabilidade de correção de curto prazo supera o ganho esperado, recomendando aguardar recuo ou nova congestão antes de buscar posição comprada.;2021_10_31;0
57;aguardar;0.00;0.00;0.00;O ativo vem de um movimento de alta acentuada, negociando várias sessões acima da banda superior de Bollinger e bastante esticado em relação à média de 20 períodos. Nos últimos candles surgiram sombras superiores longas, sinalizando perda de fôlego comprador. O RSI saiu da região de sobrecompra (>70) e já aponta ligeira inclinação descendente, sugerindo possível correção ou consolidação. O MACD segue positivo, mas o histograma começa a reduzir, evidenciando desaceleração do momentum. Enquanto a tendência principal ainda é de alta (médias ascendentes), o risco-retorno para novas compras é desfavorável e ainda não há gatilho claro de reversão que justifique venda/short. Assim, a melhor decisão probabilística no momento é aguardar um pullback mais profundo (próximo à média de 20 períodos ou banda média de Bollinger) ou um novo padrão de continuação antes de se posicionar.;2021_11_14;0
58;aguardar;0.00;0.00;0.00;O preço vem de forte rali e permanece acima da banda superior de Bollinger, indicando condição de sobrecompra. O RSI saiu da região acima de 70, formando topo descendente, sugerindo perda de força. O MACD continua positivo, mas o histograma mostra diminuição no momentum, o que reforça a probabilidade de correção ou consolidação de curto prazo. Como o risco-retorno não é atrativo para compras e a tendência principal ainda é de alta (o que descarta venda agressiva), a melhor decisão técnica é aguardar um recuo até a média curta/banda média (~29,00) ou novo sinal de força antes de abrir posição.;2021_11_21;0
59;aguardar;0.00;0.00;0.00;"O ativo vem de um forte movimento de alta, com candles alongados que expandiram a Banda de Bollinger e o levaram a uma variação de aproximadamente 50 % em poucas semanas. Nos últimos pregões formou‐se uma congestão curta perto da máxima (região de 33–34,50), com candles de corpo pequeno e sombra superior, indicando perda de força compradora. 
• RSI: rompeu a faixa de sobrecompra (> 70) e já faz topos descendentes, sinalizando divergência de momentum. 
• MACD: histograma diminui e as linhas começam a convergir, sugerindo provável cruzamento de baixa. 
• Bandas de Bollinger: depois de “bollinger squeeze & expansion”, o preço mantém‐se acima da média mas sem avanço, típico de exaustão de tendência. 
O cenário combina: (i) tendência primária ainda de alta, (ii) sinais secundários de exaustão/ correção iminente, (iii) relação risco/retorno desfavorável para nova compra imediata e ainda insuficiente para venda descoberta sem confirmação de rompimento da média de 20 períodos. 
Portanto, a conduta de maior probabilidade/menor risco é aguardar: compradores devem esperar correção até a média (≈ 30,00) ou rompimento claro de 34,50 com volume; vendedores devem esperar perda da média de 20 períodos e fechamento abaixo de 30,00 para sinal de reversão mais confiável.";2021_11_28;0
60;aguardar;0.00;0.00;0.00;O ativo vem de um rally acentuado, negociando-se muito acima da média móvel curta e da banda superior de Bollinger, o que caracteriza forte afastamento (stretch). O RSI diário está em região de sobrecompra extrema (>80), indicando probabilidade elevada de exaustão ou correção de preço nas próximas sessões. O MACD confirma momentum forte, porém em nível historicamente esticado, com divergência potencial a ser formada caso os preços comecem a lateralizar. Nesse ponto, o risco-retorno para novas compras é desfavorável, enquanto uma venda a descoberto contraria a força predominante e carece de sinal claro de reversão (não há candle de exaustão nem cruzamento de médias). Portanto, a estratégia de maior probabilidade/segurança é aguardar: 1) pull-back até a média ou banda média para eventual compra com melhor assimetria, ou 2) sinal concreto de reversão (padrão de topo + confirmação) para venda. Sem esses gatilhos, manter-se fora preserva capital e evita entrar em movimento estendido.;2021_11_7;0
61;vender;29.90;26.00;33.00;"1) Estrutura de preço: depois de forte rally até a zona de 35, o ativo formou topo duplo/lateralidade estreita (região sombreada) e passou a fazer topos e fundos descendentes, fechando abaixo da média de 20 períodos (linha laranja).
2) Bollinger Bands: o preço migrou da banda superior para a inferior e iniciou ‘BB-walk’ de baixa, sinal de perda de força compradora. As bandas ainda estão abertas, indicando volatilidade favorável à continuação do movimento.
3) RSI: saiu da zona de sobrecompra (>70), perdeu a linha dos 50 e segue descendente, confirmando momentum vendedor.
4) MACD: cruzamento de linha MACD (azul) abaixo da signal (vermelha) com histograma crescente em terreno negativo, corroborando a reversão.
5) Pontos de preço: rompendo o suporte imediato em 30,00 (entrada sugerida 29,90) abre espaço para teste do antigo topo/miolo da banda em 26,00. Stop técnico acima do último topo relevante e da banda superior (~33,00).
6) Relação risco/retorno ≈ 1:1, sob contexto de enfraquecimento de tendência primária e sinais convergentes de baixa.";2021_12_12;0
62;vender;29.00;25.00;32.50;"1) Estrutura de preços: o ativo perdeu a média curta e vem formando topos e fundos descendentes, indicando reversão da tendência de alta para baixa.
2) Bollinger Bands: os candles estão ‘andando’ pela banda inferior, sinal típico de movimento de continuidade vendedora; não há sinal de exaustão (nem candle de reversão nem contração forte de bandas).
3) RSI: saiu da zona de sobrecompra (>70) há algumas semanas, cruzou abaixo de 50 e continua apontado para baixo, mostrando perda de força compradora sem chegar ainda a região de sobrevenda (<30), sugerindo espaço para mais queda.
4) MACD: linha rápida abaixo da lenta e ambas inclinadas para baixo com histograma negativo crescente, reforçando momentum baixista.
5) Relação risco/retorno: entrada em 29,00 (próximo ao fechamento), alvo em 25,00 (região de antigo suporte/próxima projeção de banda inferior) proporciona potencial de ~4,00 contra risco de ~3,50 (stop em 32,50, acima da média e do último topo menor), resultando em R/R > 1. 
Diante do conjunto de sinais concordantes de fraqueza, a probabilidade favorece a continuidade da correção; portanto, a melhor abordagem é venda, com níveis de manejo de risco definidos.";2021_12_19;0
63;comprar;30.10;33.80;27.50;O ativo concluiu uma correção até a banda inferior de Bollinger, onde formou candle de reversão e iniciou movimento de alta, fechando acima da média curta (≈20 períodos). O RSI deixou região de sobrevenda, fazendo fundo mais alto que o anterior (divergência de alta) e já se dirige à linha dos 50 pontos. O MACD apresenta contração do histograma negativo e aproximação de cruzamento de linha MACD acima da linha de sinal, sugerindo retomada de momentum comprador. Esses sinais em conjunto indicam probabilidade maior de continuação da recuperação em direção à resistência prévia (≈33,80). O stop é posicionado abaixo do último fundo e da banda inferior (≈27,50), preservando relação risco/retorno favorável.;2021_12_26;0
64;vender;31.00;27.80;34.20;"1. O preço falhou em renovar máximas acima de 34-35 após forte rally, formando congestão no topo e agora fechando abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger), sinalizando perda de força compradora.
2. Bandas de Bollinger continuam abertas – típico de exaustão – e o candle mais recente rompeu a média para baixo, aumentando a probabilidade de movimento até a banda inferior (~27,80).
3. RSI saiu da região de sobrecompra (>70), fez topo descendente e já trabalha abaixo de 60, configurando divergência baixista e indicando mudança de momentum.
4. MACD apresentou cruzamento de linha de sinal para baixo; histograma avança em território negativo, confirmando pressão vendedora.
5. Relação risco/retorno: entrada em 31,00 com alvo na região de suporte/banda inferior (27,80) oferece ganho potencial de ~10,3% contra risco de ~10,3% (stop acima do topo recente em 34,20), mantendo proporção 1:1 e alinhada à tendência de curto prazo que se tornou corretiva.

Diante desses fatores, a configuração favorece posição vendida para capturar a correção até a próxima zona de suporte provável.";2021_12_5;0
65;comprar;13.60;14.40;12.90;"O ativo está saindo de um período de congestão dentro de Bandas de Bollinger estreitas (squeeze). O candle mais recente fechou próximo à banda superior e acima da média de 20 períodos, sugerindo possível início de expansão de volatilidade para cima. MACD acabou de efetuar cruzamento de linha de sinal abaixo da linha zero, reforçando incremento de momentum de alta. O RSI aponta inclinação positiva, em 55-60, longe da zona de sobrecompra, indicando espaço para avanço. A entrada acima de 13,60 confirma rompimento da resistência imediata; alvo projetado na região de 14,40 (topo anterior/upper band ampliada). Stop loss técnico abaixo do fundo recente e da banda inferior em 12,90, preservando relação risco/retorno próxima de 1:1,7. A operação só deve ser acionada se o preço superar 13,60; caso contrário, manter posição de observação.";2021_1_10;0
66;vender;13.00;12.20;13.60;"1) Após várias semanas de congestão com Bandas de Bollinger comprimidas, o candle mais recente rompeu a banda inferior e fechou fora dela, sinalizando início de expansão de volatilidade para baixo.
2) O candle de quebra é de corpo amplo e de forte dominância vendedora, fechando abaixo da média de 20 períodos, rompendo também a base do retângulo (≈13,05). Isso caracteriza falha do suporte e sugere continuidade da pressão vendedora.
3) RSI caiu novamente abaixo da linha dos 50 sem entrar em sobre-venda, indicando que ainda há espaço para aceleração da tendência de baixa.
4) MACD voltou a cruzar para baixo na linha de zero e o histograma reverteu para negativo, corroborando a mudança de momentum.
5) Relação risco/retorno: entrada 13,00; stop 13,60 (0,60 ou ~4,6%); alvo 12,20 (0,80 ou ~6,2%), proporcionando R/R ≈1,3.
Diante desses sinais convergentes, a probabilidade favorece operação de venda/short.";2021_1_17;0
67;comprar;13.75;14.55;13.20;O ativo acaba de romper a faixa superior de uma congestão de quase três meses em torno de 12,90–13,60, sinalizando possível início de movimento direcional. O candle de rompimento fechou acima da média móvel de 20 períodos (linha laranja) e próximo da banda superior de Bollinger, indicando expansão de volatilidade. O RSI saiu da zona de neutralidade (50) e avança para 60 sem entrar em sobrecompra, reforçando força compradora. O MACD cruzou a linha de sinal para cima com histograma positivo crescente, fornecendo confirmação adicional de momentum. O alvo de lucro foi projetado no topo pré-vio relevante (14,50–14,60), enquanto o stop loss foi posicionado abaixo de suporte recente e da média de 20 períodos (13,20), oferecendo relação risco/retorno aproximada de 1:1,5.;2021_1_24;0
68;aguardar;0.00;0.00;0.00;O ativo encontra-se em congestão estreita, com as Bandas de Bollinger comprimidas e a média de 20 períodos totalmente lateral. O preço trabalha próximo ao centro da banda, sem rompimento de resistência (≈13,30/13,40) nem perda de suporte (≈12,80). O RSI oscila em torno de 50, indicando ausência de força direcional, e o MACD segue abaixo da linha zero, ainda sem cruzamento claro de compra. Diante da volatilidade baixa e sinais contraditórios, o cenário favorece esperar um rompimento válido — para cima ou para baixo — antes de assumir posição.;2021_1_3;0
69;aguardar;0.00;0.00;0.00;O preço encontra-se em congestão horizontal há várias semanas, oscilando dentro de um retângulo aproximado entre 12,90 e 13,80. As Bandas de Bollinger estão comprimidas, indicando baixa volatilidade e ausência de tendência definida. O candle mais recente não conseguiu se firmar acima da média móvel de 20 períodos e voltou para a região central da banda, sinalizando falta de força compradora. O RSI se desloca abaixo da linha de 50, sem sinal de sobrecompra ou sobrevenda, reforçando a neutralidade. O MACD apresenta cruzamento de linha rápida abaixo da lenta e histograma voltando ao território negativo, sugerindo ligeiro viés de baixa, porém sem confirmação de rompimento. Diante da confluência de lateralidade e indicadores neutros a levemente baixistas, a probabilidade de movimentos significativos é limitada até que ocorra rompimento claro do retângulo. Portanto, a postura mais prudente é aguardar por confirmação de direção (quebra acima de 13,80 para compra ou abaixo de 12,90 para venda), evitando entradas de baixa relação risco-retorno dentro da consolidação.;2021_1_31;0
70;aguardar;0.00;0.00;0.00;"O ativo acaba de romper a resistência e fechar fora da banda superior de Bollinger, indicando forte aceleração de preço e expansão de volatilidade. O MACD confirma o momentum comprador ao exibir linha rápida acima da linha de sinal e histograma crescente, porém já em nível bastante esticado. O RSI trabalha próximo da zona de sobrecompra (≈70), sugerindo risco elevado de correção ou consolidação de curto prazo. Como o preço está afastado da média móvel de 20 períodos e das bandas centrais, o ponto de risco-retorno para novas compras é desfavorável; ao mesmo tempo não há sinal de reversão claro que justifique venda. Portanto, a melhor decisão no momento é aguardar um recuo até zona de suporte (região de 14,40-14,70) ou a formação de novo pivô de alta acima da máxima recente com melhor relação risco/retorno antes de entrar na operação.";2021_2_14;0
71;aguardar;0.00;0.00;0.00;"O ativo rompeu recentemente uma congestão de várias semanas e iniciou um forte movimento de alta, negociando agora bem acima da média de 20 períodos e da banda superior de Bollinger. Contudo: (1) o candle mais recente mostra perda de força compradora após sequência de candles esticados; (2) o RSI se mantém acima de 70, indicando condição de sobrecompra e maior probabilidade de correção/realização; (3) o histograma do MACD começa a decrescer, sugerindo enfraquecimento do momentum apesar das linhas ainda estarem cruzadas para cima; (4) distância de ~6 % para a média de 20 períodos deteriora a relação risco-retorno para novas compras e não há sinal gráfico claro de reversão que justifique venda a descoberto. Dessa forma, o cenário base é aguardar uma correção até zonas de suporte (próx. à média de 20 períodos ≈ 14,20 ou banda média de Bollinger) para buscar nova entrada com melhor assimetria, ou aguardar sinais adicionais (ex.: divergência confirmada e rompimento de suportes) para considerar venda.";2021_2_21;0
72;aguardar;0.00;0.00;0.00;"1) O preço perdeu a média móvel central das Bandas de Bollinger e trabalha na metade inferior do envelope, sinalizando perda de força compradora. 2) Houve cruzamento de baixa no MACD (linha azul abaixo da vermelha) e o histograma já opera negativo, reforçando momentum vendedor. 3) O RSI saiu da região de sobrecompra (>70) e aponta para baixo, mas ainda longe da zona de sobrevenda (<30), deixando espaço para mais correção. 4) O ativo se aproxima de um suporte relevante entre 13,30–13,50 (mínima recente e banda inferior), onde pode ocorrer reação compradora; entrar vendido nesse patamar oferece relação risco-retorno desfavorável. 5) Por outro lado, ainda não há sinal claro de reversão que justifique compra imediata — seria prudente aguardar um candle de reversão próximo ao suporte ou um novo fechamento acima da média de 20 períodos. Portanto, o cenário atual favorece a postura de observação até que surja configuração de maior probabilidade (quebra de suporte para venda ou sinal de exaustão da correção para compra).";2021_2_28;0
73;comprar;14.05;15.00;13.40;"O ativo passou vários meses em consolidação entre 12,75 e 14,00. Nos últimos pregões houve: (1) candle de fechamento acima da média móvel de 20 períodos e tocando a banda superior de Bollinger, em meio a um ‘squeeze’ (estreitamento das bandas), sugerindo iminente expansão de volatilidade para cima; (2) RSI em 65, ascendendo e ainda fora da zona de sobrecompra, indicando momentum positivo; (3) MACD com cruzamento de linha rápida acima da lenta e histograma voltando a terreno positivo, corroborando força compradora. A entrada proposta é no rompimento/lote acima de 14,05 (quebra clara da resistência), com alvo em 15,00 – antiga máxima relevante e projeção de 1x a largura da consolidação. Stop-loss em 13,40, logo abaixo do fundo recente e da média de 20, preserva relação risco/retorno superior a 1,3. Caso o preço não confirme o rompimento, o gatilho de entrada não é acionado e o trade é cancelado.";2021_2_7;0
74;aguardar;0.00;0.00;0.00;"O ativo apresenta apenas um repique técnico após forte queda: 1) Preço segue abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger), caracterizando tendência de curto prazo ainda descendente. 2) O candle mais recente voltou para dentro da banda inferior, indicando alívio do excesso de sobrevenda, porém sem romper resistências relevantes. 3) RSI reagiu a partir da zona abaixo de 30, mas continua abaixo de 50, sugerindo que o momentum comprador ainda é fraco. 4) MACD permanece negativo e sem cruzamento de alta; o histograma apenas reduz a velocidade de queda. 5) Ausência de padrão de reversão claro (ex.: martelo, engulfing) e de confirmação por volume. Diante da predominância de sinais contrários e da falta de confirmação de força compradora, o cenário favorece aguardar rompimento acima da média de 20 / linha média das Bandas ou um cruzamento autista do MACD antes de considerar compra, ou, para venda, um novo fundo abaixo de 11,70. Enquanto nenhum desses gatilhos ocorre, a relação risco/retorno não justifica entrada.";2021_3_14;0
75;vender;13.20;12.00;13.95;"O ativo apresenta tendência de curto prazo descendente: preços abaixo da média móvel de 20 períodos (que serve de resistência dinâmica) e no interior da metade inferior das Bandas de Bollinger. O recente repique perdeu força na região da média/banda central, sugerindo formação de pullback em tendência de baixa. RSI voltou a recuar abaixo de 50 após alívio de sobrevenda, indicando fraqueza compradora. MACD permanece negativo; embora as linhas tenham cruzado para cima, continuam abaixo da linha-zero, caracterizando correção dentro de viés baixista. Esses elementos elevam a probabilidade de continuação do movimento para a banda inferior (~12,00). Entrada curta em 13,20, stop acima do topo recente e da banda central em 13,95, alvo na região de suporte em 12,00, oferecendo relação risco/retorno aproximada de 1:2.";2021_3_21;0
76;aguardar;0.00;0.00;0.00;"O ativo ainda trabalha abaixo da média móvel de 20 períodos (linha central das Bandas de Bollinger), que segue inclinada para baixo, caracterizando tendência primária de queda. Apesar de o RSI ter saído da região de sobrevenda e apontar para cima, ele se encontra apenas na faixa neutra (~50), sem indicar força compradora suficiente. O MACD permanece negativo; o histograma mostra perda de impulso vendedor, mas ainda não ocorreu o cruzamento de compra (linha MACD abaixo da linha de sinal). As bandas de Bollinger continuam abertas, sinalizando que a volatilidade recente pode prosseguir. Não há, portanto, gatilho técnico claro que ofereça relação risco-retorno favorável. Aguardar fechamento acima da média de 20 e um cruzamento altista do MACD (confirmado por RSI >50) seria mais prudente antes de pensar em compra; para venda, seria necessário um pivot de baixa abaixo da mínima recente. Enquanto esses sinais não aparecem, a probabilidade de consolidação ou continuidade da correção permanece elevada, justificando a postura de observação.";2021_3_28;0
77;aguardar;0.00;0.00;0.00;O ativo sofre forte movimento de venda, rompendo a banda inferior de Bollinger com candles de corpo amplo (pressão vendedora dominante). O RSI mergulhou na região de sobrevenda (<30) e apenas ensaia um leve repique, sem configurar divergência ou sinal claro de reversão. O MACD segue cruzado para baixo, com histograma em expansão negativa, confirmando o momentum baixista. Em tendência primária de baixa, ainda não há padrão de candle de reversão (ex.: martelo, engolfo) nem rompimento da média de 20 períodos que valide entrada compradora. Entrar vendido após uma extensão dessa magnitude aumenta o risco de short squeeze, enquanto comprar seria “catch the falling knife”. Assim, a decisão prudente é aguardar um sinal técnico mais claro (ex.: congestão, candle de força compradora ou divergência real no RSI/MACD) antes de qualquer tomada de posição.;2021_3_7;0
78;comprar;14.40;15.80;13.50;"1) Estrutura de Preços: Após formar fundo duplo na região de 12,00–12,20, o ativo rompeu a média móvel de 20 períodos e iniciou topos-e-fundos ascendentes, caracterizando reversão de tendência de curto prazo. 2) Bollinger Bands: Fechamentos consecutivos acima da média central com as bandas se abrindo indicam expansão de volatilidade em favor da alta, sinal de continuação. 3) MACD: Cruzamento de linha rápida sobre a lenta abaixo da linha zero foi seguido de novo ‘histograma’ positivo crescente; momentum comprador em aceleração. 4) RSI: Oscilador acima de 60 e ainda distante de divergências baixistas indica força; apesar de sobrecompra (>70), em tendências fortes o indicador costuma permanecer elevado. 5) Gerenciamento de Risco: Entrada sugerida próximo ao último fechamento (≈14,40). Stop-loss abaixo do fundo intermediário e da MMA20 (≈13,50) preserva a relação risco/retorno de 1:1,6. Alvo na região de 15,80 onde há resistência prévia (máxima do último pivot) e banda superior ampliada. A configuração favorece compra em tendência de curto prazo com momentum; rompimento do stop invalidará o cenário.";2021_4_11;0
79;aguardar;0.00;0.00;0.00;"O ativo está em forte tendência de alta, porém já se encontra bem afastado da média curta (aprox. 20 períodos) e encostado na banda superior de Bollinger, com a volatilidade bastante expandida. O RSI opera acima de 70, indicando condição de sobrecompra e aumento de probabilidade de correção ou consolidação nos próximos candles. O MACD confirma momentum positivo, mas igualmente esticado. Entrar comprado nesse patamar oferece relação risco-retorno desfavorável; vender a descoberto contraria a força da tendência primária. Assim, a melhor decisão técnica no momento é aguardar um recuo até a região da média móvel ou banda média (≈14,50–15,00) para avaliar novo ponto de compra com stop ajustado e alvo favorável.";2021_4_18;0
80;comprar;15.05;16.70;14.35;"1) Tendência de curto prazo segue de alta, com topos e fundos ascendentes e candles ainda posicionados acima da média móvel de 20 períodos (linha central das Bandas de Bollinger), que atua como suporte dinâmico. 2) O recuo recente trouxe o preço justamente para essa faixa de suporte, oferecendo ponto de entrada com relação risco/retorno favorável. 3) RSI voltou da região de sobrecompra, encontrou sustentação acima de 50 e começa a virar para cima, sinalizando manutenção do viés positivo sem sinais de divergência baixista relevante. 4) MACD permanece acima da linha de sinal; apesar da diminuição do histograma (perda de força), ainda não houve cruzamento baixista, o que sugere correção saudável dentro de um movimento maior de alta. 5) Bandas de Bollinger continuam abertas e inclinadas para cima, indicando volatilidade favorável à continuação do movimento. Stop-loss abaixo do último fundo relevante e da banda média (14,35) reduz o risco, enquanto o alvo projeta novo teste do topo recente e da banda superior em 16,70, oferecendo relação risco/retorno aproximada de 2,3:1.";2021_4_25;0
81;comprar;13.65;15.20;12.75;O ativo mostra sinal de reversão de curto prazo. O candle de fechamento rompe a média curta (aprox. EMA-20) e encosta na banda superior de Bollinger enquanto as bandas começam a se expandir, sugerindo retomada de volatilidade na direção da alta. O RSI cruzou a linha de 50 e avança com espaço até a zona de sobrecompra (70), indicando ganho de força compradora. O MACD apresentou cruzamento de linha de sinal com histograma voltando ao campo positivo, corroborando o momentum ascendente. O alvo de 15,20 coincide com antiga região de topo/resistência, enquanto o stop em 12,75 fica abaixo do último fundo e da média móvel, resultando em relação risco/retorno >1,5.;2021_4_4;0
82;aguardar;0.00;0.00;0.00;"O papel está em tendência de curto/médio prazo de baixa (topos e fundos descendentes) e trabalha abaixo da média móvel de 20 períodos, que está inclinada para baixo. Houve um repique na banda inferior de Bollinger, com candle de alta, mas: (1) o RSI apenas saiu da região de sobrevenda sem superar a zona neutra dos 50 pontos, sinalizando força compradora ainda fraca; (2) o MACD continua negativo e, apesar da diminuição do histograma, ainda não entregou cruzamento de linha de sinal que confirme reversão; (3) a faixa entre a média de 20 p (≈15,00) e a banda média de Bollinger atua como resistência relevante. Enquanto não houver fechamento acima dessa região acompanhado de confirmação pelos osciladores (RSI >50 e/ou MACD cruzando para cima), o risco de o repique falhar e o preço renovar mínimas permanece alto. Portanto, a probabilidade-risco favorece ficar de fora e aguardar sinal de reversão mais robusto ou novo ponto de venda na perda do último fundo.";2021_5_16;0
83;comprar;15.05;16.50;14.45;"• Tendência primária ainda de alta: a máxima anterior em 16,70 foi precedida de um pivô de alta claro e, apesar da correção, os preços permanecem acima da média móvel de 20 períodos e da banda média de Bollinger, funcionando como suporte dinâmico.
• Pull-back saudável: a correção trouxe o preço para a região de confluência entre a MM20 (≈14,9/15,0) e a parte interna da banda média, ponto em que historicamente o ativo tem retomado o movimento comprador.
• RSI saiu da área de sobrecompra (>70) e recuou para a zona neutra (~50/55), abrindo margem para um novo impulso sem sinais de divergência baixista relevante.
• MACD já negativo, porém o histograma mostra redução de perdas (barras cinzas menores), sugerindo possível perda de força vendedora; cruzamentos desse tipo, em pull-backs sobre a MM20, costumam anteceder novo swing de alta.
• Relação risco/retorno favorável: entrada em 15,05 com stop técnico logo abaixo do fundo recente e da MM20 (14,45) implica risco de ~4%, enquanto o alvo na região dos topos anteriores (16,50) projeta ganho potencial de ~9%, resultando em R/R ≈2,2.
Assim, o cenário probabilístico indica oportunidade de compra em suporte dinâmico, com risco bem definido e alvo nos topos recentes.";2021_5_2;0
84;comprar;15.05;16.20;13.90;"O ativo devolveu parte da correção até a banda inferior de Bollinger e formou candle de força que fechou acima da média móvel de 20 períodos, sinalizando retomada de força compradora. O RSI saiu da região de sobrevenda e cruzou a linha dos 50 pontos, indicando mudança positiva de momentum. O MACD apresentou cruzamento de linha rápida sobre a lenta com histograma reduzindo negatividade, reforçando o viés de reversão. A entrada proposta (15,05) está ligeiramente acima do topo do candle de rompimento, filtrando ruído. O alvo (16,20) coincide com resistência prévia e banda superior de Bollinger; o stop (13,90) fica abaixo do fundo recente e da banda inferior, preservando relação risco/retorno próxima de 1,5:1. Enquanto os indicadores sustentarem a configuração, a probabilidade favorece movimento de alta.";2021_5_23;0
85;aguardar;0.00;0.00;0.00;O ativo acaba de romper a máxima anterior, fechando fora da banda superior de Bollinger – sinal de forte momentum, mas também de esticamento. O RSI está acima de 70, indicando condição de sobrecompra de curto prazo. Embora o MACD confirme viés altista (linha MACD cruzada para cima da signal e histograma crescente), o fechamento fora da banda superior aumenta a probabilidade estatística de pull-back para dentro das bandas antes de nova pernada de alta. Assim, o risco/retorno imediato está desfavorável para novas compras, e não há sinal de reversão claro para venda. A melhor estratégia é aguardar um recuo até a região de antiga resistência (≈15,80–16,00) ou a MME20 para buscar entrada com relação risco/retorno mais equilibrada.;2021_5_30;0
86;aguardar;0.00;0.00;0.00;O ativo vem de um movimento de correção após forte alta e ainda trabalha abaixo da média móvel de 20 períodos (linha central das bandas de Bollinger), o que mantém o viés de curto prazo negativo. Apesar do candle mais recente indicar reação na banda inferior, o preço não confirmou retomada de força compradora: • RSI saiu da região de sobrevenda, mas segue abaixo de 50, sem divergência clara nem rompimento de linha de tendência de baixa. • MACD está negativo e, embora o histograma mostre perda de pressão vendedora, as linhas ainda não cruzaram para compra nem voltaram à linha-zero. • As bandas de Bollinger permanecem abertas, sinalizando volatilidade elevada e possibilidade de novos testes da mínima recente se não houver fechamento acima da média. Diante da ausência de sinal de reversão confirmado e da configuração técnica ainda neutro-baixista, o melhor posicionamento, baseado em probabilidades, é aguardar rompimento consistente da média de 20 períodos (fechamento > banda média) e/ou cruzamento altista do MACD antes de considerar compra, ou perda da mínima recente para venda. No momento, nenhum dos gatilhos foi acionado.;2021_5_9;0
87;aguardar;0.00;0.00;0.00;O preço encontra-se esticado, encostado à banda superior de Bollinger após rali acelerado e com expansão de volatilidade. O RSI permanece acima de 70, já curvando levemente para baixo, sinalizando condição de sobrecompra e possível perda de fôlego. O MACD continua positivo, mas o histograma vem reduzindo, indicando desaceleração do momentum comprador antes mesmo de ocorrer o cruzamento das linhas. Não há, portanto, relação risco-retorno favorável para novas compras, nem confirmação gráfica suficiente para abertura de venda contra a tendência principal. O cenário mais prudente é aguardar: (i) correção até a média móvel de 20 períodos ou banda média, ou (ii) formação de sinal claro de reversão para eventual venda, ou (iii) novo pivô de alta após ajuste para retomar compras com melhor assimetria.;2021_6_13;0
88;aguardar;0.00;0.00;0.00;"O papel vem de uma forte pernada de alta que levou o preço a romper a banda superior de Bollinger por vários candles consecutivos, caracterizando movimento de exaustão. O candle mais recente mostra recuo dentro da banda, sugerindo início de correção. 
• RSI acima de 70, já curvando para baixo, indica região de sobre-compra e perda de momentum. 
• MACD segue positivo, mas o histograma começou a reduzir, sinalizando enfraquecimento da força compradora. 
• Distância entre o preço e a média móvel central (provável MM20) está elevada, aumentando o risco de pullback para a média. 
Diante do risco-retorno desfavorável para novas compras e da ausência de sinal claro de reversão para venda, a postura mais prudente é aguardar uma correção até a região da média ou sinal técnico mais definido antes de entrar no trade.";2021_6_20;0
89;aguardar;0.00;0.00;0.00;"• Tendência primária permanece de alta (preço acima da média móvel de 20 períodos e topos e fundos ascendentes), contudo o ativo encontra-se distante da média, sugerindo alongamento no curto prazo.
• Bollinger Bands: candles recentes tocam/rompem a banda superior e recuam para dentro das bandas, típico sinal de exaustão temporária e possibilidade de movimento lateral ou correção até a média (≈17,50).
• RSI: saiu da região de sobrecompra (>70) e começa a inclinar para baixo, configurando perda de momentum e possível divergência com o último topo de preço.
• MACD: linhas seguem positivas, porém o histograma perde força (barras menores), antecipando convergência das linhas e aumento do risco de correção.

Conjunto dos sinais indica assimetria risco/retorno desfavorável para nova compra neste patamar e falta de confirmação para venda contra a tendência. O cenário mais provável é uma correção ou consolidação de curto prazo antes de novo movimento direcional. Portanto, a orientação é aguardar setup de entrada com melhor relação risco-retorno (pullback à média ou novo pivot de alta).";2021_6_27;0
