;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
58;aguardar;380.00;420.00;340.00;O ativo está em consolidação após forte rali e correção. O preço flutua perto da média móvel de 21 períodos (Bollinger mid-band), a RSI caiu a patamares de ~30 mas não apresentou ainda sinal claro de fundo (divergência ou candle de reversão). O MACD está negativo e sem cruzamento de alta confirmado. Dessa forma, recomenda-se aguardar definição de suporte ou gatilho de rompimento acima de R$380,00, visando alvo em R$420,00 (topo anterior) e stop em R$340,00 (banda inferior de Bollinger e suporte relevante).;2021_11_28;0
59;vender;410.00;370.00;435.00;O ativo apresenta rally parabólico com candles acima da banda superior de Bollinger, configurando forte sobrecompra. O RSI está acima de 80 e mostra leve topo descendente, sinalizando exaustão de alta. O MACD exibe divergência negativa no histograma enquanto o preço faz novos topos, reforçando a probabilidade de correção. Recomenda-se venda para realização de lucros, com stop acima do topo recente e alvo próximo à média móvel/intermediária das bandas.;2021_11_7;0
60;aguardar;360.00;400.00;340.00;O ativo está em um movimento corretivo, com o RSI se aproximando de níveis de sobrevenda e o preço encostando na banda inferior de Bollinger. No entanto, a MACD ainda não reverteu o viés de baixa (a linha de sinal segue acima da linha rápida e o histograma continua negativo). Recomenda-se aguardar confirmação de inversão — por exemplo, um candle de alta consistente acima de 360 que coincida com melhora no MACD — antes de entrar, estabelecendo stop em 340 para controlar o risco e mirando um retorno à zona média/alta das bandas, em torno de 400.;2021_12_12;0
61;aguardar;360.00;400.00;340.00;O ativo está em viés de baixa definido: os preços operam consistentemente abaixo da média móvel de 20 períodos e na banda inferior de Bollinger, o RSI encontra-se ainda em zona de sobrevenda sem mostrar sinal claro de reversão e o MACD permanece negativo com histograma ainda abaixo da linha de zero. Não há configuração típica de fundo duplo ou candle de reversão próximo a suporte relevante. Recomenda-se aguardar confirmação de quebra de estrutura de baixa (fechamento acima de 360,00) juntamente com cruzamento de alta no MACD e recuperação do RSI para então projetar entrada com melhor relação risco-retorno.;2021_12_19;0
62;comprar;355.00;395.00;335.00;O ativo rompeu acima da média móvel de 20 períodos (linha amarela) e ensaia saída da banda inferior de Bollinger, indicando alívio na pressão vendedora. O RSI saltou de níveis de sobrevenda (~30) e já se aproxima de 50, sinalizando retomada de momentum de alta, enquanto o histograma do MACD diminui as barras negativas e aponta para um cruzamento de alta entre as linhas MACD e sua sinal. O setup apresenta risco-recompensa favorável (aprox. 1:2) e sugere probabilidade maior de continuidade de alta até a resistência em torno de 395.00, com stop estrategicamente posicionado abaixo do último suporte em 335.00.;2021_12_26;0
63;vender;350.00;320.00;380.00;O preço rompeu com candle de força o suporte do período de consolidação (≈360–375), acompanhado de cruzamento de baixa no MACD (linha azul abaixo da vermelha e histograma em expansão negativa) e RSI em declínio a partir de níveis neutros. Além disso, o preço se aproxima da banda inferior de Bollinger após longa subida, sugerindo correção adicional. Esses sinais convergentes indicam maior probabilidade de queda no curto prazo.;2021_12_5;0
64;aguardar;275.00;310.00;260.00;O ativo acabou de formar um candle de ruptura com forte aceleração, porém o RSI já está acima de 75 (zona de sobrecompra) e as bandas de Bollinger estão muito expandidas – o que aumenta a probabilidade de um recuo de curto prazo. Além disso, apesar do MACD em tendência positiva, o histograma cresceu de forma abrupta, sinalizando possível exaustão de momentum. Recomenda-se, portanto, aguardar uma retração técnica até a região de 270–280 (próxima à média móvel de 20 períodos) para então considerar entrada com stop ajustado abaixo de 260 e alvo em torno de 310, buscando melhores condições de risco versus retorno.;2021_1_10;0
65;aguardar;250.00;300.00;235.00;O ativo encontra-se em forte tendência de alta, mas atualmente estendido acima da banda superior de Bollinger e com RSI ainda em zona de sobrecompra (>70) e apresentando leve declínio. O MACD também mostra redução no histograma, indicando perda de impulso. Para melhorar a relação risco/retorno, recomenda-se aguardar um pullback até a média móvel de 20 períodos (próximo a 250) ou suporte relevante antes de iniciar compra. O stop em 235 protege de queda abaixo da média, e o alvo em 300 projeta extensão de Fibonacci/resistência histórica.;2021_1_17;0
66;aguardar;295.00;325.00;280.00;O ativo está em forte tendência de alta de médio prazo, mas no curto prazo vem apresentando consolidação lateral entre 270 e 290. O RSI recuou de região de sobrecompra e agora flutua em torno de 65, indicando diminuição de momentum. A linha MACD (azul) e o sinal (vermelho) estão convergindo e o histograma começa a mostrar barras descendentes, sinalizando perda de força da alta. As bandas de Bollinger já estão suficientemente expandidas, o que aumenta a probabilidade de um pullback ou período de congestão. Recomenda-se aguardar confirmação de rompimento acima de 290 com volume ou um pullback saudável ao suporte próximo da média móvel para então posicionar-se, colocando o stop abaixo da mínima do congestionamento em 280 e mirando próximo da banda superior em 325.;2021_1_24;0
67;vender;240.00;225.00;245.00;O preço está encostado na banda superior de Bollinger e o RSI encontra-se em nível de sobrecompra (~75), indicando potencial de correção. O histograma do MACD já mostra redução de momento na alta, sinalizando perda de força compradora. Esses sinais em conjunto sugerem maior probabilidade de pullback no curto prazo. Assim, a entrada para posição vendida em torno de 240.00 com alvo em 225.00 e stop acima do topo recente em 245.00 apresenta relação risco/retorno favorável.;2021_1_3;0
68;vender;268.00;240.00;290.00;Rompeu o suporte da média móvel de 20 períodos com candle de corpo expressivo e fechou próximo à banda inferior de Bollinger, indicando pressão vendedora. O RSI perdeu o patamar de 50, acelerando para níveis de 38 sem divergências de alta, enquanto o MACD completou cruzamento bearish e o histograma se aprofundou em território negativo. Após um forte movimento de alta e uma congestão entre 280–300, a probabilidade de retração até o suporte em ~240 é elevada.;2021_1_31;0
69;vender;270.00;245.00;285.00;O ativo formou um duplo topo próximo a 305-310 e rompeu a média móvel de 20 períodos com vela de confirmação negativa. O RSI caiu abaixo de 50, indicando perda de força compradora, e o MACD gerou cruzamento de baixa com histograma se expandindo para o negativo. As bandas de Bollinger estão se alargando em viés de queda e o preço caminha na banda inferior. Esses sinais técnicos reforçam a probabilidade de continuidade do movimento de baixa.;2021_2_14;0
70;aguardar;275.00;290.00;260.00;O papel está abaixo da média móvel de 20 períodos e encontra-se em fase de consolidação entre 255 e 275. O RSI recuperou-se de nível de sobrevenda, mas ainda não rompeu o patamar de 50 para indicar pressão compradora consistente. O MACD permanece no terreno negativo e sem cruzamento de alta confirmado. Aguardamos o rompimento convincente acima da média móvel (aprox. 275) com aumento de volume e MACD positivo para validar um ponto de entrada com relação risco-retorno favorável.;2021_2_21;0
71;aguardar;250.00;285.00;225.00;O ativo apresenta um forte viés de baixa recente: precificação abaixo da média móvel de 20 períodos e da banda inferior de Bollinger, com o MACD ainda negativo e decrescente. O RSI está em zona de sobrevenda, sugerindo potencial de reação, mas não há confirmação de reversão enquanto não houver candle de força acima da MM20. Recomenda-se aguardar o rompimento de resistência em R$ 250,00 com fechamento acima da média, definindo esse nível como ponto de entrada. Como alvo de lucro objetiva-se R$ 285,00 (região de topo anterior/próxima à banda superior), e o stop loss fica abaixo do suporte recente em R$ 225,00, o que limita a perda em torno de 5% do ponto de entrada.;2021_2_28;0
72;aguardar;300.00;325.00;275.00;Após forte tendência de alta, o ativo vem se consolidando entre R$275 e R$300. As Bandas de Bollinger estão se estreitando, indicando redução de volatilidade, o RSI encontra-se em nível neutro (~55) e o MACD mostra barras decrescentes no histograma, sinalizando perda de impulso comprador. A estratégia prudente é aguardar o rompimento claro da resistência em R$300 para somente então entrar, visando continuidade da alta até R$325 e protegendo o capital com stop em R$275.;2021_2_7;0
73;aguardar;245.00;270.00;230.00;O preço está ensaiando um repique, mas segue abaixo da média móvel de tendência descendente e do meio das Bandas de Bollinger. O RSI subiu de níveis de sobrevenda porém ainda não superou 50, e o MACD se recupera mas permanece abaixo da linha zero. Para aumentar a probabilidade de sucesso, recomenda-se aguardar a confirmação de rompimento acima de ~245 (resistência/média móvel) antes de entrar, definindo stop abaixo do último suporte em ~230 e alvo em ~270 (resistência superior das Bollinger).;2021_3_14;0
74;aguardar;235.00;270.00;195.00;O preço está ainda abaixo da média móvel de 20 períodos e preso no meio das Bandas de Bollinger, sem definição clara de reversão. O RSI encontra-se em zona neutra (por volta de 45), sem sinal de sobrecompra ou sobrevenda, e o MACD permanece ligeiramente abaixo da linha zero, indicando momentum vendedor ainda presente. Recomendamos aguardar confirmação de rompimento acima de R$ 235,00 (resistência dinâmica) com volume, ou queda abaixo de R$ 200,00 (suporte estático) antes de assumir posição.;2021_3_21;0
75;aguardar;220.00;245.00;195.00;O ativo está em tendência de baixa de médio prazo, operando abaixo da média móvel de 20 períodos (linha laranja) e próximo à banda inferior de Bollinger, mesmo com RSI recuperando de sobrevenda e MACD iniciando leve cruzamento de alta. Antes de assumir posição comprada, é recomendável aguardar confirmação de mudança de estrutura no gráfico – idealmente um fechamento acima de R$ 220,00 (resistência na média móvel), com volume e continuidade do avanço no RSI acima de 60. Stop em R$ 195,00 abaixo do suporte recente, alvo em R$ 245,00 (próxima faixa de resistência e topo de congestão).;2021_3_28;0
76;aguardar;230.00;270.00;200.00;Apesar do RSI estar em nível próximo a sobrevenda e do preço ter formado um candle de reação após testar o bordo inferior das bandas de Bollinger, o MACD permanece em território negativo e abaixo de sua linha de sinal, indicando que a pressão vendedora ainda domina o mercado. O preço segue abaixo da média móvel de 20 períodos, sem confirmar um pivô de fundo ou romper a resistência marcada pelos 230,00. Aguardamos a confirmação de inversão de tendência – com RSI acima de 40, MACD em viés de cruzamento de alta e fechamento sustentado acima da MM20 – antes de buscar entrada em 230,00. O stop em 200,00 limita exposição caso o movimento corretivo se intensifique, enquanto o alvo em 270,00 aproveita retorno à faixa superior das bandas de Bollinger e antiga região de suporte/resistência.;2021_3_7;0
77;comprar;230.00;250.00;215.00;O preço testou o suporte em torno de 180–185, formou fundo duplo e voltou a se manter acima da média móvel de 20 períodos. O RSI recuperou de nível próximo a 30 e já está em 55–60, sem ainda atingir zona de sobrecompra. O MACD registrou cruzamento de alta com histograma ascendente, sinalizando maior força compradora. As Bandas de Bollinger se comprimem após a recente faixa lateral, indicando potencial de expansão para cima em caso de reação ao rompimento de resistência em ~235–240. A relação risco/retorno (stop em 215, alvo em 250) está alinhada com gestão de risco prudente.;2021_4_11;0
78;comprar;258.00;300.00;245.00;O preço está acima da média móvel de 20 períodos e rompendo a resistência local em 255–258, sinalizando continuação da tendência de alta. O MACD está positivo e em processo de alta, com histograma crescente e linha de sinal abaixo da linha principal. Apesar do RSI se aproximar de zona de sobrecompra (~75), a força compradora ainda se mantém ativa. O nível de stop em 245 protege contra reversão enquanto o alvo em 300 reflete projeção de extensão até o topo anterior dos Bollinger Bands.;2021_4_18;0
79;aguardar;256.00;280.00;245.00;O ativo encontra‐se em consolidação próxima à média móvel de 20 períodos (banda de Bollinger média), com o RSI recuando de níveis de sobrecompra e o histograma do MACD já apresentando contração. A dinâmica atual mostra fraqueza no momentum altista. Recomenda‐se aguardar o rompimento acima do último topo em ~255 com bom volume para confirmar retomada da tendência de alta. Nesse cenário, o alvo fica na banda superior de Bollinger (próximo a 280) e o stop abaixo da média móvel/linha média das bandas (em torno de 245).;2021_4_25;0
80;aguardar;238.00;270.00;225.00;O preço está em consolidação entre R$180 e R$240, abaixo da média móvel e com Bandas de Bollinger achatadas, indicando indecisão. O RSI próximo de 50 reforça a neutralidade, enquanto o MACD acaba de cruzar para cima mas ainda com histograma fraco. Aguarda-se um rompimento claro acima de R$238 (resistência da banda média/EMA20) para confirmação de retomada de alta. Stop abaixo do pivô de suporte em R$225 e alvo projetado na região de R$270, próxima ao topo anterior e à banda superior de Bollinger.;2021_4_4;0
81;aguardar;230.00;260.00;200.00;O ativo está em tendência de baixa, negociando abaixo da média móvel de 20 períodos (linha amarela) e com o RSI em região de sobrevenda, mas sem confirmação de reversão. O MACD ainda opera abaixo da linha zero, apesar de o histograma mostrar redução na pressão vendedora. Para reduzir riscos, é prudente aguardar o rompimento da resistência estática e da média móvel (~230) com volume, sinalizando força compradora. Caso o preço confirme este gatilho, o alvo natural fica próximo ao topo médio do canal de Bollinger (~260) e o stop deve ser ajustado abaixo do último fundo significativo (~200).;2021_5_16;0
82;aguardar;242.00;260.00;225.00;O preço está testando a banda inferior de Bollinger e a média móvel curta (20 períodos) exerce resistência em torno de 242. O RSI recuperou de região de sobrevenda, mas ainda está neutro, e o MACD permanece abaixo da linha de sinal. Estes fatores indicam que, embora haja potencial de giro, é mais prudente aguardar confirmação de fechamento acima de 242 antes de entrar comprado. Caso isso ocorra, o alvo fica em 260 (topo da banda superior), com stop loss em 225 (mínima recente).;2021_5_2;0
83;aguardar;210.00;235.00;185.00;O preço permanece em tendência de baixa, abaixo da média móvel simples de 20 períodos e próximo à banda inferior de Bollinger, apesar de o RSI estar em região de sobrevenda e o histograma do MACD ensaiar um achatamento. Ainda não há um candle de reversão claro nem fechamento acima da média de 20 para confirmar a retomada de alta. Recomenda-se aguardar o rompimento sustentado acima de R$ 210,00 (média de 20 períodos) antes de abrir posição, com alvo em R$ 235,00 (próxima resistência e meio da banda superior) e stop em R$ 185,00 (mínima recente).;2021_5_23;0
84;comprar;208.00;225.00;195.00;O ativo acaba de buscar apoio próximo à banda inferior de Bollinger e mostra sinais claros de reversão: o RSI voltou a subir a partir da região neutra (próximo de 50) e o MACD acaba de efetuar cruzamento de alta com histograma em aceleração positiva. Apesar da média móvel de 20 períodos ainda estar acima do preço, o impulso de curto prazo está se fortalecendo. A entrada em R$ 208 visa capturar o movimento de retorno à média e à banda central de Bollinger, com alvo em R$ 225 e stop em R$ 195 para limitar risco caso o suporte não se sustente.;2021_5_30;0
85;comprar;225.00;245.00;215.00;O preço encontra-se próximo ao suporte horizontal em ~225 e ao limite inferior das Bandas de Bollinger, indicando potencial de reversão. O RSI saiu de zona de sobrevenda (sub-30) e já retoma acima de 40, mostrando ganho de força de alta. O MACD, embora ainda abaixo da linha zero, formou uma pequena cruz de alta com o histograma se reduzindo negativamente, sinalizando diminuição do momento vendedor. Com bandas estreitando, há preparação para expansão de volatilidade rumo ao topo da faixa nos ~245. Stop no rompimento do suporte em 215 protege contra falsa quebra.;2021_5_9;0
86;aguardar;210.00;230.00;195.00;O preço está preso abaixo da média móvel de 20 períodos e dentro de Bollinger Bands contraídas, indicando consolidação sem força direcional clara. O RSI em torno de 60 sugere espaço para alta, mas o MACD e seu histograma ainda estão próximos do zero, sem sinal de impulso consistente. Aguardaremos rompimento acima de 210 com volume para confirmar viés de alta antes de entrar.;2021_6_13;0
87;aguardar;211.00;225.00;205.00;As bandas de Bollinger estão se comprimindo, sinal de baixa volatilidade e iminente rompimento. O RSI encontra-se em zona neutra (aprox. 54), sem sobrecompra ou sobrevenda, não validando entrada imediata. O MACD registra barras de histograma em patamar próximo a zero com ligeira inclinação de alta, mas sem força decisiva. Recomenda-se aguardar confirmação de rompimento acima de 211,00 (fechamento consistente acima da banda média), priorizando risco contido e buscando minimização de falsos sinais.;2021_6_20;0
88;aguardar;225.00;245.00;217.00;O preço rompeu a banda superior de Bollinger mas o RSI está em sobrecompra (acima de 70) com leve inclinação de alta desacelerando, indicando risco de pullback antes de nova perna de alta. O MACD segue positivo, mas ainda sem confirmação de força suficiente para entrada imediata. Recomenda-se aguardar retração até a região de 224–226 (suporte na média móvel de 20 períodos) para melhorar a relação risco-retorno e só então iniciar posição, visando extensão até 245 e stop em 217.;2021_6_27;0
89;aguardar;0.00;0.00;0.00;O ativo ainda está em tendência de baixa de médio prazo, com topos e fundos decrescentes. Apesar do RSI ter saído da zona de sobrevenda e do MACD mostrar leve momento de recuperação (histograma positivo), o preço voltou a encontrar resistência na média móvel de 20 períodos e na banda média de Bollinger. Não há confirmação de reversão sustentável até que ocorra um fechamento diário acima de R$ 208,00 (topo local recente) ou uma nova mínima abaixo de R$ 188,00 (fundo recente). Assim, é mais prudente aguardar sinalização clara de alta ou baixa antes de assumir posição.;2021_6_6;0
90;aguardar;212.00;230.00;205.00;O preço, após romper a média móvel de 20 períodos, encontra resistência na banda superior de Bollinger e apresenta candles de indecisão. O RSI já desceu da zona de sobrecompra (acima de 70) e o MACD mostra barras de histograma encolhendo, indicando perda de fôlego na alta. Recomenda-se aguardar um pullback até a região de suporte em torno da média móvel (≈212) para melhorar a relação risco-retorno antes de entrar comprado.;2021_7_11;0
91;aguardar;224.00;238.00;217.00;O preço está preso entre o médio da Bandas de Bollinger (20-SMA) e a resistência em torno de R$ 224,00, com o RSI já caindo de níveis de sobrecompra e o MACD perdendo força (histograma em retração). Não há sinal claro de reversão ou continuação de tendência no momento. Recomenda-se aguardar a confirmação de rompimento acima dos R$ 224,00 para validar um pivô de alta, com stop abaixo do último suporte em R$ 217,00 e alvo projetado na próxima resistência dinâmica da banda superior em R$ 238,00.;2021_7_18;0
92;aguardar;224.00;244.00;216.00;O preço está em consolidação próxima à média móvel de 20 períodos e dentro das bandas de Bollinger estreitas, indicando baixa volatilidade e falta de viés direcional. O RSI encontra-se em zona neutra (aprox. 45–50) e o MACD está se achatando em torno da linha zero, sem sinal claro de reversão ou continuação. Recomenda-se aguardar o rompimento consistente acima da resistência em 224,00 para validar um movimento de alta e iniciar posição, com alvo projetado pela largura da banda (aprox. +20 pontos) e stop loss posicionado abaixo do suporte imediato em 216,00.;2021_7_25;0
93;vender;232.00;215.00;240.00;"Os indicadores técnicos sinalizam exaustão da alta: o RSI está em região de sobrecompra (~75) formando leve divergência negativa enquanto o preço consolida no topo; o MACD apresenta histograma decrescente indicando perda de momentum; o preço encostou na banda superior de Bollinger e se afasta da média móvel. Há probabilidade de pullback em direção à média ou banda central, justificando um setup de venda com stop logo acima da resistência e alvo próximo à média móvel.";2021_7_4;0
94;comprar;232.00;250.00;220.00;O preço rompeu a região de consolidação (R$ 228–230) com candle de alta fechando acima da banda superior de Bollinger, sugerindo início de expansão. A média móvel de 20 períodos atua como suporte dinâmico, o RSI subiu acima de 50 sem sinais de sobrecompra e o MACD apresentou cruzamento de alta com histograma positivo, confirmando ganho de momentum. Stop loss fica abaixo do suporte em R$ 220 (próximo à média e banda média) e alvo de lucro próximo à resistência histórica em R$ 250, proporcionando boa relação risco-retorno.;2021_8_1;0
95;aguardar;235.00;250.00;229.00;O preço está encostado na banda superior de Bollinger e o RSI encontra-se em nível de sobrecompra (>70). O MACD, embora acima da linha zero, mostra redução de barras no histograma, indicando perda de momentum. Recomenda-se aguardar uma retração até a média móvel de 20 períodos (aprox. 235) para melhor ponto de entrada, com stop loss abaixo do suporte em 229 e alvo na faixa de resistência em 250.;2021_8_15;0
96;comprar;232.00;245.00;220.00;O preço tem reagido próximo à banda inferior de Bollinger e está se aproximando da média móvel de 20 períodos (linha laranja). Um fechamento acima de R$ 232,00 confirmaria o rompimento da resistência de curto prazo e sinalizaria retomada de alta. O RSI saiu da região mais fraca e caminha para acima de 50, enquanto o MACD, embora ainda negativo, tende a se aproximar de cruzamento de alta. Stop loss na mínima recente em R$ 220,00 (suporte marcado pelo fundo anterior) e alvo em R$ 245,00 (resistência formada pelo topo anterior).;2021_8_22;0
97;comprar;238.00;248.00;232.00;O preço encontra-se acima da média móvel de 21 períodos e no terço superior das Bandas de Bollinger, indicando viés de alta. O RSI está neutro em torno de 55, sem sobrecompra, e o MACD está próximo de cruzar em alta, sugerindo retomada de momentum. O stop fica abaixo da banda central (e do último suporte em ~232) e o alvo próximo à banda superior (~248), resultando em relação risco/retorno favorável.;2021_8_29;0
98;comprar;238.00;254.00;230.00;O ativo rompeu recentemente a banda superior de Bollinger, sinalizando retomada de força compradora, e apesar do RSI ter alcançado região de sobrecompra, já ensaia um pullback sem perder suporte em torno de 235–238. O MACD apresenta histograma positivo em expansão e linha rápida acima da lenta, confirmando viés altista. A média móvel de 20 períodos, agora próxima de 230, funciona como suporte dinâmico e referência para o stop. O alvo de 254 corresponde ao topo anterior e à extensão projetada pela largura das bandas.;2021_8_8;0
99;aguardar;245.00;260.00;238.00;O ativo está em tendência de alta (preços acima da média móvel e bandas de Bollinger em expansão), porém apresenta sinais de sobrecompra (RSI próximo a 80 e sobre a zona de 70) e divergência de baixa no RSI após novo topo de preço. Além disso, o histograma do MACD começou a desacelerar enquanto as linhas ainda estão sobre o zero. Recomenda-se aguardar um pullback até a região de suporte no meio das bandas de Bollinger (~245) para melhorar o ponto de entrada, com alvo na banda superior (~260) e stop sob suporte relevante (~238).;2021_9_12;0
100;aguardar;260.00;270.00;252.00;O preço está próximo da banda superior de Bollinger com RSI em sobrecompra (≈75) e MACD aplainado, indicando possível exaustão no curto prazo. Recomenda-se aguardar um rompimento consistente acima da resistência em 260,00 (idealmente com candle de força e aumento de volume) antes de entrar. Nesse cenário, há espaço para extensão até 270,00, enquanto o suporte mais próximo (e stop técnico) está em torno de 252,00, próximo à média móvel de 20 períodos.;2021_9_19;0
101;aguardar;260.00;270.00;245.00;O preço está se aproximando da banda superior de Bollinger sem confirmação de rompimento, o RSI encontra-se em torno de 65 indicando ainda espaço, mas sem polarização forte, e o MACD está achatado com histograma reduzido, sugerindo falta de momentum claro. Há resistência relevante em 260, e um fechamento acima desse nível com aumento de volume validaria um novo movimento de alta. Assim, recomenda-se aguardar a confirmação do breakout antes de iniciar posição, definindo stop abaixo da média móvel de 20 períodos (próximo de 245) e alvo em 270, onde reside a próxima zona de resistência psicológica.;2021_9_26;0
102;aguardar;250.00;265.00;240.00;"O preço encontra-se próximo da banda superior de Bollinger e de uma resistência em ~248–250, com RSI em torno de 65 apontando força, mas ainda sem sobrecompra extrema, e MACD positivo porém sem expansão clara do histograma. Para reduzir riscos de falso rompimento, recomenda-se aguardar fechamento diário acima de 250,00 antes de entrar. Em caso de confirmação, o alvo em 265,00 aproveita extensão de tendência; o stop em 240,00 protege numa zona de suporte formada pela média móvel e pela faixa média das bandas.";2021_9_5;0
103;aguardar;240.00;280.00;220.00;O ativo está com forte viés de baixa, negociado abaixo da banda inferior de Bollinger e da média móvel de 20 períodos, apesar de RSI ter atingido região de sobrevenda (próximo a 20) e MACD mostrar contração no histograma. Esses sinais indicam um potencial repique, mas não confirmam reversão de tendência. Aguardaremos o rompimento do primeiro nível de resistência relevante em 240,00 para confirmação de mudança de sentimento. Stop abaixo do último fundo em 220,00 e alvo na faixa de 280,00, onde coincidem a média móvel de 20 períodos e a banda superior de Bollinger.;2022_10_16;0
104;aguardar;260.00;300.00;245.00;O preço encontra-se abaixo da média móvel de 20 períodos e próximo da banda inferior de Bollinger, com o RSI ainda acima da zona de sobrevenda e o MACD em viés baixista. Não há confirmação de reversão ou divergência relevante neste ponto. Aguardar sinal claro de fundo (RSI abaixo de 30 com retorno acima da linha de 30, candlestick de reversão ou cruzamento de alta no MACD) antes de planejar a entrada, estabelecendo o preço-alvo próximo à média média e o stop imediatamente abaixo do suporte recente.;2022_10_2;0
105;comprar;215.00;240.00;200.00;O ativo está com preço no limite inferior das Bandas de Bollinger e abaixo da média móvel de curto prazo, mas apresenta forte reação de compra: o RSI rompeu a zona de sobrevenda e mostra inclinação de alta, enquanto o MACD está encurtando o histograma negativo, sinalizando possível reversão de momentum. Há ainda uma divergência de alta entre preço (mínima descendente) e RSI (mínima lateral), indicando potencial de recuperação até a média móvel e a banda média das Bollinger, na região de 240. O stop abaixo do suporte em 200 limita o risco.;2022_10_23;0
106;comprar;230.00;260.00;215.00;O ativo rompeu a média móvel de 20 períodos após testar a banda inferior de Bollinger e formar candles de reversão. O RSI saiu de região de sobrevenda e já está acima de 50, sinalizando força relativa positiva. O MACD apresenta histograma crescente e linha de sinal prestes a cruzar acima da linha de tendência, reforçando viés de alta de curto prazo. A relação risco-retorno (stop em R$215 e alvo em R$260) oferece bom potencial de ganho frente ao risco assumido.;2022_10_30;0
107;aguardar;0.00;0.00;0.00;O preço vem em forte movimento de baixa, rompendo a banda inferior de Bollinger e mantendo-se abaixo da média móvel, com o RSI em região de sobrevendido (<30) e MACD ainda negativo. Esses fatores apontam para momentum baixista dominante. Apesar do RSI indicar possível condição de sobrevenda, não há ainda candle de reversão ou confirmação de desaceleração consistente. Assim, a recomendação é aguardar por um sinal de compra mais claro (ex.: candle de força compradora, RSI saindo da zona de sobrevenda ou MACD cruzando para cima) antes de definir pontos de entrada, alvo e stop.;2022_10_9;0
108;comprar;190.00;205.00;178.00;O preço testou a banda inferior de Bollinger e reverteu próximo ao suporte de 180,0, indicando esgotamento de vendedores. O RSI saiu da zona de sobrevenda (abaixo de 30) e já mostra recuperação, enquanto o MACD apresenta contração de histograma negativo e sinaliza possível cruzamento de alta abaixo da linha zero. Essas evidências apontam para uma correção de curto prazo em direção à média móvel central (aproximadamente 205,0), com stop loss abaixo do fundo recente em 178,0 para limitar o risco.;2022_11_13;0
109;aguardar;185.00;200.00;170.00;O ativo está em tendência de baixa clara, operando abaixo da média móvel de 20 períodos e testando a banda inferior de Bollinger. O RSI está em torno de 25, sinalizando sobrevenda, mas ainda não há divergência de alta confirmada. O MACD mostra histograma se achatando próximo de zero, porém sem cruzamento de alta definido. Recomenda-se aguardar confirmação via candle de reversão acima de 185 antes de considerar entrada, visando um movimento de retorno ao centro das bandas (≈200) e protegendo com stop abaixo do último fundo relevante (≈170).;2022_11_20;0
110;aguardar;190.00;220.00;175.00;O preço ainda está abaixo da média móvel de 20 períodos e dentro de um viés de baixa mais amplo. Houve um repique do suporte do limite inferior das Bandas de Bollinger, e o RSI saiu da zona de sobrevenda mas ainda não cruzou a região neutra (50), enquanto o MACD continua negativo, embora com histograma achatado e próximo de um cruzamento. Aguardar um fechamento diário convincente acima da média móvel (≈190) reduz o risco de um falso repique e confirma força suficiente para mirar o alvo na resistência anterior em torno de 220, com stop abaixo do ponto de pivô em 175.;2022_11_27;0
111;aguardar;0.00;0.00;0.00;O preço encontra-se abaixo da média móvel de 20 períodos, com Bollinger Bands ainda alargadas após forte queda, o RSI em torno de 40 sem indicar sobrevenda clara e o MACD apresentando histograma em transição para achatamento. Esses sinais apontam para continuidade de incerteza na direção do preço. Recomenda-se aguardar formação de confirmação – como um fechamento consistente acima da média móvel de 20 períodos ou um RSI retornando de sobrevenda – antes de ingressar em posição.;2022_11_6;0
112;aguardar;0.00;0.00;0.00;O ativo segue em tendência de baixa: o preço permanece abaixo da média móvel curta (linha laranja) e não confirmou rompimento acima da banda média de Bollinger. O RSI está em nível neutro (~50) e o MACD perdeu força na recuperação recente, com o histograma encurtando após breve alta. Sem confirmação de reversão de tendência (nem rompimento de resistência significativa nem formação de fundo duplo clara), o mais conservador é aguardar sinal técnico mais robusto antes de abrir posição.;2022_12_11;0
113;vender;155.00;140.00;170.00;O preço está em clara tendência de baixa, abaixo da média móvel de 20 períodos e com toques sucessivos na banda inferior de Bollinger. O RSI encontra-se abaixo de 50 e ainda longe de configuração de sobrevenda consistente (não há divergência de alta), enquanto o MACD permanece negativo com histograma em queda. Esses fatores reforçam probabilidade de continuidade baixista. Como referência de suporte relevante temos a região dos 140, enquanto o rompimento do último pivô de curto prazo em 170 invalida o setup.;2022_12_18;0
114;aguardar;140.00;155.00;125.00;O ativo segue em forte tendência de baixa, com preço próximo à banda inferior de Bollinger e RSI em zona de sobrevenda (<30), mas sem sinal claro de reversão (sem divergência de alta no RSI/MACD e MACD ainda negativo). Recomenda-se aguardar um padrão de virada e o rompimento de resistência local (próximo a 140) para só então entrar com perfil de risco controlado.;2022_12_25;0
115;comprar;198.00;225.00;185.00;O preço testou a banda inferior de Bollinger e reverteu, apoiado por uma leitura de RSI que saiu da zona de sobrevenda e já se encontra acima de 50. O MACD apresentou cruzamento de alta (linha MACD acima da sinal) com histograma crescente, indicando ganho de momentum comprador. A região de 198–200 representa a zona de média móvel de 20 períodos e centro das bandas, serviria como gatilho de entrada em caso de quebra sustentada. O stop em 185 corresponde próximo ao último suporte, e o alvo em 225 coincide com o topo da congestão anterior e a banda superior de Bollinger projetada.;2022_12_4;0
