;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
53;aguardar;0.00;0.00;0.00;O ativo mantém tendência de alta bem definida, com topos e fundos ascendentes, MACD cruzado para cima e histograma voltando a se expandir – sinais que reforçam força compradora. Entretanto, o candle de fechamento superou a banda superior de Bollinger em movimento de expansão das bandas, indicando afastamento significativo da média de 20 períodos e possível exaustão de curto prazo. O RSI opera próximo da zona de sobrecompra (≈70) e apresenta leve divergência baixista em relação ao topo anterior, sugerindo perda de fôlego momentânea. O risco-retorno de entrar agora é desfavorável: o stop técnico ficaria distante (abaixo da média de 20 p.) e o alvo imediato encontra resistência apenas em projeções, elevando o risco de correção à média. Nesse contexto, a melhor relação risco-retorno é aguardar recuo ou consolidação próximo à região de suporte (≈260–270, média de 20 p. e topo anterior) para avaliar nova entrada ou, se ocorrer sinal de reversão, reavaliar possível venda.;2021_10_17;0
54;aguardar;0.00;0.00;0.00;"O ativo vem em clara tendência de alta, configurando um ‘Bollinger Band Walk’ (candles alinhados na banda superior) com MACD acelerando e histograma em máximas crescentes — sinais de força compradora. Entretanto, o preço já se encontra muito esticado: • candle atual está bem acima da média-base das Bandas (≈20 períodos), evidenciando distância excessiva da zona de equilíbrio; • RSI permanece acima de 80, região tipicamente sobrecomprada; • ausência de correções significativas desde o rompimento de 260, o que deteriora a relação risco/retorno para novas entradas. Assim, embora a tendência primária seja de alta, a probabilidade estatística de uma realização/repique à média é elevada. Aguardar um pullback até a região da média móvel de 20 períodos (≈270–280) ou até o suporte rompido (≈260) ofereceria ponto de entrada mais favorável, permitindo posição com stop técnico curto e alvo alinhado à continuidade da tendência. No momento, não há configuração de compra ou venda com relação risco/retorno atrativa; a postura recomendada é de espera.";2021_10_24;0
55;aguardar;0.00;0.00;0.00;"O ativo mantém tendência primária de alta (topos e fundos ascendentes, preços acima da média móvel de 20 períodos), porém o momento perdeu força no curtíssimo prazo: (1) candle de rejeição próximo à banda superior de Bollinger após máxima em ~270; (2) MACD gerou cruzamento de baixa, com histograma levemente negativo, indicando enfraquecimento de momentum comprador; (3) RSI recuou do sobrecomprado para região neutra (~60), sem sinal de divergência positiva ou engolfos que sustentem nova perna de alta imediata. Como o preço ainda se encontra relativamente afastado de suporte relevante (MM20/banda média ~250) e sem confirmação de rompimento da máxima histórica, o risco-retorno para entrada longa neste ponto não é favorável. Recomenda‐se aguardar: a) teste e reação positiva na faixa de 245-250 (pullback) ou b) rompimento consistente de 270 em volume, para então estruturar operação de compra com stop técnico definido.";2021_10_3;0
56;vender;370.00;310.00;385.00;O preço avançou em movimento parabólico e já opera muito acima da banda superior de Bollinger e da média curta, indicando forte condição de sobre-compra. O RSI está em região extrema (acima de 80), reforçando probabilidade estatística de correção/produção de pullback. MACD segue positivo, porém com abertura ampla entre linhas e histograma em pico, típico de exaustão de tendência. O risco-retorno atual favorece operação vendida de curto prazo visando correção até a região dos 310, onde coincide a média móvel e a banda média de Bollinger. Stop técnico acima do topo recente (≈ 385) limita perda caso o movimento altista se prorrogue.;2021_10_31;0
57;aguardar;0.00;0.00;0.00;O ativo vinha em forte tendência de alta, chegou a romper a banda superior de Bollinger e entrou em região de sobrecompra no RSI (>70). Em seguida formou candles de reversão com grande amplitude, gerando forte correção que trouxe o preço de volta para a média curta (cerca de 20 períodos) e para dentro das bandas. Apesar de o RSI já estar próximo de 30, ainda não há divergência altista ou padrão claro de reversão (ex.: martelo ou engolfo de alta). O MACD cruzou para baixo, com histograma crescente no negativo, indicando aceleração da pressão vendedora. O movimento é de correção dentro de tendência primária ainda altista, mas o momento segue baixista e a volatilidade permanece elevada, oferecendo relação risco/retorno desfavorável tanto para entrada comprada quanto para venda tardia. O cenário técnico sugere aguardar um sinal mais confiável de exaustão da queda ou retomada da força compradora antes de assumir posição.;2021_11_14;0
58;aguardar;0.00;0.00;0.00;"• Após forte rally, o ativo sofreu correção brusca e ainda não superou o topo anterior (≈ 420), mantendo‐se em consolidação dentro de bandas de Bollinger bastante abertas, um sinal de volatilidade elevada e indefinição de tendência de curto prazo.
• A média curta (provável EMA20) ainda serve de suporte dinâmico, mas o preço trabalha abaixo da metade superior da banda, indicando que o movimento atual é apenas um repique dentro da correção, não a retomada clara da tendência de alta.
• RSI perdeu a região de sobrecompra, cruzou abaixo da faixa neutra e permanece descendente (≈ 40-45), sugerindo enfraquecimento do momentum comprador; não há divergência altista relevante até o momento.
• MACD está negativo, com histograma em contração porém ainda abaixo de zero e linha MACD abaixo da linha de sinal, o que reforça ausência de gatilho altista sólido.
• Suporte mais próximo: 340-345 (EMA20 e mínima recente). Resistência mais próxima: 380-390 (máxima do repique) e 420 (topo histórico). Entrar antes de um rompimento confirmado acima de 390-400 aumenta o risco de ser pego em novo leg de correção.
• Probabilidade/risco atualmente não favorece compra; venda/short também é prematura enquanto o suporte de 340 não for perdido. O cenário técnico recomenda aguardar rompimento de 390/400 para compra ou perda de 340 para venda, com stop e alvo melhor enquadrados.";2021_11_21;0
59;aguardar;0.00;0.00;0.00;O ativo vem de forte tendência de alta, mas entrou em correção nas últimas semanas. O preço encontra-se dentro de um retângulo de consolidação (≈340–400) e oscila próximo à média curta, sem mostrar pivot de alta nem rompimento de suporte. O RSI perdeu a região de sobrecompra, cruzou para baixo de 50 e segue inclinando para baixo, indicando perda de força compradora. O MACD está negativo, com a linha MACD abaixo da linha de sinal e histograma em queda, reforçando viés baixista no curto prazo. Apesar de a banda inferior de Bollinger fornecer suporte preliminar em torno de 340, ainda não há sinal claro de reversão (ex.: candle de força + divergência de momentum). Em contrapartida, vender/shortar neste patamar apresenta relação risco-retorno desfavorável, pois a tendência maior permanece de alta e há suporte importante logo abaixo. Diante da ausência de gatilhos técnicos confiáveis de compra ou venda, a estratégia mais prudente é aguardar definição: 1) rompimento consistente acima de 400 – 410 para retomar compra, ou 2) perda de 340 com volume para avaliar venda.;2021_11_28;0
60;vender;405.00;335.00;435.00;O ativo encontra-se em movimento parabólico, afastado ~25% da média curta e acima da banda superior de Bollinger, sinalizando forte sobre-extensão. O RSI está acima de 80 e começou a curvar para baixo, configurando zona de sobrecompra com possível divergência. O MACD permanece positivo, porém o histograma perdeu força relativa, sugerindo esgotamento do momentum. O candle atual deixou sombra superior, indicando rejeição de preço em máximas históricas. A relação risco-retorno para um trade de correção (mean reversion) é favorável: venda na região de 405, stop técnico acima do topo recente (435) e alvo na média de 20 períodos, hoje em torno de 335. Caso o preço supere 435, invalida-se o cenário de correção.;2021_11_7;0
61;aguardar;0.00;0.00;0.00;O ativo perdeu momentum após um forte rali e opera agora em estrutura de topos e fundos descendentes dentro de um retângulo de consolidação. Os candles permanecem abaixo da média de 20 períodos (miolo das Bandas de Bollinger) e mais próximos da banda inferior, sinalizando pressão vendedora. O RSI segue abaixo da região de 40 e ainda não apresentou divergência altista consistente nem retorno acima da linha de 50, indicando ausência de força compradora. O MACD está cruzado para baixo, com linhas e histograma em terreno negativo e sem indício de inflexão. Dado o viés de curto prazo ainda baixista e a falta de sinal de reversão confiável, o cenário favorece esperar por: (a) rompimento convincente acima da média de 20 períodos com RSI > 50 para compra, ou (b) quebra do suporte em ~330 para venda. Até lá, a assimetria risco/retorno não justifica exposição.;2021_12_12;0
62;aguardar;0.00;0.00;0.00;"O ativo perdeu momentum de alta e passa por correção clara: sequência de topos e fundos descendentes, candles abaixo da média de 20 períodos com inclinação negativa e Bollinger Band inferior sendo tocada/violada – típico sinal de mercado em tendência de baixa. MACD está cruzado para baixo, com histograma negativo, indicando pressão vendedora ainda dominante. RSI encontra-se em região de sobrevenda (<30), o que sugere possibilidade de repique, mas ainda sem divergência positiva ou padrão de reversão confirmado. A soma dos fatores (tendência principal de baixa + indicadores ainda negativos) recomenda aguardar sinal técnico de inversão ou retomada de força compradora (ex.: fechamento acima da média de 20, divergência altista no RSI/MACD ou candle de reversão em suporte) antes de considerar compra; já a venda apresenta relação risco/retorno desfavorável devido ao nível de sobrevenda. Portanto, a melhor postura no momento é ficar de fora e aguardar novo setup com probabilidade mais favorável.";2021_12_19;0
63;comprar;350.00;390.00;315.00;O ativo saiu de uma fase de correção e acaba de fechar acima da média móvel central das Bandas de Bollinger (20 períodos), sinalizando possível reversão de curto prazo. O RSI reagiu da região de sobrevenda (<30) e cruzou acima de 50, indicando retomada de força compradora. O MACD mostra diminuição da pressão vendedora no histograma e aproximação de cruzamento de alta entre a linha MACD e a linha de sinal. Esses três fatores combinados elevam a probabilidade de continuação do movimento de alta até a banda superior (~390). O stop é colocado abaixo do último fundo significativo e da banda inferior ajustada (~315), preservando relação risco-retorno próxima de 1:1,5.;2021_12_26;0
64;aguardar;0.00;0.00;0.00;"O ativo vem de forte rali, mas perdeu força: 1) Preço fechou abaixo da média curta (20 períodos) e se desloca para a banda inferior de Bollinger – sinal de enfraquecimento da tendência de alta. 2) RSI recuou abaixo da linha de 50 e volta a apontar para baixo, indicando predominância vendedora sem ainda entrar em zona de sobrevenda que justificasse compra por assimetria. 3) MACD cruzado para baixo com histograma negativo crescente confirma momentum baixista. 4) Não há configuração clara de reversão (ex.: candle de exaustão ou divergência positiva) e o suporte relevante aparece apenas na região de 330-315; entrar agora implicaria risco-retorno desfavorável. Diante de sinais técnicos predominantemente baixistas, mas com o preço ainda longe de suporte-chave, a melhor decisão é aguardar novo ponto de entrada com relação risco/retorno mais atraente ou confirmação de reversão.";2021_12_5;0
65;aguardar;0.00;0.00;0.00;"O ativo segue em forte tendência de alta, mas apresenta clara condição de exaustão de curto prazo: (i) candles fechando fora da banda superior de Bollinger, indicando preço esticado em relação à média de 20 períodos; (ii) RSI em zona de sobrecompra extrema (≈85), patamar que historicamente precedeu correções anteriores no próprio gráfico; (iii) MACD em forte inclinação positiva, porém sem divergência ainda formada, sugerindo que a força compradora pode começar a perder fôlego nas próximas barras. Apesar do viés primário altista, o ponto de entrada atual oferece relação risco/retorno desfavorável para compras e não há, por outro lado, sinal de reversão que justifique abertura de venda. O cenário mais prudente é aguardar: a) retração até região da média de 20 períodos/banda média para buscar compra com melhor assimetria, ou b) configuração de padrão de reversão/bearish trigger acompanhado de divergência para eventual venda. Enquanto nenhuma dessas condições se materializar, a probabilidade de erro operacional é elevada.";2021_1_10;0
66;aguardar;0.00;0.00;0.00;"O ativo segue em forte tendência de alta, mas apresenta sinais momentâneos de exaustão: (i) candles recentes se afastaram bastante da média de 50 períodos e da banda superior de Bollinger, sugerindo sobre-extensão; (ii) RSI recuou de zona de sobrecompra (≈80) para a faixa dos 60, configurando perda de força e possível divergência de momentum; (iii) histogramas do MACD fizeram topo descendente e estão em contração, indicando enfraquecimento da pressão compradora, embora as linhas ainda estejam em terreno positivo. Como o viés primário permanece altista, ainda não há confirmação de reversão para venda, mas o prêmio-risco para novas compras é desfavorável neste nível de preço. Recomenda-se aguardar uma correção até regiões de suporte (média de 20 períodos/banda média em ≈255–260 ou média de 50 períodos em ≈235–240) ou um novo pivô de alta com retomada de momentum antes de considerar entrada.";2021_1_17;0
67;aguardar;0.00;0.00;0.00;"O ativo mantém tendência primária de alta (candles acima da média móvel e banda superior ainda inclinada para cima); no entanto, há sinais de exaustão de curto prazo. O RSI saiu da região de sobrecompra e formou topos descendentes, indicando perda de força compradora. O MACD segue positivo, mas o histograma vem reduzindo e as linhas estão prestes a cruzar para baixo, sugerindo possível correção. O preço continua afastado da média e próximo à banda superior, oferecendo relação risco/retorno desfavorável tanto para nova compra (sobre-extensão) quanto para venda (tendência principal ainda não revertida). Assim, a maior probabilidade no momento é de consolidação ou ajuste, sem gatilho técnico claro. Recomenda-se aguardar novo sinal: pullback até suportes (média/banda média) para buscar compra ou rompimento de suporte com confirmação dos indicadores para venda.";2021_1_24;0
68;aguardar;0.00;0.00;0.00;"O preço renovou máxima (candles fechando acima da zona dos 230-240) dentro de um forte canal de alta, mas há sinais de exaustão do momentum: 1) o candle atual encosta na banda superior de Bollinger com afastamento significativo da média de 20 períodos, indicando movimento estendido. 2) RSI retornou à região de 65-70, porém faz topo descendente em relação ao pico anterior, configurando divergência de baixa. 3) MACD continua positivo, mas linha MACD converge para a signal e o histograma decresce, reforçando perda de força compradora. A tendência principal permanece altista, mas o conjunto de divergências sugere risco elevado de correção/pull-back. Portanto, não há relação risco-retorno atraente para entrada comprada agora, nem gatilho claro para venda contra a tendência; a melhor decisão é aguardar um recuo até a média de 20 períodos ou confirmação de rompimento com novo aumento de volume/momentum antes de posicionar-se.";2021_1_3;0
69;vender;272.00;235.00;305.00;"1) Sinal de exaustão: após sequência de candles pequenos próximos ao topo, surgiu candle de corpo cheio rompendo a mínima dos três dias anteriores, caracterizando perda de momentum comprador.
2) Bollinger Bands: o preço deixou a banda superior, retornou para dentro do envelope e agora testa a média de 20 períodos – padrão clássico de ‘mean reversion’ que costuma puxar o preço em direção à banda inferior (≈ 235).
3) RSI: saiu da região de sobrecompra (>70) e mergulhou abaixo de 50, configurando mudança de regime para viés vendedor.
4) MACD: cruzamento de linha MACD abaixo da linha de sinal com histograma acelerando no campo negativo confirma incremento de força vendedora.
5) Relação risco/retorno: venda em 272 com alvo na banda inferior (235) e stop acima do topo recente (305) oferece relação ≈ 1,1 : 1, dentro de parâmetros aceitáveis para operação de curto prazo.
Não há, no momento, sinal de reversão altista; portanto a probabilidade favorece extensão da correção. Caso o preço volte a fechar acima de 305, a premissa de fraqueza será anulada (stop).";2021_1_31;0
70;vender;270.00;230.00;290.00;O ativo perdeu a média móvel curta (linha laranja) e vem fechando próximo à banda inferior de Bollinger, indicando predominância vendedora. O RSI rompeu a linha de 50 para baixo e segue declinante, sem ainda entrar em região de sobrevenda, sugerindo espaço para queda adicional. O MACD cruzou para venda com histograma crescente no negativo, reforçando a aceleração do momentum baixista. O stop‐loss é posicionado acima da máxima recente e da média, enquanto o alvo coincide com o primeiro suporte visível na região de 230, onde há confluência com a banda inferior e antiga resistência rompida.;2021_2_14;0
71;aguardar;0.00;0.00;0.00;"O preço perdeu a média de 20 períodos (linha central das Bandas de Bollinger) e segue fazendo topos e fundos descendentes no curto prazo. A inclinação negativa da banda média, aliada à posição do candle na metade inferior das Bollinger, indica predomínio vendedor. O RSI trabalha abaixo de 50, sinalizando fraqueza compradora; embora tenha reagido após tocar a região de sobrevenda, não houve rompimento de nenhuma resistência relevante nem divergência clara. O MACD cruzou para baixo da linha de equilíbrio e mantém histograma negativo, reforçando que o momentum segue baixista. Assim, falta confirmação gráfica para tomada de posição compradora e, por outro lado, o ativo ainda não formou sinal de reversão confiável para venda descoberta. A probabilidade maior é de continuidade de consolidação ou nova perna de baixa até que surja padrão de reversão efetivo ou rompimento da média de 20 períodos. Portanto, a orientação é aguardar novo gatilho técnico com melhor relação risco-retorno.";2021_2_21;0
72;aguardar;0.00;0.00;0.00;O ativo encontra-se em fase corretiva após tendência de alta vigorosa. O preço perdeu a média móvel curta e permanece abaixo da banda média de Bollinger, sinalizando dominância vendedora. MACD segue com histograma negativo e linhas em território abaixo de zero, sem sinal de cruzamento de alta (divergência ainda incipiente). RSI saiu da região de sobrevenda (<30) mas ainda está abaixo de 40, sugerindo força relativa fraca. Embora haja leve reação de curto prazo, não há configuração de reversão com alta probabilidade nem continuação baixista em ponto de risco-retorno favorável. Portanto, o melhor curso de ação é aguardar confirmação: compra somente acima de rompimento da média/banda central com MACD virando para cima, ou venda em novo pivot de baixa após pullback. Até lá, permanecer fora reduz a assimetria negativa.;2021_2_28;0
73;aguardar;0.00;0.00;0.00;"1) Tendência principal segue de alta, mas o ativo está em fase corretiva: depois do topo em ~310, recuou até ~270 e ainda não superou a máxima anterior nem deu novo pivô de alta.
2) Preço apenas testando a média de 20 períodos/Bollinger midline: o candle mais recente fechou ligeiramente acima da média, porém sem volume/impulso claro e dentro de bandas que começaram a se estreitar (sinal de consolidação, não de retomada).
3) RSI saiu da região de sobrevenda, mas trabalha abaixo de 50, indicando falta de força compradora consistente; não há divergência clara que valide reversão.
4) MACD mantém histograma negativo e linha MACD abaixo da signal, embora a inclinação de queda esteja perdendo força; ainda não há cruzamento positivo que confirme giro de momentum.
5) A relação risco-retorno hoje é desfavorável: comprar agora exigiria stop curto abaixo de 270 e alvo acima de 310, mas sem gatilho convincente; vender implicaria operar contra a tendência primária.

Diante do contexto de consolidação pós-alta forte e indicadores mistos, a melhor postura probabilística é aguardar um sinal técnico mais robusto (fechamento acima de 290 com MACD cruzando para cima e RSI > 55, por exemplo) ou, no lado vendedor, perda de 270 com aumento de volume.";2021_2_7;0
74;comprar;230.00;260.00;205.00;"A operação é de correção (swing) contra a tendência principal de baixa, com base em: (1) Reversão na banda inferior de Bollinger e candles de força compradora, sinalizando exaustão da pressão vendedora; (2) RSI deixando a região de sobrevenda, fazendo fundos ascendentes e mirando a linha de 50, indicando melhora do momentum; (3) MACD com histograma negativo em forte contração e linhas próximas de cruzamento para cima, típico de início de impulso altista; (4) Objetivo técnico na média móvel de 20 períodos (~260.00), que também coincide com a faixa central das Bandas. O stop é posicionado abaixo do último fundo significativo (205.00) para preservar o capital caso o movimento de alta falhe. Relação risco/retorno ~1,2.
Obs.: Por tratar-se de trade contra a tendência dominante, recomenda-se alocação reduzida e ajuste dinâmico do stop se o preço superar 245.00.";2021_3_14;0
75;vender;225.00;190.00;247.00;O ativo segue em tendência de baixa: a cotação permanece abaixo da média de 20 períodos e da banda média de Bollinger, sinalizando que o repique recente foi apenas uma correção dentro do movimento descendente. O teste da média/banda média gerou rejeição, indicando retomada da força vendedora. O RSI falhou em romper a região de 50 e volta a ceder, confirmando perda de momentum comprador. O MACD cruzou para cima, mas ainda está em terreno negativo, sugerindo reação fraca e sem confirmação de reversão de tendência. Nesse contexto, a probabilidade maior é de continuação da queda até o fundo anterior na região de 190, que serve como alvo. A máxima do repique, próxima a 247 e coincidente com a banda superior, é o ponto técnico de invalidação da operação e, portanto, o nível recomendado de stop-loss.;2021_3_21;0
76;aguardar;0.00;0.00;0.00;O ativo encontra-se em consolidação após forte tendência de baixa. O preço oscila dentro de um retângulo (≈ 200 – 240), abaixo da média de 20 períodos (centro das Bandas de Bollinger) e sem rompimento de bandas. O RSI subiu de região de sobrevenda para próximo de 50, sugerindo alívio, mas ainda sem força compradora clara. O MACD está positivo porém perdendo momentum, com provável cruzamento de baixa à frente. A configuração indica equilíbrio de forças e ausência de sinal de alta probabilidade para qualquer direção. Assim, a postura mais prudente é aguardar: • Compra somente acima de ~240 com volume, mirando ~270/280 e stop ~225. • Venda somente abaixo de ~200, mirando ~180 e stop ~215. Até lá, o risco-retorno é desfavorável para novas posições.;2021_3_28;0
77;vender;210.00;160.00;250.00;"O ativo apresenta estrutura de topos e fundos descendentes, negociando abaixo da média curta (≈20 períodos) e fora da banda inferior de Bollinger, configurando forte momentum de baixa. O RSI permanece abaixo da linha de 50 e recente repique não superou 40, indicando ausência de força compradora. O MACD está negativo, com linhas mergulhadas em território de venda e histograma em expansão, sinalizando continuidade da pressão vendedora. Não há sinais de reversão; portanto, a probabilidade favorece a continuidade do movimento de queda. A entrada curta em 210,00 visa capturar nova pernada até a região de suporte anterior em torno de 160,00, com stop técnico acima do último topo relevante na faixa de 250,00 para preservar relação risco-retorno aceitável.";2021_3_7;0
78;comprar;233.00;260.00;212.00;"O preço voltou a trabalhar acima da média móvel central das Bandas de Bollinger após formar fundo ascendente, enquanto a banda inferior se estabiliza e a superior começa a se inclinar para cima – sinal de possível retomada de força compradora. O RSI rompeu 50 com topos e fundos ascendentes, confirmando ganho de momentum. O MACD cruzou a linha de sinal de baixo para cima e o histograma voltou ao campo positivo, sugerindo reversão de tendência no curto prazo. Com volatilidade comprimida e sinais coincidentes de força, a probabilidade favorece movimento de alta; recomendação de compra com entrada próxima ao preço atual, alvo na região da banda superior e resistência anterior (~260) e stop abaixo do fundo mais recente e da banda inferior (~212) para preservar relação risco/retorno aceitável.";2021_4_11;0
79;aguardar;0.00;0.00;0.00;"O ativo mostra recuperação consistente: candles acima da MME-20 e da média longa, MACD em cruzamento altista com histograma crescente e preço tocando a banda superior de Bollinger. Contudo, o RSI já supera a zona de 70, indicando condição de sobrecompra, e os últimos candles denotam perda de força após o toque na banda superior. O risco-retorno para compra imediata fica desfavorável, pois é alta a probabilidade de correção/acomodação até a média ou pelo menos até o centro das bandas. Não há sinal de reversão baixista claro para venda, apenas exaustão do movimento de alta. Assim, a postura mais prudente é aguardar: • nova congestão ou pullback para a região de suporte (≈230–235) para buscar compra com melhor relação risco-retorno; • ou rompimento consistente de 260–265 com volume, confirmando continuidade da tendência. Enquanto esses gatilhos não ocorrem, recomenda-se ficar de fora.";2021_4_18;0
80;comprar;245.00;275.00;228.00;"O preço segue em tendência de alta desde o fundo em ~185, formando topos e fundos ascendentes e permanecendo acima da média móvel de 20 períodos (linha laranja). Após tocar a banda superior de Bollinger (~260) houve recuo até a região da média, configurando pull-back típico dentro de um movimento de continuação. O RSI, apesar da correção, mantém-se acima de 50, sinalizando força compradora predominante. O MACD está positivo (linhas acima de zero) e, embora o histograma venha reduzindo, ainda não houve cruzamento de baixa, o que sugere apenas perda momentânea de momentum e não reversão. A entrada em 245,00 busca aproveitar o recuo para a média; alvo em 275,00 coincide com a máxima recente e projeção da banda superior; stop em 228,00 fica abaixo do último fundo e da média, preservando relação risco/retorno favorável (~1:1,8). O cenário base é de retomada da alta; invalidação ocorre se perder 228,00, indicando possível mudança de tendência.";2021_4_25;0
81;comprar;230.00;260.00;210.00;1) O preço fechou acima da média móvel de 20 períodos e da banda média de Bollinger, sugerindo possível reversão da tendência de baixa e início de pivot de alta. 2) Bollinger Bands estreitaram-se (squeeze) e a expansão inicial está ocorrendo para cima, elevando a probabilidade de movimento direcional positivo. 3) RSI saiu da região neutra e cruzou 50 pontos, indicando retomada de força compradora. 4) MACD apresenta histograma já positivo e linhas próximas de cruzamento para cima, reforçando momentum bullish. 5) O stop abaixo de 210,00 protege contra retorno ao fundo anterior (≈195-200) e mantém relação risco/retorno próxima de 1:1,5 em direção ao primeiro alvo em 260,00, zona de resistência e topo recente.;2021_4_4;0
82;aguardar;0.00;0.00;0.00;O ativo trabalha em tendência de baixa de curto e médio prazos, com topos e fundos descendentes e preço claramente abaixo da média móvel de 20 períodos. Nas últimas sessões houve rompimento e fechamento fora da banda inferior de Bollinger, denotando forte pressão vendedora e aumento de volatilidade. Embora o RSI esteja em região de sobrevenda (<30) e comece a mostrar possível divergência de alta, ainda não há sinal de reversão confirmado (candle de força compradora, rompimento de máxima anterior ou cruzamento positivo do MACD). O histograma do MACD continua negativo e as linhas continuam abertas, indicando que o momentum segue baixista. Diante desse conjunto, o risco de continuação da queda ainda é superior à probabilidade de um repique sustentado. Portanto, a estratégia mais prudente é aguardar um sinal técnico de reversão (ex.: fechamento acima da média de 20 períodos ou cruzamento altista do MACD) antes de assumir posição comprada, ou aguardar um pull-back para vender com melhor relação risco/retorno.;2021_5_16;0
83;aguardar;0.00;0.00;0.00;"O preço se encontra em consolidação dentro das Bandas de Bollinger, testando a média móvel central (provável média de 20 períodos). O candle mais recente perde momento comprador, mas ainda não configura rompimento decisivo de suporte. • RSI saiu da região de sobrecompra (>70) e faz topos descendentes, indicando perda de força sem ainda entrar em sobrevenda — sinal de correção em andamento. • MACD continua positivo, porém o histograma diminui e a linha MACD converge para a signal, sugerindo possível cruzamento de baixa caso a fraqueza prossiga. O conjunto mostra enfraquecimento do movimento de alta, mas ausência de sinal claro de reversão baixista; portanto a relação risco-retorno para novas posições de compra ou venda não é favorável no momento. Aguardar fechamento fora das Bandas (para venda) ou retomada de força com novo pivot de alta (para compra) oferece probabilidade melhor.";2021_5_2;0
84;aguardar;0.00;0.00;0.00;O ativo mantém topos e fundos descendentes e segue abaixo da média de 20 períodos (linha laranja), que ainda aponta para baixo — sinal de tendência primária de baixa. Os últimos candles mostram repique após tocar a banda inferior de Bollinger, acompanhado de leve divergência positiva no RSI (mínima do preço caiu, mas o RSI fez fundo mais alto) e perda de força vendedora no MACD (histograma negativo, porém em contração). Apesar dessa possível exaustão do movimento vendedor, não há sinais de reversão confirmada: o preço continua dentro da parte inferior das bandas e não superou a média central da Bollinger. O MACD segue com a linha de sinal acima da linha MACD, sem cruzamento altista. Portanto, o risco de um ‘dead-cat bounce’ é elevado e o melhor posicionamento, sob ótica de probabilidade, é aguardar rompimento consistente da média de 20 períodos (≈215-220) com confirmação de volume e cruzamento altista do MACD, ou nova mínima abaixo de 185 para possível venda. Enquanto isso, não há setup com relação risco/retorno favorável.;2021_5_23;0
85;aguardar;0.00;0.00;0.00;"O ativo ainda apresenta tendência principal de baixa (topos e fundos descendentes) e encontra-se abaixo da média móvel de 20 períodos, que coincide com a banda central de Bollinger (~215). O recente repique partindo da região de 184 mostra: (1) RSI saindo de sobrevenda e aproximando-se da faixa neutra, porém ainda sem romper a barreira de 50/60 que sinalizaria força compradora consistente; (2) MACD e histograma em convergência positiva, mas as linhas seguem abaixo da linha zero e sem cruzamento definitivo; (3) volatilidade em compressão, sugerindo possível reteste de resistências antes de definição direcional. Enquanto não houver fechamento acima da média de 20 p (ou, preferencialmente, acima de 220, rompendo também o último topo intermediário), o risco de retomada da pressão vendedora permanece elevado. Portanto, o cenário mais prudente é aguardar confirmação de reversão ou novo sinal de força antes de iniciar posição.";2021_5_30;0
86;comprar;225.00;250.00;210.00;O ativo opera dentro de um retângulo de consolidação entre ~220 (suporte) e ~255 (resistência). A cotação voltou a testar a banda inferior de Bollinger e o piso do retângulo, região onde anteriormente surgiram compras. O RSI encontra-se próximo da zona de sobrevenda, indicando exaustão da pressão vendedora, enquanto o MACD permanece negativo, mas com histograma perdendo força — sinal de possível perda de momentum baixista. O risco-retorno é favorável: stop logo abaixo do suporte (≈210) e alvo no topo da lateralização (≈250), oferecendo potencial de ganho de ~11% para risco de ~6%. A estratégia é uma compra tática dentro do range, válida enquanto o suporte de 220-210 se mantiver.;2021_5_9;0
87;comprar;206.00;228.00;194.00;"1) O preço formou fundo relevante próximo a 185 e vem fazendo topos e fundos ascendentes de curto prazo, caracterizando início de reversão de tendência. 2) As cotações estão acima da média móvel de 20 períodos (linha central das Bandas de Bollinger) e dentro da metade superior das bandas, sinalizando retomada de força compradora. 3) Bandas de Bollinger começaram a se estreitar, sugerindo possível expansão de volatilidade; a direção atual favorece o lado comprador. 4) RSI rompeu a linha de 50 e segue em inclinação positiva sem estar sobrecomprado, reforçando momentum de alta. 5) MACD cruzou para cima da linha de sinal com histograma crescente em território positivo, indicando aceleração de bullish momentum. 6) Relação risco-retorno de ~1,8:1: entrada em 206, alvo em 228 (máxima da banda superior / resistência anterior) e stop em 194 (abaixo do último fundo e da banda inferior imediata).";2021_6_13;0
88;comprar;210.50;230.00;198.00;"O ativo vinha de tendência de baixa, mas formou fundo duplo próximo a 185–190 e passou a registrar topos e fundos ascendentes. O candle mais recente fecha acima da média móvel de 20 períodos e próximo à banda média das Bandas de Bollinger, que começa a virar para cima, indicando possível início de expansão de volatilidade na direção altista. O RSI saiu da região de sobrevenda, fez fundo acima de 30 e mantém-se acima de 50, mostrando ganho de força compradora. O MACD cruzou a linha de sinal para cima e o histograma já está positivo há vários pregões, confirmando mudança de momentum. A entrada acima de 210,50 busca rompimento do micro-topo imediato; alvo em 230,00 (resistência derivada do topo de consolidação anterior) oferece relação risco/retorno de ~1,4 para 1 frente ao stop em 198,00, posicionado abaixo do último fundo e da banda inferior, invalidando o cenário caso perdido.";2021_6_20;0
