;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
62;vender;28.80;26.00;31.30;"1) Estrutura de preço: tendência macro ainda de alta, porém a secundária passou para lateralização e a micro-tendência das últimas semanas é de baixa (topos e fundos descendentes). 2) Níveis chave: região de suporte imediato em 28,50-29,00 e resistência em 31,50-32,00. 3) Média móvel de 20 períodos foi perdida; a curva achata e começa a virar para baixo, indicando enfraquecimento da força compradora. 4) MACD cruzado para baixo com histograma negativo cres­cente, reforçando momentum vendedor. 5) RSI em queda, abaixo de 50 e fora da zona de sobrevenda, mostrando espaço para mais baixa. 6) Preço trabalha junto à banda inferior de Bollinger, mas sem sinal de reversão, sugerindo possível continuação do movimento até o próximo suporte. Confluência de micro-tendência de baixa, perda da MMS20, MACD e RSI negativos justifica operação de venda no rompimento de 28,80, com alvo em 26,00 (suporte seguinte/banda inferior projetada) e stop em 31,30 (acima da MMS20 e do último topo menor), oferecendo relação risco/retorno próxima de 1:1,6.";2021_12_19;0
63;aguardar;0.00;0.00;0.00;"O ativo segue em tendência macro de alta (topos e fundos ascendentes em 6M), porém a tendência secundária dos últimos 3M mostra topos descendentes e a MMS20 já se inclina para baixo. O preço voltou da banda inferior de Bollinger até a região da média, mas ainda trabalha ligeiramente abaixo dela, caracterizando resistência dinâmica. O IFR se recupera da faixa de sobrevenda, mas permanece em terreno neutro (~45), sem sinal extremo. O MACD permanece negativo, embora o histograma mostre perda de força vendedora, ainda sem cruzamento altista confirmado. A confluência sugere movimento de consolidação/correção, sem gatilho claro de rompimento nem de falha de alta. Dessa forma, não há assimetria favorável nem relação risco/retorno atraente para entradas imediatas; a melhor postura é aguardar definição (rompimento consistente acima da MMS20 para compra ou perda do suporte em 27,50–28,00 para venda).";2021_12_26;0
64;aguardar;0.00;0.00;0.00;A tendência macro e secundária continua de alta, porém a estrutura de curto prazo passou a formar topos e fundos descendentes após o pico em 35,00. O candle atual recuou para perto/abaixo da MMS20, que começa a se aplainar, indicando perda de força compradora. O MACD realizou cruzamento de baixa e o histograma já está negativo, sugerindo momentum vendedor crescente. O IFR saiu da sobrecompra (>70) e escorrega para a região dos 50, sem ainda sinalizar sobrevenda, confirmando correção mas sem ponto de exaustão. As Bandas de Bollinger mostram preço no miolo, distante tanto da banda inferior quanto da superior, e a volatilidade segue elevada, ampliando risco de whipsaws. Com o suporte mais relevante localizado em torno de 29,00-28,50 e a resistência imediata em 34,00-35,00, a relação risco/retorno não favorece entrada compradora neste nível nem venda contra a tendência maior. O cenário demanda paciência até que: (i) ocorra recuo até a zona de suporte com IFR <30 para compras de pullback, ou (ii) o preço volte a romper 33,50-34,00 com força, restabelecendo topos/fundos ascendentes.;2021_12_5;0
65;aguardar;0.00;0.00;0.00;"O preço se mantém há cerca de três meses dentro de um retângulo entre 12.90 (suporte) e 13.50 (resistência), sem definição clara de tendência. A MMS20 está praticamente horizontal, indicando mercado lateral. O candle mais recente encostou na Banda de Bollinger superior, sinalizando que o ativo testa a faixa de resistência sem ainda romper; a banda está comprimida, sugerindo baixa volatilidade e possível squeeze. O MACD encontra-se em torno da linha zero, com as linhas recém-cruzadas para cima, mas ainda sem histograma significativo, caracterizando momentum fraco. O IFR (~50) reforça falta de força compradora ou vendedora. Não há confluência suficiente de sinais de alta (ou de baixa) que justifique entrada imediata; aguardar o rompimento claro de 13.50 para compra ou perda de 12.90 para venda preserva o risco.";2021_1_10;0
66;aguardar;0.00;0.00;0.00;O ativo opera em consolidação nos últimos três meses, respeitando o range 12,80–13,60. O candle de hoje rompeu para baixo a MMS20 e encostou na banda inferior de Bollinger, porém o IFR (≈45) permanece em região neutra e o MACD está próximo da linha zero, sem divergência clara de força. A proximidade de suporte (12,80) limita assimetria para venda, enquanto a perda de média e o viés negativo do candle reduzem a relação risco/retorno para compras imediatas. Diante da ausência de confluência forte entre tendência, momento e força relativa, o cenário favorece aguardar definição – rompimento consistente abaixo de 12,80 para venda ou sinal de reversão convincente próximo ao suporte para compra.;2021_1_17;0
67;comprar;14.00;14.70;13.40;"O ativo apresenta micro–tendência de alta dentro de um cenário macro lateral, com topos e fundos ascendentes nas últimas semanas. O fechamento recente superou a MMS20, que se inclina levemente para cima, indicando retomada de força compradora. O preço trabalha próximo à banda superior de Bollinger, sugerindo pressão de compra, porém ainda sem sinal de exaustão. O RSI de 14 períodos está em torno de 60, fora de sobrecompra, corroborando espaço para avanço. MACD cruzou a linha-sinal para cima e o histograma voltou ao terreno positivo, reforçando momentum altista. A entrada é condicionada ao rompimento da resistência imediata em 14,00; o stop fica abaixo da MMS20 e do último fundo relevante (13,40), e o alvo na região de 14,70, máxima anterior dentro das bandas, oferecendo relação risco/retorno favorável (>1:1).";2021_1_24;0
68;comprar;13.15;13.75;12.78;O ativo trabalha dentro de um retângulo de consolidação (12,9-13,8) desde meados de abril. O preço testou novamente a base do range (≈12,9) tocando a banda inferior de Bollinger e deixou candles de rejeição, configurando suporte relevante. O RSI de 14 períodos saiu da zona de sobrevenda (<30) e retornou para a faixa neutra, sugerindo exaustão vendedora. O MACD permanece levemente negativo, porém o histograma reduz a amplitude e as linhas aproximam-se de um cruzamento para cima, indicando perda de momentum baixista. A MMS20 está praticamente flat e o preço começa a retomar esse nível, reforçando cenário de possível repique dentro do range. A operação busca capturar o movimento até a resistência superior (~13,7), com stop logo abaixo do fundo recente (12,78), resultando em relação risco/retorno aproximada de 1,6:1.;2021_1_3;0
69;aguardar;0.00;0.00;0.00;O ativo apresenta estrutura de consolidação nos últimos 3-4 meses, oscilando entre 12,75 (suporte) e 13,75 (resistência). No momento o preço trabalha ligeiramente abaixo da MMS20, que está praticamente plana, sinalizando ausência de tendência. O RSI está em torno de 45, fora das zonas de sobrecompra/sobrevenda, indicando força neutra. O MACD volta a cruzar para baixo, com histograma levemente negativo, sugerindo enfraquecimento de momento comprador. As Bandas de Bollinger estão contraídas, reforçando baixa volatilidade e probabilidade de continuação do movimento lateral. Como não há confluência clara de sinais para compra (preço não testou o suporte e indicadores não apontam reversão) nem para venda (preço não está na resistência e o RSI não está sobrecomprado), a melhor conduta é aguardar quebra da consolidação ou retorno do preço a zonas extremas do range antes de assumir posição.;2021_1_31;0
70;aguardar;0.00;0.00;0.00;"O ativo rompeu recentemente a resistência histórica de 15,00, renovando topo e confirmando tendência de alta nos três tempos (macro, secundário e micro). Contudo, o movimento ocorreu com forte expansão de volatilidade: preço esticado na banda superior de Bollinger, RSI próximo de 70 (zona de sobrecompra) e MACD já bastante aberto, começando a reduzir o histograma. O risco de pullback até a região de antigo topo (14,20–14,40) ou até a MMS20 é alto, o que gera relação risco/retorno desfavorável para novas compras neste patamar e falta de sinal claro de reversão para venda. Assim, a probabilidade maior é de correção ou consolidação antes de novo impulso; o melhor posicionamento é aguardar recuo ou novo sinal de força para entrar com risco controlado.";2021_2_14;0
71;aguardar;0.00;0.00;0.00;"Apesar da tendência macro e secundária estarem inclinadas para alta, o preço encontra-se esticado: trabalha bem acima da MMS20 ascendente, encostado na banda superior de Bollinger, com IFR em zona de sobrecompra (~70) e MACD ainda positivo porém com perda de força (histograma decrescente). A confluência de sobrecompra e perda de momentum eleva a probabilidade de correção/pullback até a região da MMS20 (≈14,50) ou antigo topo rompido (≈14,00). Assim, o risco de entrada imediata supera o retorno potencial; a melhor estratégia é aguardar um recuo ou nova estrutura de continuação antes de avaliar compra.";2021_2_21;0
72;aguardar;0.00;0.00;0.00;O ativo encontra-se em correção após um rompimento falso da resistência em 15,50–15,75. A tendência macro é lateral a levemente ascendente, mas a secundária perdeu força e a microtendência virou de baixa, com topos e fundos descendentes nas últimas semanas. O preço trabalha abaixo da MMS20, que começa a se inclinar para baixo, indicando enfraquecimento da pressão compradora. O MACD cruzou para baixo e já opera abaixo da linha zero, sugerindo momento negativo. O IFR está apenas na região neutra (~45), sem sobrevenda que justifique entrada compradora, e as Bandas de Bollinger mostram o preço retornando para dentro da banda inferior após expansão, típico de movimento corretivo ainda não concluído. Sem confluência clara (nem sinal de reversão para compra, nem rompimento de suporte para venda), o melhor é aguardar nova configuração técnica antes de assumir posição.;2021_2_28;0
73;aguardar;0.00;0.00;0.00;"O ativo opera em consolidação há cerca de três meses, oscilando entre 13,00 (suporte) e 14,00/14,10 (resistência). O preço trabalha ligeiramente acima da MMS20, mas a média encontra-se praticamente lateral, indicando ausência de tendência definida. As Bandas de Bollinger estão comprimidas (squeeze), sugerindo baixa volatilidade e potencial de movimento direcional, porém o candle atual encosta na banda superior e adentra a zona de resistência, aumentando o risco de pullback. O IFR(14) avança para a faixa de 60–65, ainda sem sobrecompra (>70), enquanto o MACD acaba de virar positivo, porém muito próximo da linha zero, sinalizando força compradora moderada, não conclusiva para rompimento. Essa combinação (preço em topo de caixa, médias laterais, banda superior tocada, indicadores em viés de alta porém não extremos) aponta maior probabilidade de falsa ruptura ou recuo dentro do range. Assim, a relação risco/retorno para entrada imediata é desfavorável; a recomendação é aguardar confirmação de rompimento acima de 14,10 (fechamento) para compra, ou retorno à base do range (≈13,00) para possíveis compras em suporte.";2021_2_7;0
74;comprar;13.15;14.90;12.05;"1) Price action: apesar de o quadro macro ser lateral, o ativo acabou de testar forte suporte na região dos 12,00–12,20 (mínima de 6 meses) e deixou candle de reversão, iniciando topos e fundos ascendentes nas últimas sessões. 2) Indicadores: a cotação volta do extremo inferior das Bandas de Bollinger, sinalizando possível movimento de retorno à média; RSI saiu da zona de sobrevenda (<30) e cruza para cima, indicando recuperação do momentum; o MACD permanece negativo, porém com histograma reduzindo e linhas iniciando convergência, sugerindo perda de força vendedora. 3) Confluência: suporte respeitado + reversão em banda inferior + RSI saindo de sobrevenda + início de divergência de alta no MACD favorecem compra contra‐tendência secundária, mirando pullback até a região da média de 20 períodos e resistência anterior (14,80–15,00). 4) Gestão de risco: entrada no rompimento da máxima recente (13,15); stop abaixo do fundo de 12,05, que invalida o padrão de reversão; alvo em 14,90, próxima à MMS20 descendente e topo rompido, proporcionando relação risco/retorno de aproximadamente 1,6:1.";2021_3_14;0
75;vender;12.60;11.70;13.50;"O ativo perdeu força após a forte correção a partir do topo em 15,9 e voltou a trabalhar abaixo da MMS20, que apresenta inclinação descendente. O candle mais recente falhou em romper a média e deixou máxima mais baixa, reforçando topos e fundos descendentes na tendência secundária. O RSI saiu de sobrevenda, porém permanece abaixo de 50, indicando fraqueza compradora; o MACD teve cruzamento de alta, mas ainda está abaixo da linha zero, sinalizando que o momento positivo é apenas corretivo dentro de um cenário dominante de baixa. O preço foi rejeitado na banda média das Bollinger e se aproxima novamente da metade inferior do canal, sugerindo novo teste da banda inferior (região de ~11,7), que coincide com suporte recente. A venda no rompimento da mínima de 12,60 projeta alvo no suporte de 11,70 (banda inferior), com stop técnico acima do topo recente e da MMS20 em 13,50, proporcionando relação risco/retorno próxima de 1:1 e alinhada à tendência predominante de baixa.";2021_3_21;0
76;vender;12.80;11.80;13.60;"Preço abaixo da MMS20 descendente, mantendo topos e fundos mais baixos nas últimas semanas (tendência secundária de baixa). O candle atual rejeitou a média e devolveu parte do repique, sugerindo retomada vendedora. MACD segue com histograma negativo (momentum baixista) e linhas ainda abaixo da linha-zero; IFR saiu de sobrevenda, mas permanece abaixo da zona de sobrecompra, oferecendo espaço para queda. O ativo ocupa a metade inferior das Bandas de Bollinger, com banda inferior livre até a região de suporte em 11,80. A perda de 12,80 (mínima recente) aciona continuação descendente; ruptura acima de 13,60 (topo do pullback e acima da MMS20) invalida a tese.";2021_3_28;0
77;aguardar;0.00;0.00;0.00;Tendência macro neutra e secundária recém‐virada para baixa, com microtendência claramente descendente (topos e fundos mais baixos nas últimas semanas). Preço trabalha muito abaixo da MMS20, que já começa a virar para baixo, e o MACD segue negativo e ampliando distância da linha de sinal, confirmando força vendedora. Entretanto, o candle mais recente fecha fora da banda inferior de Bollinger e o IFR 14 está em zona de sobrevenda (<30), indicando probabilidade de repique de curta duração. Como existe conflito entre forte momento de venda (seguindo a tendência) e sinal de exaustão/repique (sobrevenda + banda inferior), o melhor curso é aguardar: ou um pullback até resistências (MMS20/região dos 13,50–14,00) para eventual venda com risco/retorno favorável, ou um sinal claro de reversão (quebra de topos, MACD cruzando para cima) para eventual compra. Sem confirmação, qualquer operação agora apresentaria assimetria desfavorável.;2021_3_7;0
78;aguardar;0.00;0.00;0.00;O preço trabalha acima da MMS20, que inclina-se para cima, e o MACD exibe histograma crescente acima da linha zero – sinais de força compradora no curto prazo. Contudo, o candle atual encontra-se muito próximo da banda superior de Bollinger e o IFR14 ultrapassa a zona de sobrecompra (>70), sugerindo probabilidade elevada de correção ou, no mínimo, de consolidação. Além disso, a região de 14,5-15,0 coincide com resistência formada pelo topo anterior e pela antiga congestão, o que reduz a relação risco/retorno para novas compras neste patamar. Assim, mesmo com a microtendência de alta, a confluência de (i) proximidade de resistência relevante, (ii) IFR em sobrecompra e (iii) preço “esticado” na banda superior recomenda aguardar ou buscar pullback até a MMS20 (≈13,6-13,8) ou rompimento claro dos 15,0 com aumento de volume para novas entradas.;2021_4_11;0
79;aguardar;0.00;0.00;0.00;O ativo exibe tendência macro, secundária e micro de alta, com preço acima da MMS20 ascendente e MACD positivo – sinalizando força compradora. Contudo, o candle atual se encontra colado à Banda de Bollinger superior e o IFR 14 marca zona de sobrecompra (>70), indicando probabilidade elevada de correção ou consolidação de curto prazo. A relação risco/retorno para novas compras nesse patamar é desfavorável e, por se tratar de venda contra-tendência, também não há sinal claro de reversão. A melhor postura, portanto, é aguardar um pullback até suportes em 15,60 / 15,00, onde a assimetria voltará a favorecer operações a favor da tendência principal.;2021_4_18;0
80;comprar;15.20;16.60;14.40;"Tendência macro e secundária de alta confirmada por topos e fundos ascendentes; preço acima da MMS20 com inclinação positiva. Pullback recente respeitou a média e a banda média de Bollinger, formando fundo mais alto em 14,40. IFR recuou da zona de sobrecompra e mantém-se acima de 50, sinalizando força compradora. MACD segue positivo, embora com histograma em contração, indicando correção saudável dentro de um movimento maior de alta. Entrada no rompimento da máxima do candle de reversão (≈15,20), stop abaixo do último fundo (14,40) que invalida a tese, e alvo no reteste do topo recente/banda superior (≈16,60), proporcionando relação risco/retorno >1,5.";2021_4_25;0
81;comprar;14.05;14.95;13.15;O ativo retomou a micro-tendência de alta com topos e fundos ascendentes desde o fundo em 11,80. O candle mais recente fechou acima da MMS20, que começa a virar para cima, demonstrando retomada de momentum. O MACD apresentou cruzamento altista com histograma positivo, reforçando força compradora. O IFR subiu para a região de 60, ainda longe da sobrecompra, indicando espaço para avanço. O preço está perto da banda superior de Bollinger, mas sem rompimento extremo, sugerindo continuação possível até a resistência seguinte em 14,9–15,0 (topos de agosto). Compra é proposta no rompimento de 14,05 (máxima recente), com stop abaixo do último fundo ascendente e da MMS20 em 13,15. Alvo na zona de resistência de 14,95, proporcionando relação risco/retorno próxima de 1:1.;2021_4_4;0
82;aguardar;0.00;0.00;0.00;"O ativo encontra-se em tendência secundária de baixa, com topos e fundos descendentes nas últimas 12-14 semanas e preço negociado abaixo da MMS20, que apresenta inclinação negativa. O MACD permanece abaixo da linha zero, sinalizando momento vendedor, apesar da redução do histograma (perda de força do sell-off). O RSI saiu da zona de sobrevenda, mas ainda opera em patamar neutro, sem mostrar força compradora consistente. O recente repique ocorreu após toque na banda inferior de Bollinger, mas carece de confirmação (rompimento da região de resistência imediata em torno de 14,8/15,0 e fechamento acima da MMS20). A confluência atual dos sinais não oferece probabilidade favorável nem para compra nem para venda; portanto, o melhor posicionamento é aguardar um sinal claro de força (alta acima de 14,8 com aumento de volume) ou a perda do suporte em 13,6 para definir um trade com relação risco/retorno atraente.";2021_5_16;0
83;comprar;15.20;16.40;14.70;"Tendência macro e secundária permanecem de alta, com topos e fundos ascendentes nos últimos 3-6 meses. O preço recuou até a MMS20 ascendente, região que vem servindo de suporte dinâmico, e ainda trabalha ligeiramente acima dela. RSI saiu da sobrecompra e encontra-se em torno de 50 (zona neutra), indicando espaço para nova perna de alta. MACD apresentou cruzamento de baixa, porém permanece próximo da linha zero, sugerindo apenas correção dentro de tendência principal positiva. Bollinger mostra preço no miolo das bandas após expansão, caracterizando pullback com volatilidade reduzida. Há confluência entre: (1) suporte estático em 14,8–14,9; (2) suporte dinâmico da MMS20; (3) retração saudável após forte impulso. Compra no rompimento da máxima recente (≈15,20) visa retomada até o último topo em 16,40. Stop abaixo do fundo de correção e da banda inferior (≈14,70), proporcionando relação risco/retorno ~2,4:1.";2021_5_2;0
84;aguardar;0.00;0.00;0.00;"O ativo mostra tendência macro de alta moderada, porém a tendência secundária (últimos 3 meses) permanece de baixa com topos e fundos descendentes; o recente repique formou apenas um topo intermediário. No curtíssimo prazo há reação de alta, mas o preço acaba de encostar-se ligeiramente acima da MMS 20 ainda levemente inclinada para baixo, o que caracteriza zona de indefinição. O RSI saiu da região de sobrevenda e está em torno de 50, sugerindo força neutra. O MACD continua com histograma negativo e linhas abaixo de zero, embora em processo de convergência, indicando que o momento de alta ainda não se confirmou. O preço está entre a média e a banda superior de Bollinger, sem ruptura convincente de resistência (faixa de 15,3–15,6), reduzindo a relação risco/retorno tanto para compra quanto para venda. Diante da ausência de confluência forte de sinais (tendência principal enfraquecida, momento ainda negativo e força neutra) a melhor decisão, no momento, é aguardar por um gatilho mais claro: rompimento de 15,6 para compra ou perda de 14,0 para venda.";2021_5_23;0
85;aguardar;0.00;0.00;0.00;"O preço trabalha em micro-tendência de alta, acima da MMS20 ascendente e com MACD positivo, mas encontra-se encostado na banda superior de Bollinger e testando uma resistência relevante (máxima anterior em torno de 16,8), enquanto o IFR já está em zona de sobrecompra (>70). A confluência de resistência histórica + extensão nas bandas + IFR sobrecomprado eleva o risco de pullback, anulando a relação risco/retorno de uma compra neste momento; ao mesmo tempo, a força compradora medida pelo MACD desincentiva uma venda imediata. Portanto, a melhor decisão probabilística é aguardar por: (i) rompimento claro da resistência com aumento de volume para buscar compra, ou (ii) recuo até suporte/MMS20 para entrada com risco mais controlado.";2021_5_30;0
86;comprar;15.20;16.50;14.20;Preço segue em tendência macro e secundária de alta, corrigindo nas últimas semanas até a banda inferior de Bollinger e região de suporte em 14,20. O candle mais recente mostra reação compradora e aproximação para cima da MMS20. RSI saiu da zona de sobrevenda (<30) e inicia virada para cima, sugerindo recuperação de força. MACD ainda negativo, mas histogramas perdem amplitude, indicando possível inflexão. A entrada é condicionada ao rompimento/fechamento acima da MMS20 (15,20), com alvo no topo histórico recente (16,50) e stop abaixo do fundo da correção (14,20), oferecendo relação risco/retorno de aproximadamente 1,3:1.;2021_5_9;0
87;vender;17.55;16.20;18.35;O ativo vem de forte rali (tendência macro e secundária de alta), porém apresenta sinal de exaustão no curtíssimo prazo: preço encostado na banda superior de Bollinger com candle de fraqueza, IFR em sobrecompra (>70) iniciando inflexão para baixo e histograma do MACD positivo, porém perdendo amplitude (perda de momento). A confluência desses sinais sugere correção até a zona da MMS20 (≈16,20). A venda é acionada no rompimento da mínima do último candle (17,55), com stop acima do topo histórico recente (18,35) que invalida a tese. Alvo na MMS20 oferece relação risco/retorno ≈1,7:1, alinhada ao recuo técnico esperado dentro de uma tendência maior ainda de alta.;2021_6_13;0
88;aguardar;0.00;0.00;0.00;Tendência macro, secundária e micro são de alta, com preço acima da MMS20 inclinada positivamente, confirmando força compradora estrutural. Entretanto, o ativo encontra-se colado à banda superior de Bollinger e o IFR permanece em sobrecompra (>70), sinalizando condição ‘esticada’. O MACD segue positivo, mas o histograma mostra perda de fôlego (barras decrescentes), sugerindo possível correção técnica ou consolidação de curto prazo. Como o risco de entrada comprada neste patamar é elevado e a venda seria contra a tendência principal, a assimetria risco/retorno é desfavorável em ambos os lados. Melhor esperar recuo até suportes (≈17,50/18,00 ou MMS20) ou novo pivô de alta acima de 19,50 com IFR aliviado antes de tomar posição.;2021_6_20;0
89;aguardar;0.00;0.00;0.00;Tendência macro, secundária e micro permanece de alta (topos e fundos ascendentes), com preço acima da MMS20 fortemente inclinada para cima. Contudo, o candle atual está próximo da banda superior de Bollinger, o RSI recuou da zona de sobrecompra (70+) para ~65 indicando perda de fôlego, e o histograma do MACD mostra diminuição de momento comprador. Essa confluência (preço esticado + perda de força de curto prazo) eleva o risco de correção/pullback até a MMS20 (~18,20). Assim, a relação risco/retorno não favorece entradas compradas imediatas, nem há gatilho claro de venda contra a tendência. O cenário mais prudente é aguardar um recuo até suporte (região da MMS20/banda média) antes de cogitar compra a favor da tendência predominante.;2021_6_27;0
90;aguardar;0.00;0.00;0.00;Tendência macro e secundária de alta (topos e fundos ascendentes), média móvel de 20 períodos inclinada para cima e preço bem acima dela, MACD acima de zero com linhas e histograma ascendentes confirmando momentum comprador. Entretanto, o preço fechou fora da banda superior de Bollinger e o IFR-14 está em zona de sobrecompra (>70), indicando condição de mercado esticada e risco elevado de correção. A relação risco/retorno para entrar comprado agora é desfavorável e vender contra a tendência primária apresenta baixa probabilidade de sucesso. Assim, a melhor decisão técnica é aguardar um pullback até a região de suporte (≈16,20-15,80) ou um novo sinal claro antes de posicionar-se.;2021_6_6;0
91;aguardar;0.00;0.00;0.00;O ativo está em clara tendência de alta (macro e secundária) com topos e fundos ascendentes e preço acima da MMS20 inclinada para cima. Entretanto, o movimento de curto prazo mostra exaustão: o candle mais recente recuou da Banda de Bollinger superior, o RSI saiu da região de sobrecompra (>70) e aponta divergência de força, enquanto o histograma do MACD diminui, sinalizando enfraquecimento do momentum. A proximidade da resistência histórica em torno de 21,0 limita o potencial de ganho imediato, ao passo que um pullback até a zona de suporte na região de 19,0–19,5 (MMS20/miolo das bandas) ofereceria melhor relação risco-retorno. Diante dessa confluência – tendência primária de alta, mas momento de curto prazo perdido e sobreextensão recentíssima – a probabilidade favorece aguardar correção antes de buscar compras ou qualquer tomada de posição.;2021_7_11;0
92;aguardar;0.00;0.00;0.00;O ativo mantém tendência macro e secundária de alta (topos e fundos ascendentes nos últimos 6 e 3 meses), porém perdeu força no curtíssimo prazo: dois candles de forte baixa romperam a MMS20, o que muda a microtendência para baixista. O MACD cruzou para baixo com histograma negativo, indicando aceleração vendedora. O IFR recuou, mas ainda longe da região de sobrevenda (<30), abrindo espaço para mais correção. O preço também se afastou da banda superior e aproxima-se da banda inferior, mas sem sinal claro de exaustão. Como a força descendente de curto prazo contraria a direção predominante de médio/longo prazo, não há confluência suficiente para compra imediata, e vender significaria operar contra o contexto maior. Portanto, o cenário mais prudente é aguardar definição: ou um sinal de reversão perto da banda inferior/suporte (região de 17,5–18,0) para retomar compras, ou um rompimento consistente abaixo desse suporte para considerar vendas.;2021_7_18;0
93;aguardar;0.00;0.00;0.00;"Tendência macro e secundária ainda de alta, mas a microtendência permanece de baixa, com o preço fazendo topos e fundos descendentes nas últimas semanas. O ativo está testando a região da MMS20, que atua como resistência dinâmica, sem confirmação de rompimento. O RSI se mantém abaixo da linha de 50, mostrando fraqueza compradora, e não está em sobrecompra ou sobrevenda que justifique operar extremos. O MACD apresenta histograma negativo e linhas abaixo da linha zero, sinalizando momentum vendedor ainda dominante. O preço encontra-se no centro das Bandas de Bollinger, sem proximidade das bandas externas para entrada por esticamento. A ausência de confluência clara de sinais (tendência curta de baixa versus tendência longa de alta, momentum vendedor e indicadores neutros) torna o trade assimétrico neste momento; portanto, a probabilidade-risco não favorece nem compra nem venda imediata, conduzindo à recomendação de aguardar por um rompimento consistente acima de 20,00 (confirmação de retomada de alta) ou perda de 18,00 (confirmação de reversão) antes de posicionar-se.";2021_7_25;0
94;comprar;21.10;23.80;19.40;"O ativo apresenta topos e fundos ascendentes nos horizontes macro, secundário e de curto prazo, caracterizando tendência de alta consolidada. O preço trabalha acima da MMS20, que possui inclinação positiva acentuada, e vem se apoiando sucessivamente nessa média durante todo o movimento de alta – evidência de força compradora. O MACD permanece acima da linha zero, com a linha MACD acima da linha de sinal, sinalizando momentum ainda positivo. O IFR recuou ligeiramente da região de sobrecompra, encontrando-se em torno de 65, o que indica força, porém sem excesso extremo que inviabilize novas altas. As Bandas de Bollinger estão abertas, com o preço junto à banda superior, típico de fase de expansão de volatilidade em tendência forte. A compra no rompimento da máxima recente (≈21,10) busca seguir a tendência; o stop fica abaixo do último fundo relevante e da MMS20 (≈19,40), ponto que invalidaria o padrão de topos e fundos ascendentes. O alvo é projetado na extensão de 1,618 de Fibonacci do último impulso e coincide com possível nova projeção da banda superior (≈23,80), oferecendo relação risco/retorno aproximada de 1,6:1.";2021_7_4;0
95;aguardar;0.00;0.00;0.00;"Macroestrutura ainda de alta (topos e fundos ascendentes nos 6 meses), porém a tendência secundária (últimos 3 meses) virou corretiva, com topo histórico em 21,6 e recuo até 18,0. No curtíssimo prazo o preço está lateral dentro de um retângulo 18,0-20,0 e trabalha encostado na MMS-20 ligeiramente flat, indicando indefinição. Bandas de Bollinger estreitas sugerem falta de momentum; IFR em 45 permanece neutro (nem sobrecompra nem sobrevenda); MACD segue negativo, embora em convergência de alta, sem cruzamento confirmado. Ausência de confluência clara de compra ou venda e região central das bandas recomendam esperar rompimento: compra só acima de 20,10 (rompimento do retângulo) ou venda abaixo de 18,0. Até lá, probabilidade/risco não favorece operações.";2021_8_1;0
96;aguardar;0.00;0.00;0.00;O ativo mantém tendência macro e secundária de alta, porém a microtendência nas últimas semanas é lateral, oscilando entre ~19,30 (suporte) e ~21,30 (resistência). O preço trabalha junto à MMS20, que perdeu inclinação e sinaliza consolidação. As Bandas de Bollinger estreitam-se, indicando redução de volatilidade e possível movimento explosivo futuro, mas sem direção definida no momento. O IFR 14 voltou à faixa neutra (~55), longe de sobrecompra ou sobrevenda, e o MACD apresenta histograma levemente negativo, mostrando perda de momentum comprador. Como não há confluência clara de sinais (força compradora enfraqueceu e não há gatilho de venda enquanto o suporte se mantém), o cenário favorece a espera por um rompimento consistente acima de 21,30 para compra ou abaixo de 19,30 para venda, preservando relação risco/retorno adequada.;2021_8_15;0
97;comprar;21.20;22.50;19.20;"O ativo rompeu a resistência de 20,60–20,80, encerrando o pregão acima dessa faixa e estabelecendo novo topo, preservando a série de topos e fundos ascendentes no horizonte de 6 meses (tendência macro de alta). O candle de rompimento fecha sobre a banda superior de Bollinger e acima da MMS20, que volta a inclinar-se positivamente, indicando retomada de momentum. O IFR-14 saiu da zona neutra (≈45) para 60 sem sobrecompra, sugerindo espaço para avanço. O MACD apresenta contração de histograma negativo e cruzamento iminente das linhas para cima, reforçando força compradora. A confluência de: (i) estrutura altista, (ii) rompimento de consolidação de oito semanas (18,80–20,60), (iii) MMS20 servindo de suporte dinâmico e (iv) melhora simultânea de IFR e MACD sustenta setup de compra. Entrada planejada acima da máxima de 21,10, em 21,20; stop loss abaixo do recente fundo e da banda inferior em 19,20; alvo de 22,50 deriva da projeção do range rompido, oferecendo relação risco/retorno aproximada de 1,3.";2021_8_22;0
98;comprar;22.30;24.80;20.50;"O ativo apresenta topos e fundos ascendentes nos seis meses (tendência macro de alta), bem como no período secundário (3 meses) e micro (últimas semanas), corroborando força compradora. O preço rompeu a antiga resistência em 21,50 – 22,00, trabalha acima da MMS20 inclinada para cima e se mantém junto à banda superior de Bollinger, indicando expansão de volatilidade favorável à continuidade do movimento. O MACD está acima da linha zero com histograma crescente, reforçando momentum positivo; o RSI sobe em direção a 70, porém ainda em terreno neutro (< 70), sugerindo espaço para nova perna de alta. A confluência de tendência primária, rompimento de resistência, média móvel ascendente, MACD positivo e RSI sem sobrecompra sustenta a entrada compradora. O stop abaixo do último fundo relevante e da MMS20 (20,50) invalida a tese, enquanto o alvo em 24,80 projeta a amplitude do range anterior (≈3,0) sobre o ponto de rompimento, oferecendo relação risco/retorno aproximada de 1 : 1,4.";2021_8_29;0
